name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Keith Alessi,480376,O'SULLIVAN INDUSTRIES HLDGS INC,23458,Yes,Yes,Director - SD,2005-01-01,2006-04-11
Terry Crump,493901,O'SULLIVAN INDUSTRIES HLDGS INC,23458,No,No,Executive VP/CFO,1996-01-01,1999-12-01
Gene Davis,324062,O'SULLIVAN INDUSTRIES HLDGS INC,23458,Yes,Yes,Independent Director,2006-04-12,
Charles Carroll,512512,O'SULLIVAN INDUSTRIES HLDGS INC,23458,Outside,Yes,Director - SD,2001-07-01,2003-01-01
Mike Orr,1011012,O'SULLIVAN INDUSTRIES HLDGS INC,23458,No,No,Executive VP - Ops,2004-07-01,2005-03-30
Rick Walters,750891,O'SULLIVAN INDUSTRIES HLDGS INC,23458,No,No,Executive VP/Interim CEO,2005-10-31,2007-01-01
Rick Walters,750891,O'SULLIVAN INDUSTRIES HLDGS INC,23458,No,No,Executive VP,2004-06-09,2005-10-31
Richard Leonard,766139,O'SULLIVAN INDUSTRIES HLDGS INC,23458,Yes,Yes,Director - SD,2004-07-01,2006-01-01
Michael Brower,1366233,OSWEGO COUNTY BANCORP,23459,Yes,Yes,Director - SD,1996-01-01,2002-01-01
Greg Kreis,483219,OSWEGO COUNTY BANCORP,23459,Inside,No,President/CEO,1997-01-01,2003-01-01
Paul Schneible,483220,OSWEGO COUNTY BANCORP,23459,Outside,Yes,Director - SD,1996-01-01,2003-01-01
Eugene Sunderhaft,483280,OSWEGO COUNTY BANCORP,23459,No,No,Senior VP/CFO,2000-11-01,2003-01-01
Mary Lilly,483274,OSWEGO COUNTY BANCORP,23459,No,No,Senior VP/Secretary,2002-04-01,2003-01-01
Ron Tascarella,483324,OSWEGO COUNTY BANCORP,23459,No,No,Senior VP - Sales,2000-04-01,2003-01-01
Ron Tascarella,483324,OSWEGO COUNTY BANCORP,23459,No,No,Vice President - Sales,1998-06-01,2000-04-01
Mary Lilly,483274,OSWEGO COUNTY BANCORP,23459,No,No,Senior VP - Sales,2001-04-01,2002-04-01
Judy Percy,483279,OSWEGO COUNTY BANCORP,23459,No,No,Senior VP,1998-12-01,2003-01-01
Mary Lilly,483274,OSWEGO COUNTY BANCORP,23459,No,No,Vice President - Ops,1999-06-01,2001-04-01
