name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Caren Gabriel,1255609,Ascend Federal Credit Union,1876060,No,No,Executive VP/General Counsel,1985-04-01,2004-02-01
Kim York,2166617,Ascend Federal Credit Union,1876060,No,No,Senior VP/Chief Marketing Officer,2013-12-01,2017-02-01
Kim York,2166617,Ascend Federal Credit Union,1876060,No,No,Various Positions,1996-01-01,2013-01-01
Andy Flatt Sr,1860921,Ascend Federal Credit Union,1876060,Yes,Yes,Vice Chairman,2016-04-01,
Larry Moore,1255607,Indiana Information Controls Inc,1876063,No,No,Vice President - Customer Services,1986-01-01,1992-01-01
Larry Moore,1255607,Indiana Information Controls Inc,1876063,No,No,Manager,1985-01-01,1986-01-01
Larry Moore,1255607,Indiana Information Controls Inc,1876063,No,No,Various Positions,1981-01-01,1985-01-01
Ajay Mehta,1255347,Deepak International Ltd,1876064,Yes,Yes,Director - SD,,2014-01-01
Warren Fix,1255358,Fdw LLC,1876066,Yes,Yes,Chairman,,
Conte Cicala,2005749,Fdw LLC,1876066,No,No,Partner,1995-03-01,2015-05-01
Juan Salas,2013089,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Chief Technology Officer,2017-06-01,
Mia Meachem,2035964,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Chief Marketing Officer,2018-07-25,
Joe Romanosky,1947798,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Division Manager,2012-07-27,2015-11-01
Joe Romanosky,1947798,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Division General Manager,2015-11-01,
Neil Thomson,1892239,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,CFO,2017-05-22,
Bryon Cruz,1844020,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,General Manager,2014-10-01,2016-04-01
Scott Smith,1849239,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Division President,2017-01-24,
Brandon Coleman III,1836810,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Brand President,2017-09-01,
Brandon Coleman III,1836810,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Chief Marketing Officer,2016-12-27,2017-09-01
Adam Halberg,1695584,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Division President,2018-06-01,
Jodi Cason,1257620,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Director - SD,2012-07-27,2013-12-09
David Barr,1115844,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Independent Director,2012-07-27,
Ian Carter,30450,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Independent Chairman,2015-04-01,
Tom Pennison Jr,511859,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Employee,2017-05-22,2017-05-31
Tom Pennison Jr,511859,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,CFO,2012-07-27,2017-05-22
Jim Kirkpatrick,516958,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Vice President - Real Estate,2012-07-27,2017-05-01
Garris Brown,457030,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Independent Director,2017-04-01,
Mark Mednansky,376011,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Director - SD,2016-11-21,2018-06-14
Mark Mednansky,376011,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,No,CEO,2015-04-01,2016-11-21
Mark Mednansky,376011,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,No,CEO/Acting Chairman,2013-12-31,2015-04-01
Mark Mednansky,376011,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,No,CEO,2012-07-27,2013-12-31
Jennifer Lamprecht,1257632,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Director - SD,2012-07-27,2012-12-31
John Kinzer,1257629,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Director - SD,2012-07-27,2013-08-09
Missy Hubbell,1257624,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Director - SD,2012-07-27,2012-12-31
Rick Davis,1257623,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Independent Director,2012-07-27,2019-05-30
Sam Loughlin,1257618,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Chairman,2012-07-27,2013-12-31
April Scopa,1257615,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Executive VP/Chief People Officer,2017-10-01,
April Scopa,1257615,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Chief People Officer,2016-11-29,2017-10-01
April Scopa,1257615,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Vice President - People,2012-07-27,2016-11-29
Bill Martens III,1257610,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Executive VP/Chief Development Officer,2017-10-01,
Bill Martens III,1257610,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Chief Development Officer,2016-11-29,2017-10-01
Bill Martens III,1257610,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Vice President - Construction/Development,2012-07-27,2016-11-29
Lisa Kislak,1257607,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Vice President - Mktg,2012-07-27,2016-12-01
Thomas Dritsas,1257606,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Senior VP,2018-06-01,
Thomas Dritsas,1257606,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Vice President,2012-07-27,2018-06-01
Jeff Carcara,1278902,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Division CEO,2018-06-27,2019-01-11
Jeff Carcara,1278902,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,COO,2012-11-26,2015-07-10
Brad Boggess,1288942,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Director - SD,2012-12-31,2013-12-31
Jeff Ulmer,1288938,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Director - SD,2012-12-31,2013-12-09
Bill Lamar Jr,1359558,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Independent Director,2013-12-16,
Ray Risley,1341601,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Division President,2017-01-24,2018-09-25
Ray Risley,1341601,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Senior VP - Ops,2015-11-23,2017-01-24
Ray Risley,1341601,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Vice President - Ops,2013-10-09,2015-11-23
Sarah McAloon,1353845,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Division President,2017-04-01,2017-09-01
Chris Rockwood,1643332,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Vice President - Ops,2015-12-01,2017-01-01
Chris Rockwood,1643332,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Regional Manager,2012-07-27,2015-12-01
Shang Skipper,1643331,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Vice President - Ops,2015-12-01,2017-01-01
Shang Skipper,1643331,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Regional Manager,2012-07-27,2015-11-01
Kim Owens,1643329,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Vice President - Ops,2015-12-01,2017-07-01
Kim Owens,1643329,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Regional Manager,2012-07-27,2015-10-01
Joe Reece,1639821,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Independent Director,2019-02-01,
Lane DeYoung,1585886,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,General Counsel,2015-06-24,2017-01-01
Alex Pendleton,1612698,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,VP/Corporate Controller,2012-07-27,2014-09-01
Sabato Sagaria,1454362,DEL FRISCO'S RESTAURANT GROUP INC,1876067,No,No,Division President,2018-06-01,
Norman Abdallah,989260,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,No,President/CEO,2016-11-21,
Norman Abdallah,989260,DEL FRISCO'S RESTAURANT GROUP INC,1876067,Yes,Yes,Independent Director,2012-07-27,2016-11-21
Jesse Itzler,1255919,100 Mile Group LLC (The),1876068,No,No,Managing Member,2011-01-01,
David Moore,599300,100 Mile Group LLC (The),1876068,No,No,Senior Advisor,,
David Moore,599300,Suite 850 LLC,1876069,No,No,Advisor,,
Jesse Itzler,1255919,Suite 850 LLC,1876069,No,No,Founder,2009-01-01,2010-01-01
Warren Fix,1255358,CT Realty Investors,1876070,Yes,Yes,Director - SD,,
Warren Fix,1255358,Irvine Ranch Water District,1876071,Yes,No,Treasurer,,
Doctor Steven Choi,1317345,Irvine Ranch Water District,1876071,No,No,Representative,,
Darryl Miller,1463221,Irvine Ranch Water District,1876071,Yes,No,Vice President,2007-01-01,2008-01-01
Darryl Miller,1463221,Irvine Ranch Water District,1876071,Yes,No,President,2005-01-01,2007-01-01
Darryl Miller,1463221,Irvine Ranch Water District,1876071,Yes,No,President,1995-12-01,2000-01-01
Darryl Miller,1463221,Irvine Ranch Water District,1876071,Yes,Yes,Director - SD,1984-01-01,1995-12-01
Cheryl Clary,344575,Irvine Ranch Water District,1876071,No,No,ED - Finance/Administration,2012-11-01,
Pat Sheilds,1669747,Irvine Ranch Water District,1876071,No,No,ED - Ops,2013-01-01,2018-02-01
Allison Burns,1798907,Irvine Ranch Water District,1876071,No,No,General Counsel,,
Jesse Itzler,1255919,Alphabet City Industries Inc,1876072,No,No,Co-Founder,1995-01-01,1998-01-01
R Akhter,1255603,HEIT Inc,1876073,No,No,Various Positions,,
Dan Holt,1255601,HEIT Inc,1876073,No,No,CEO,2003-01-01,2011-01-01
Peter Matino,1369629,HEIT Inc,1876073,No,No,Senior VP - Sales/Mktg,2010-11-01,2011-09-01
Chris Cobb,1389435,HEIT Inc,1876073,Yes,No,President/CFO,2010-09-01,2011-11-01
Tom Shen,494070,HEIT Inc,1876073,Yes,Yes,Director - SD,2010-09-01,2011-09-01
Ron Case,485629,Goodrich Corp,1876074,No,No,Various Positions,,
Alec Searle,2155789,Goodrich Corp,1876074,No,No,Various Positions,2012-07-26,2012-08-01
Alec Searle,2155789,Goodrich Corp,1876074,No,No,Vice President,2012-08-01,2013-03-01
Teema Roberts,1768245,Goodrich Corp,1876074,No,No,Controller,2012-07-26,2013-08-01
Steve Croke,1684700,Goodrich Corp,1876074,No,No,Division President,2012-07-26,2014-02-01
Mrinal Iyengar,1872249,Goodrich Corp,1876074,No,No,Program Manager,2012-07-26,2014-07-01
Kelly Chopus,1915227,Goodrich Corp,1876074,No,No,Director - Community,2012-07-26,2012-12-01
Marc Werbach,1961994,Goodrich Corp,1876074,No,No,Division VP - HR,2012-07-26,2012-09-01
Neil Gambow Jr,1331200,Goodrich Corp,1876074,No,No,Various Positions,,
Kathy Mackison,1528549,Goodrich Corp,1876074,No,No,Division Director/Controller,2012-07-26,2013-01-01
Jim Thompson,1484195,Goodrich Corp,1876074,No,No,Various Positions,,
Jeffrey Hall,1590778,Goodrich Corp,1876074,No,No,VP/Chief Ethics Officer,2012-07-26,2013-01-01
Doctor Pascal Lardy,1197900,Goodrich Corp,1876074,No,No,Various Positions,,
Laura Martin,883603,Goodrich Corp,1876074,No,No,Assistant,,
Wendy Taylor,853323,Goodrich Corp,1876074,No,No,Vice President - Internal Audit,2012-07-01,2012-08-01
Harry Patz Jr,1255920,Notesolution Inc,1876077,No,No,Investor,2012-03-01,
Jackey Li,2206978,Notesolution Inc,1876077,No,No,Chief of International,2010-09-01,
Katherine Chong,2206971,Notesolution Inc,1876077,No,No,Director - Product,2018-01-01,
Katherine Chong,2206971,Notesolution Inc,1876077,No,No,Various Positions,2011-07-01,2018-01-01
Maxim Kuzmenko,2206968,Notesolution Inc,1876077,No,No,Chief Technology Officer,2018-01-01,
Maxim Kuzmenko,2206968,Notesolution Inc,1876077,No,No,Vice President - Engineering,2017-01-01,2018-01-01
Maxim Kuzmenko,2206968,Notesolution Inc,1876077,No,No,Programmer,2012-06-01,2017-01-01
Maggie Peng,2206933,Notesolution Inc (OneClass),1876077,No,No,Chief Design Officer,2010-01-01,
Kevin Wu,2206931,Notesolution Inc (OneClass),1876077,No,No,COO,2010-08-01,
Jack Tai,2206927,Notesolution Inc,1876077,No,No,CEO,2010-09-01,
Harry Patz Jr,1255920,Gondolin Advisors LLC,1876078,No,No,President,2013-07-01,2016-01-01
Justin Ribbons,1534281,Empire Cinemas Ltd,1876082,No,No,CEO,2016-10-24,
Thomas Anderson,338199,Empire Cinemas Ltd,1876082,Yes,No,Principal/Chairman,2005-12-05,
Scott Brueggeman,1255875,Innovation Center Inc (The),1876083,No,No,Partner,2009-01-01,2009-01-01
Stu Kemper,1310636,Innovation Center Inc (The),1876083,No,No,Business Development Officer,1988-01-01,1989-01-01
Jay Hawkins,56482,Micron Japan Ltd,1876084,No,No,President,,
Max Scheder-Bieschin,1368193,ZAP Jonway,1876085,No,No,Executive VP,2005-10-14,2005-12-01
Max Scheder-Bieschin,1368193,ZAP Jonway,1876085,No,No,President,2005-12-01,2007-06-01
Chuck Schillings,1474419,ZAP Jonway,1876085,No,No,Co-CEO,2012-08-01,2015-12-31
Chuck Schillings,1474419,ZAP Jonway,1876085,No,No,COO,2012-06-17,2012-08-01
Jesse Itzler,1255919,Miracle Mondays Inc,1876091,No,No,Advisor,,
Warren Fix,1255358,CLARK Investment Group (CIG),1876092,Yes,Yes,Director - SD,,
Matt Jones,1782766,West Virginia Trust Fund Inc,1876095,No,No,CFO,,
Roger Hunter,1839525,West Virginia Trust Fund Inc,1876095,Yes,Yes,Director - SD,1996-01-01,1997-01-01
David Gardner,1255565,West Virginia Trust Fund Inc,1876095,Yes,Yes,Founding Chairman,,
Margo Cook,1010444,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,No,No,Vice President,2012-04-18,2012-07-27
Scott Grace,881700,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,No,No,VP/Treasurer,2012-07-18,2012-07-27
Bill Adams IV,206021,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,No,No,Vice President,2012-04-18,2012-07-27
Jack Evans,90362,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,Yes,Yes,Independent Trustee,2012-04-18,2012-07-27
John Amboian,82692,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,Yes,Yes,Trustee,2012-04-18,2012-07-27
David Kundert,33879,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,Yes,Yes,Independent Trustee,2012-04-18,2012-07-27
Terry Toth,485101,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,Yes,Yes,Independent Trustee,2012-04-18,2012-07-27
Cedric Antosiewicz,591511,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,No,No,Vice President,2012-04-18,2012-07-27
Kathleen Prudhomme,593970,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,No,No,VP/Assistant Secretary,2012-04-18,2012-07-27
Virginia Stringer,593955,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,Yes,Yes,Independent Trustee,2012-04-18,2012-07-27
Kevin McCarthy,555972,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,No,No,VP/Secretary,2012-04-18,2012-07-27
Walter Kelly,555970,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,No,No,VP/Chief Compliance Officer,2012-04-18,2012-07-27
Carole Stone,555966,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,Yes,Yes,Independent Trustee,2012-04-18,2012-07-27
Tina Lazar,555925,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,No,No,Vice President,2012-04-18,2012-07-27
Stephen Foy,555918,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,No,No,VP/Controller,2012-04-18,2012-07-27
Lorna Ferguson,555910,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,No,No,Vice President,2012-04-18,2012-07-27
Gifford Zimmerman,555895,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,No,No,Chief Administration Officer,2012-04-18,2012-07-27
Judith Stockdale,555891,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,Yes,Yes,Independent Trustee,2012-04-18,2012-07-27
Robert Bremner,555884,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,Yes,Yes,Independent Chairman,2012-04-18,2012-07-27
Bill Schneider,510297,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,Yes,Yes,Independent Trustee,2012-04-18,2012-07-27
Professor Doctor Curt Hunter,183670,Nuveen Preferred & Income Term Fund (Listed 07/2012),1876113,Yes,Yes,Independent Trustee,2012-04-18,2012-07-27
Stephen Schwartz,851763,Glendale Foundation Inc,1876114,Yes,No,President,2009-01-01,
Scott Grace,881700,NUVEEN PREFERRED & INCOME TERM FUND,1876115,No,No,VP/Treasurer,2012-07-27,2016-01-01
Margo Cook,1010444,NUVEEN PREFERRED & INCOME TERM FUND,1876115,Yes,Yes,Director - SD,2016-07-01,
Margo Cook,1010444,NUVEEN PREFERRED & INCOME TERM FUND,1876115,No,No,Vice President,2012-07-27,2016-07-01
Professor Doctor Curt Hunter,183670,NUVEEN PREFERRED & INCOME TERM FUND,1876115,Yes,Yes,Independent Trustee,2012-07-27,
Bill Schneider,510297,NUVEEN PREFERRED & INCOME TERM FUND,1876115,Yes,Yes,Independent Trustee,2012-07-27,
Kevin McCarthy,555972,NUVEEN PREFERRED & INCOME TERM FUND,1876115,No,No,VP/Assistant Secretary,2012-07-27,
Carole Stone,555966,NUVEEN PREFERRED & INCOME TERM FUND,1876115,Yes,Yes,Independent Trustee,2012-07-27,
Tina Lazar,555925,NUVEEN PREFERRED & INCOME TERM FUND,1876115,No,No,Vice President,2012-07-27,
Stephen Foy,555918,NUVEEN PREFERRED & INCOME TERM FUND,1876115,No,No,VP/Controller,2012-07-27,
Lorna Ferguson,555910,NUVEEN PREFERRED & INCOME TERM FUND,1876115,No,No,Vice President,2012-07-27,
Gifford Zimmerman,555895,NUVEEN PREFERRED & INCOME TERM FUND,1876115,No,No,Chief Administration Officer,2012-07-27,
Judith Stockdale,555891,NUVEEN PREFERRED & INCOME TERM FUND,1876115,Yes,Yes,Independent Trustee,2012-07-27,
Robert Bremner,555884,NUVEEN PREFERRED & INCOME TERM FUND,1876115,Yes,Yes,Independent Chairman,2012-07-27,
Walter Kelly,555970,NUVEEN PREFERRED & INCOME TERM FUND,1876115,No,No,VP/Chief Compliance Officer,2012-07-27,
Cedric Antosiewicz,591511,NUVEEN PREFERRED & INCOME TERM FUND,1876115,No,No,Chief Administration Officer,2016-01-01,
Cedric Antosiewicz,591511,NUVEEN PREFERRED & INCOME TERM FUND,1876115,No,No,Vice President,2012-07-27,2016-01-01
Kathleen Prudhomme,593970,NUVEEN PREFERRED & INCOME TERM FUND,1876115,No,No,VP/Assistant Secretary,2012-07-27,
Virginia Stringer,593955,NUVEEN PREFERRED & INCOME TERM FUND,1876115,Yes,Yes,Independent Trustee,2012-07-27,2015-12-31
Terry Toth,485101,NUVEEN PREFERRED & INCOME TERM FUND,1876115,Yes,Yes,Independent Trustee,2012-07-27,
David Kundert,33879,NUVEEN PREFERRED & INCOME TERM FUND,1876115,Yes,Yes,Independent Trustee,2012-07-27,2017-12-31
John Amboian,82692,NUVEEN PREFERRED & INCOME TERM FUND,1876115,Yes,Yes,Trustee,2012-07-27,2014-06-09
Jack Evans,90362,NUVEEN PREFERRED & INCOME TERM FUND,1876115,Yes,Yes,Independent Trustee,2012-07-27,
Bill Adams IV,206021,NUVEEN PREFERRED & INCOME TERM FUND,1876115,No,No,Vice President,2012-07-27,
Halvor Stokke,1945638,Ringnes AS,1876117,No,No,Project Manager,2011-01-01,2012-09-01
Herbert Corkin,275095,Global Securities Inc,1876118,No,No,Principal,,
Scott Daniels,1745836,Global Securities Inc,1876118,No,No,Various Positions,2002-11-01,2005-10-01
Steve Regoci,1966298,Global Securities Inc,1876118,No,No,Sales Representative,1990-01-01,2004-08-01
Didem Alpan,1959568,Global Securities Inc,1876118,No,No,HR Manager,2001-01-01,2003-01-01
pek zkan,1343972,Global Securities Inc,1876118,No,No,Assistant,1997-01-01,2001-01-01
Mehmet Cekin,1519697,Global Securities Inc,1876118,No,No,Various Positions,,
