name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Pierre-Andr Mestre,1907570,Orchestra Turquie Ltd,2676103,Yes,Yes,Board Member - SD,,
Agathe Boidin,1907582,Boilov SAS,2676105,Yes,Yes,Chairman,,
Agathe Boidin,1907582,Orchestra Prmaman Deutschland GmbH,2676108,No,No,Manager,,
Pierre-Andr Mestre,1907570,Orchestra Asia Ltd,2676109,Yes,Yes,Director - SD,,
Agathe Boidin,1907582,Orchestra (Switzerland) SA,2676110,Yes,Yes,Chairman,,
Pierre-Andr Mestre,1907570,Orchestra (Switzerland) SA,2676110,Yes,Yes,Chairman,,
Michelle Wood,1944565,SCA Pharmaceuticals Inc,2676111,No,No,Vice President - Sales/Mktg,2016-01-01,
Michelle Wood,1944565,SCA Pharmaceuticals Inc,2676111,No,No,Vice President - Business Development,2013-06-01,2016-01-01
Matt Graves,1944560,SCA Pharmaceuticals Inc,2676111,No,No,COO,2010-12-01,2018-01-01
Margaret-Grace Breen,1977892,SCA Pharmaceuticals Inc,2676111,No,No,Senior VP - Quality,2017-01-01,
Chris Musser,1987502,SCA Pharmaceuticals Inc,2676111,No,No,VP/General Manager,2017-01-01,
Matt Collins,2174155,SCA Pharmaceuticals Inc,2676111,No,No,Vice President - IT,2017-02-01,
Michael Kidd,2174151,SCA Pharmaceuticals Inc,2676111,No,No,CFO,2014-05-01,
Seth Traub,2174147,SCA Pharmaceuticals Inc,2676111,No,No,Senior VP - Ops,2018-03-01,
Matthew Thompson,1517506,SCA Pharmaceuticals Inc,2676111,Yes,Yes,Director - SD,2017-10-05,
Malcolm Kostuchenko,1615889,SCA Pharmaceuticals Inc,2676111,Yes,Yes,Director - SD,2017-10-05,
Milton Boyer,1541353,SCA Pharmaceuticals Inc,2676111,Yes,No,CEO,2017-09-15,
Agathe Boidin,1907582,Bogo SAS,2676112,Yes,Yes,Chairman,,
Sabrina Randolph,1394832,Vaco Consulting LLC,2676113,No,No,Senior Manager,2007-05-01,2010-10-01
Agathe Boidin,1907582,Financiere Mestre SAS,2676114,No,No,CEO,,
Pierre-Andr Mestre,1907570,Financiere Mestre SAS,2676114,Yes,Yes,Director - SD,,2017-01-01
Pierre-Andr Mestre,1907570,Orchestra Belgium Sprl,2676115,No,No,General Manager,,
Agathe Boidin,1907582,SCI Alencon,2676116,No,No,Manager,,
Agathe Boidin,1907582,SCI Cosne Sur Loire,2676117,No,No,Manager,,
Pierre-Andr Mestre,1907570,Orchestra China Ltd,2676119,Yes,Yes,Director - SD,,
Agathe Boidin,1907582,SCI Le2p,2676120,No,No,Manager,,
Chris Hemstock,1918613,Specialized Desanders Inc (Specialized Tech Inc prior to 12/2013),2676122,No,No,President/CEO,2001-01-01,
Mark Bye,200445,Specialized Desanders Inc (Specialized Tech Inc prior to 12/2013),2676122,Yes,Yes,Director - SD,,
Agathe Boidin,1907582,SCI Mondeville,2676123,No,No,Manager,,
Agathe Boidin,1907582,SCI Sarnelly,2676124,No,No,Manager,,
Agathe Boidin,1907582,SCI Saint Maur,2676127,No,No,Manager,,
Agathe Boidin,1907582,SCI Verchant,2676128,No,No,Manager,,
Jean-Claude Yana,1907702,Financire JC Yana Inc,2676130,Yes,Yes,Chairman,2007-06-01,
Agathe Boidin,1907582,Babydis SA,2676131,No,No,MD,,
Pierre-Andr Mestre,1907570,Babydis SA,2676131,Yes,Yes,Board Member - SD,,
Agathe Boidin,1907582,Au Furet SA,2676134,No,No,Manager,,
Agathe Boidin,1907582,Fimitobel SA,2676137,Yes,Yes,Board Member - SD,,
Pierre-Andr Mestre,1907570,Fimitobel SA,2676137,No,No,MD,,
Pierre-Andr Mestre,1907570,Orchestra India Ltd,2676139,Yes,Yes,Director - SD,,
Mike Wasson,1991286,Tosca Services LLC,2676142,No,No,COO,2018-01-01,
Mike Wasson,1991286,Tosca Services LLC,2676142,No,No,Vice President - Ops,2014-10-01,2018-01-01
Scott Smith,1991279,Tosca Services LLC,2676142,No,No,CFO,2014-07-01,
Eric Frank,1695478,Tosca Services LLC,2676142,No,No,President/CEO,2012-11-01,
Mike Weinberg,2183305,Tosca Services LLC,2676142,No,No,Chief Information Officer,2019-05-01,
Dave Rodgers,2145622,Tosca Services LLC,2676142,No,No,Vice President - Business Development/Sales,2013-02-01,
Nedu Ottih,1329960,Tosca Services LLC,2676142,Yes,Yes,Director - SD,2017-10-01,
Marcelo Silva,1329919,Tosca Services LLC,2676142,Yes,Yes,Director - SD,2017-11-01,
Ashish Karandikar,1094508,Tosca Services LLC,2676142,Yes,Yes,Director - SD,2017-10-01,
Jean-Claude Yana,1907702,Vtements Orchestra Canada Inc,2676143,Yes,Yes,Vice Chairman,,
Pierre-Andr Mestre,1907570,Vtements Orchestra Canada Inc,2676143,Yes,Yes,Chairman,,2017-01-01
Kim Ballis,1918616,Travelpro Products Inc,2676144,No,No,CEO,,
Tony Macaione,346282,Travelpro Products Inc,2676144,No,No,Executive VP/CFO,2017-07-01,
Pierre-Andr Mestre,1907570,Fmbg Sprl,2676145,No,No,Manager,,2017-01-01
Pierre-Andr Mestre,1907570,Dico Pocket Sarl,2676148,No,No,Manager,,
Pierre-Andr Mestre,1907570,SAS Verchant,2676149,Yes,Yes,Chairman,,2017-01-01
Daniel Dobbeni,591020,KIC InnoEnergy Benelux,2676150,Yes,No,Chairman/President,2013-12-01,
Pierre-Andr Mestre,1907570,SCEA Domaine de Verchant,2676151,No,No,Manager,,
Mike Deerkoski,1396437,Depict Inc,2676152,No,No,VP/Chief Technical Officer,2014-05-01,2016-12-01
Daniel Dobbeni,591020,Ethan Sprl,2676153,Yes,No,MD,2012-07-01,
Roland Sartorius,1194324,Zorroa Corp,2676158,No,No,CFO,2016-03-01,2018-03-01
Tom Tague,1373605,Zorroa Corp,2676158,No,No,Advisor,2016-12-01,
Jeff Abbaticchio,797473,Visit St Petersburg/Clearwater (VSPC),2676171,No,No,Director - Community,2016-08-01,2017-01-01
Tim Ramsberger,841735,Visit St Petersburg/Clearwater (VSPC),2676171,No,No,COO,2016-02-01,
Jim Dean,1478833,Visit St Petersburg/Clearwater (VSPC),2676171,No,No,Interim CEO,2019-02-01,2019-04-01
Heidi Alderman,1274971,BASF Total Petrochemicals LLC,2676174,Yes,Yes,Director - SD,2011-03-01,2016-08-01
Greg DeKunder,2030692,BASF Total Petrochemicals LLC,2676174,No,No,Vice President,2013-04-01,2018-07-01
Agathe Boidin,1907582,Baby 2000 Hasselt BVBA,2676175,No,No,Co-Manager,,
Pierre-Andr Mestre,1907570,Baby 2000 Hasselt BVBA,2676175,No,No,Co-Manager,,
Agathe Boidin,1907582,SCI Parc De Bellegarde,2676178,No,No,Manager,,
Agathe Boidin,1907582,Sci Jvm,2676179,No,No,Manager,,
Agathe Boidin,1907582,SCI MEP,2676181,No,No,Manager,,
Stacey Davies,1910870,Bottom Line Consulting LLC,2676185,No,No,Consultant,2016-04-01,
Stacey Davies,1910870,Bottom Line Consulting LLC,2676185,No,No,Founder,2004-01-01,2016-04-01
Mark Radville,1910853,Icg Advisors Inc,2676189,No,No,Consultant,1994-01-01,1998-01-01
Eric Burnett,1908741,Meso Inc,2676190,No,No,Advisory Board Member,,
Dani Jones,1910640,Portneuf Quality Alliance (PQA),2676191,Yes,No,Director - ED,2014-07-01,
Bilal Chinoy,1351132,SharedPlanet Inc,2676193,No,No,President,1999-01-01,2001-03-01
Stacey Davies,1910870,Real Equity Builders Inc (REB),2676196,No,No,Treasurer,2004-01-01,
Stacey Davies,1910870,Elk River Lutheran Church-ELCA,2676197,No,No,Accountant,2011-01-01,2013-01-01
Agathe Boidin,1907582,Orchestra Prmaman USA Inc,2676200,No,No,President/CEO,2016-08-01,
Pierre-Andr Mestre,1907570,Orchestra Prmaman USA Inc,2676200,Yes,Yes,Director - SD,2016-12-16,
Michael Nowlan,2191496,Eberspcher Gruppe GmbH & Co KG,2676203,No,No,Counsel,2010-01-01,2011-01-01
Mike Alford,2181747,West Pasco Habitat for Humanity Inc,2676204,No,No,Chief Administrative Officer,2018-03-01,2018-09-01
Agathe Boidin,1907582,SCI Autun,2676209,No,No,Manager,,
David Krall,181512,AUDINATE GROUP LTD,2676211,Yes,Yes,Chairman (Independent NED),2017-06-30,
John Dyson,1726493,AUDINATE GROUP LTD,2676211,Yes,Yes,Independent NED,2018-01-01,
John Dyson,1726493,AUDINATE GROUP LTD,2676211,Yes,Yes,NED,2017-06-30,2018-01-01
Kelly McDonald,1910756,RME360 LLC,2676215,No,No,Vice President - Ops/Sales,2013-04-01,2014-04-01
Charles DallAcqua,1906912,RME360 LLC,2676215,No,No,CEO,2014-04-01,2018-01-01
Kelly McDonald,1910756,Binkum A Talent Organization,2676218,No,No,Founder,2017-04-01,2017-07-01
Emily Jennewein,844713,Emily Jennewein Marketing Communications,2676220,No,No,Principal,1996-01-01,
Alison Lohse,1904857,Current Worldwide LLC,2676223,No,No,Advisor,2011-01-01,2013-01-01
David Kaiser,1909079,VS Athletics Inc,2676224,No,No,Sales Representative,2010-09-01,
Mark Hoogs,1910771,Turn Appeal Inc,2676228,No,No,President,2014-07-01,
Doctor Mary Flack,1295670,GyneLogic Inc,2676229,No,No,President/CEO,2000-01-01,2002-01-01
Mark Hoogs,1910771,Professional Claims Services Inc (ProClaimS),2676234,No,No,Regional Head,1997-08-01,2000-01-01
Mark Hoogs,1910771,Albany Automotive Services,2676241,No,No,General Manager/COO,2001-12-01,2005-09-01
Rahul Singh,1052091,Dcmr LLC,2676244,Yes,Yes,Chairman,,
Herbert Oakes Jr,1544348,Emergex Vaccines Holdings Ltd,2676248,Yes,Yes,NED,2016-08-25,
Alain Mestat,1635013,Odyssey Sarl,2676249,Yes,Yes,Director - SD,2017-01-01,
Alain Mestat,1635013,Saada Holdings SA,2676251,Yes,Yes,Director - SD,2013-01-01,
Doctor Chile Ahaghotu,1910793,University of Nigeria Teaching Hospital Enugu (UNTH),2676256,No,No,Intern,,
Alain Mestat,1635013,Luxinvest Securities SA,2676257,No,No,Managing Partner,2016-09-01,
Nick du Cros,1910904,FMR Investment Management (UK) Ltd (Pyramis Global Advisors (UK) Ltd prior to 03/2014),2676258,No,No,Vice President,2011-11-08,2012-06-06
Marc Bryant,2177345,FMR Investment Management (UK) Ltd (Pyramis Global Advisors (UK) Ltd prior to 03/2014),2676258,No,No,Chief Legal Officer,2015-01-01,2018-10-01
Roger Rydell,41051,Rydell Associates LLC,2676259,No,No,Principal,2015-04-01,
Brian Esquivel,1910774,Realty Capital Partners LLC,2676261,No,No,Associate,2009-10-01,2010-06-01
Jim Woidke,1075271,Eberhard Manufacturing Co,2676264,No,No,MD,2017-03-01,
Chad Riedel,1079792,Core Performance Management LLC,2676265,No,No,CEO/MD/COO/Operating Partner,2015-10-01,
Ken Wun,1910780,Tlp LLC,2676272,No,No,Director - Real Estate,2013-01-01,2015-01-01
Alan Ji,1910850,Online Marketplace Startup,2676273,No,No,Chief Technology Officer,2014-01-01,2017-01-01
Alan Ji,1910850,EduBasin Inc,2676277,No,No,Vice President - Engineering,2011-01-01,2013-01-01
Faith Schwartz,1910507,GoRion LLC,2676278,No,No,Writer,2016-11-01,
Rich Holstein,534328,GoRion LLC,2676278,No,No,Chief Technology Officer,2015-11-01,
Faith Schwartz,1910507,Housing Finance Systems Strategies LLC (HFSS),2676280,No,No,Principal,2016-06-01,
Shraman Jha,1052575,Elanco India Pvt Ltd,2676282,No,No,Regional Director,2014-08-01,2018-03-01
Robert Mugford,2000055,Thomas Cook Inc,2676291,No,No,Global Director,1992-01-01,2001-01-01
Pat Daley,2094033,Thomas Cook Inc,2676291,No,No,Vice President - Mktg,1991-01-01,1995-01-01
Tom Oliver,4363,Thomas Cook Inc,2676291,No,No,Senior VP - Ops,,1978-01-01
Doctor Robin Coger,1897320,William States Lee College of Engineering University of North Carolina at Charlotte,2676293,No,No,Associate,2002-01-01,2007-01-01
Doctor Robin Coger,1897320,William States Lee College of Engineering University of North Carolina at Charlotte,2676293,No,No,Professor,2009-06-01,2011-05-01
Doctor Robin Coger,1897320,William States Lee College of Engineering University of North Carolina at Charlotte,2676293,No,No,Interim Chairman,2008-07-01,2009-06-01
Doctor Robin Coger,1897320,William States Lee College of Engineering University of North Carolina at Charlotte,2676293,No,No,Assistant,1996-02-01,2002-01-01
Kurtis Thompkins,1917522,William States Lee College of Engineering University of North Carolina at Charlotte,2676293,No,No,Business Development Manager,2014-11-01,2016-08-01
Scott Frame,2205485,William States Lee College of Engineering University of North Carolina at Charlotte,2676293,No,No,Professor,2012-08-01,2014-08-01
Nick Washburn,2187460,Mesmer Eyes Inc (Formerly known as AppSight Inc),2676294,Yes,Yes,Director - SD,,
Ahmed Datoo,1847214,AppSight Inc,2676294,No,No,COO,2017-05-01,
Sandra MacKay,1086397,URZ Energy Corp (Summit Point Uranium Corp prior to 02/2017) (Listed 07/2017),2676295,Yes,Yes,Independent Director,2017-02-06,2017-07-07
Kathleen Jones-Bartels,1129953,URZ Energy Corp (Summit Point Uranium Corp prior to 02/2017) (Listed 07/2017),2676295,No,No,Corporate Secretary,2013-07-01,2017-07-07
Ben Leboe,843043,URZ Energy Corp (Summit Point Uranium Corp prior to 02/2017) (Listed 07/2017),2676295,Yes,Yes,Independent Director,2017-02-06,2017-07-07
Glenn Catchpole,843014,URZ Energy Corp (Summit Point Uranium Corp prior to 02/2017) (Listed 07/2017),2676295,Yes,No,CEO,2017-02-06,2017-07-07
Todd Hilditch,1251310,URZ Energy Corp (Summit Point Uranium Corp prior to 02/2017) (Listed 07/2017),2676295,Yes,No,Chairman,2017-02-06,2017-07-07
Todd Hilditch,1251310,URZ Energy Corp (Summit Point Uranium Corp prior to 02/2017) (Listed 07/2017),2676295,Yes,No,President,2010-08-16,2017-02-06
Robert Copple,599292,Santikos Enterprises LLC,2676300,Yes,Yes,Director - SD,,
Richard Sim,142039,Centaur Forge LLC,2676301,No,No,Partner,2008-01-01,
David Gunter,206496,Dime LLC,2676302,No,No,Consulting CFO,2013-05-01,2017-06-01
Richard Sim,142039,Iona Partners LLC,2676304,No,No,Managing Partner,,
Richard Sim,142039,Rapid Air Systems Inc,2676305,Yes,Yes,Director - SD,,
John Wilkens,1899307,Convector Capital Management LP,2676309,No,No,CFO/Chief Compliance Officer,2013-01-01,2017-05-31
Garrett Wong,1910830,GTG Capital Partners LLC,2676310,No,No,Senior Associate,2013-01-01,2014-01-01
Jeff Fraser,2019641,GTG Capital Partners LLC,2676310,No,No,Senior Associate,2013-01-01,2015-01-01
Robert Goldberg,2105961,GTG Capital Partners LLC,2676310,No,No,Managing Partner,2013-01-01,
The Rt. Hon. Lord Robert Skidelsky of Tilton,78772,RUSNANO Capital AG,2676311,Yes,Yes,Board Member - SD,,
Datin Oleg Kiselev,1915268,RUSNANO Capital AG,2676311,Yes,Yes,Board Member - SD,2010-01-01,
Jean-Claude Yana,1907702,Dveloppement Dalmiel Inc,2676314,Yes,Yes,Chairman,,
Pierre-Andr Mestre,1907570,Dveloppement Dalmiel Inc,2676314,Yes,Yes,Vice Chairman,,
Pierre-Andr Mestre,1907570,Sci De L'aire et Du Cros,2676318,No,No,Manager,,
Pierre-Andr Mestre,1907570,SCI Saint-Aunes Retail Parc,2676319,No,No,Manager,,
Pierre-Andr Mestre,1907570,SCI Garros,2676321,No,No,Manager,,
Pierre-Andr Mestre,1907570,Sci Mas Ingril,2676323,No,No,Manager,,
Adi Kulkarni,1910949,Leeds Management Services Ltd,2676324,No,No,Manager,2003-06-01,2005-11-01
Pierre-Andr Mestre,1907570,SNC Rdme,2676325,No,No,Manager,,
Pierre-Andr Mestre,1907570,SCI Saint Aunes Logistique,2676326,No,No,Manager,,
Pierre-Andr Mestre,1907570,SCA Mas De Verchant,2676328,No,No,Manager,,
Randy Salo,1317445,Road Warrior Software Inc,2676336,No,No,Vice President - Engineering,,
Saad Rehmani,1405244,Controlling Factor Inc,2676340,No,No,Leader,2000-01-01,2002-01-01
Catherine Tait,1620631,Rogers Group of Funds,2676342,Yes,Yes,Director - SD,2007-01-01,2009-01-01
Colin Frost,1299129,Energective LLC (Formerly known as EnergyIQ Consulting),2676354,Yes,No,Chairman/CEO/Managing Partner,2013-09-01,
Roddie Mackenzie,1868753,Integral Oilfield Solutions LLC,2676356,No,No,Marketing Manager,2007-01-01,2009-12-01
John Gerace,1328011,DiaSorin Molecular LLC,2676359,No,No,President,2016-01-01,
Doctor Wes Lindsey,1474916,DiaSorin Molecular LLC,2676359,No,No,Senior Director - Research & Development,2018-01-01,
Martin Yung,1911032,Paul Capital Advisors Hong Kong Ltd,2676362,No,No,Associate,2009-04-01,2013-08-01
