name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Rob Ziemian,1651235,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Associate,2008-01-01,2014-01-01
Catharina Min,1647882,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,1998-01-01,2007-09-01
Thomas Guiffre,1647729,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,1999-01-01,
Colleen Conry,1655043,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Various Positions,1990-01-01,1996-01-01
Jorge Perez,1646969,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2014-05-01,2016-09-01
Wayne Bradley,1649482,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2018-01-01,
Jeff Marks,1667288,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Principal,2001-03-01,2012-02-01
Suzi Moore,1656271,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Attorney,2007-01-01,2009-03-01
Amy Sommers,1658052,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2004-01-01,2011-01-01
Jeff Craven,1665700,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,1996-04-01,2009-03-01
David Klein,1662685,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,1998-01-01,2005-12-01
Remsen Kinne IV,1657536,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,,2008-02-01
Sophie Jermine,1656872,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Associate,2003-01-01,2006-08-01
Bryan Falk,1667163,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2000-01-01,2003-03-01
Arthur Bregman,1662567,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Director - Non-Brd,,
Jake Mahle,1667283,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Associate,2005-01-01,2005-01-01
Dave Tafuri,1662760,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2008-01-01,2015-02-01
Ronda Sandquist,1628832,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2009-08-01,2012-12-01
Nate Wilda,1624098,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Attorney,2005-01-01,2006-01-01
Tom Reems,1631154,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2010-11-01,
Oliver Brahmst,1629583,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Various Positions,,1995-03-23
Alicia Batts,1626782,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2016-02-18,
Chris Thomas,1624073,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Associate,2010-01-01,2013-07-01
Ali Gursel,1628046,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2019-01-01,
Matt Digby,1631171,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2008-11-07,
Ralph Allen,1626588,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Regional MD - Operations,2014-08-01,2015-03-01
Mark Armstrong,1630819,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Senior Counsel,2002-01-01,2009-01-01
Rob McCutchan III,1631141,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2004-01-01,2017-01-12
Greg Hall,1619496,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,1997-01-01,2007-02-07
Greg Hall,1619496,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Managing Partner,2007-02-07,2007-09-01
Eleni Stratigeas,1623859,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Attorney,,2002-01-01
John Kirsner,1624540,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Various Positions,,2014-06-01
Paul Kalish,1628383,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2018-02-01,
Scott Kortmeyer,1623448,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Associate,2001-08-01,2006-11-01
Jaime Daddona,1631128,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Senior Associate,,2015-03-10
Jaime Daddona,1631128,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2015-03-10,
Mark Salzberg,1631176,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2009-04-01,
Scott Edelstein,1625302,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2005-09-01,2014-06-01
Andy Watt,1826672,Capella University,79413,No,No,Business Director,2004-07-01,2008-06-01
Oksana Simonova,1620283,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Senior Associate,2002-03-01,2003-08-01
Peter Alexiadis,1642649,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,1993-09-01,2003-08-01
Steven Loewengart,1637519,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,1993-01-01,2013-01-01
Daniel Addison,1635680,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,1995-01-01,2015-05-01
Shubi Arora,1637370,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Associate,2007-10-01,2010-04-01
Kelly Singer,1642032,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Attorney,2002-01-01,2011-11-01
Pam Robertson,1632014,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2013-11-01,
Timothy Moser,1642606,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,1999-05-01,2013-07-01
Kelly Singer,1642032,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2017-02-01,
Jarrett Fugh,1632071,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2015-09-01,
Douglas Boggs,1637273,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Partner,2002-01-01,2015-04-01
Scott Freeman,1633291,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Senior Associate,2000-07-01,2003-12-01
Stephanie Duffy,1639753,Squire Patton Boggs (US) LLP (Squire Sanders (US) LLP prior to 05/2014),79403,No,No,Associate,2007-01-01,2013-04-01
