name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Greg Capitolo,372408,Wind River Systems Inc,1261396,No,No,Director - Finance,1998-03-01,2000-10-01
Moshe Gavrielov,350055,Wind River Systems Inc,1261396,Yes,No,Chairman (Executive),2018-09-19,
Amit Ronen,600956,Wind River Systems Inc,1261396,No,No,Senior VP - Customer Success,2016-10-03,
Amit Ronen,600956,Wind River Systems Inc,1261396,No,No,Senior VP - Professional Services,2014-06-01,2016-10-03
Amit Ronen,600956,Wind River Systems Inc,1261396,No,No,Senior VP - Delivery,2013-01-01,2014-06-01
Amit Ronen,600956,Wind River Systems Inc,1261396,No,No,VP/Division General Manager,2009-07-16,2013-01-01
Tomas Evensen,600954,Wind River Systems Inc,1261396,No,No,VP/Chief Technology Officer/Division General Manager,2009-07-16,2012-02-01
Vincent Rerolle,548049,Wind River Systems Inc,1261396,No,No,Chief Strategy Officer,2010-01-01,2011-05-01
Vincent Rerolle,548049,Wind River Systems Inc,1261396,No,No,Senior VP/Division General Manager,2009-07-16,2010-01-01
Jane Bone,515780,Wind River Systems Inc,1261396,No,No,CFO/Senior VP - Finance,2011-02-01,2018-12-19
Jane Bone,515780,Wind River Systems Inc,1261396,No,No,Chief Accounting Officer,2009-07-16,2011-02-01
Barry Mainz,515778,Wind River Systems Inc,1261396,No,No,President,2013-10-10,2015-12-01
Barry Mainz,515778,Wind River Systems Inc,1261396,No,No,COO,2009-07-16,2013-10-10
Brian Batease,754961,True to Form Lighting,1261397,No,No,COO,2004-01-01,2005-01-01
Rajesh Mandawewala,771049,Welspun Finance Ltd,1261398,Yes,Yes,Director - SD,1992-04-16,2010-07-19
Rajesh Mandawewala,771049,Welspun Zucchi Textiles Ltd,1261399,Yes,Yes,Director - SD,1997-05-13,2015-09-02
Julie Mckenzie,1991060,Welspun USA Inc,1261402,No,No,CEO,2017-08-01,
Rajesh Mandawewala,771049,Welspun USA Inc,1261402,Yes,Yes,Director - SD,,
Charles Gaenslen,830611,Welspun USA Inc,1261402,No,No,Executive VP/COO,2005-01-01,2011-04-01
Barry Leonard,1614129,Welspun USA Inc,1261402,No,No,President/CEO,2010-09-06,2017-08-01
Rajesh Mandawewala,771049,Welspun Mercantile Ltd,1261403,Yes,Yes,Director - SD,2002-12-26,2015-09-02
Rajesh Mandawewala,771049,Welspun Wintex Ltd,1261404,Yes,Yes,Director - SD,2002-11-25,
Rajesh Mandawewala,771049,Krishiraj Trading Ltd,1261406,Yes,Yes,Director - SD,2002-12-26,2012-04-27
Rajesh Mandawewala,771049,MEP Cotton Pvt Ltd,1261407,Yes,Yes,Director - SD,2006-06-27,2012-03-15
Brenda Nieman,1867205,Radisson Resort & Spa,1261411,No,No,Various Positions,1999-01-01,2001-01-01
Steve Uhlfelder,1910544,Florida Department of Community Affairs,1261412,No,No,General Counsel,,
Doug Heatwole,1903939,Florida Department of Community Affairs,1261412,No,No,Planner,1988-10-01,1989-08-01
Val Hubbard,1959825,Florida Department of Community Affairs,1261412,No,No,Director - Non-Brd,2003-10-01,2007-01-01
Fred Karlinsky,1939461,Florida Department of Community Affairs,1261412,No,No,Intern,1992-01-01,1992-01-01
Colin Roopnarine,1986314,Florida Department of Community Affairs,1261412,No,No,Assistant General Counsel,1996-04-01,2003-04-01
Kathy McLeod,1971025,Florida Department of Community Affairs,1261412,No,No,Officer,,
