name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Kathy Holland,1354832,Katalyst LLC,631628,No,No,Partner/COO,1999-09-01,2002-12-01
Janet Stott,1589131,Katalyst LLC,631628,No,No,Controller,2000-01-01,2001-09-01
Dick Corl,1632844,Katalyst LLC,631628,Yes,Yes,Director - SD,,
Lane Wiggers,1516754,Cooper Industries Inc,631629,No,No,Engineer,1993-01-01,1993-01-01
Walt Stasik,1518496,Cooper Industries Inc,631629,No,No,Various Positions,1968-01-01,1986-01-01
Mark Young,1531743,Cooper Industries Inc,631629,No,No,Information Manager,1990-05-01,1993-05-01
Bruce Thames,1534634,Cooper Industries Inc,631629,No,No,Various Positions,1988-01-01,2000-01-01
Bud Grandsaert,1516479,Cooper Industries Inc,631629,No,No,President,,
Will Sprang,1407125,Cooper Industries Inc,631629,No,No,Various Positions,1995-01-01,2010-07-01
Bob Johnson,1398633,Cooper Industries Inc,631629,No,No,Division VP - Sales,2009-01-01,2010-01-01
Doug Hock,1648607,Cooper Industries Inc,631629,No,No,Various Positions,1986-03-01,1987-01-01
Robin Reininger,1587745,Cooper Industries Inc,631629,No,No,Various Positions,,
Pete Murnen,1540375,Cooper Industries Inc,631629,No,No,Various Positions,1995-07-01,1998-12-01
Rodney Long,1611600,Cooper Industries Inc,631629,No,No,Division VP,2003-04-01,2013-07-01
Linn Arbogast III,1599357,Cooper Industries Inc,631629,No,No,Financial Analyst,1995-01-01,1996-01-01
Tom Brockley,1352760,Cooper Industries Inc,631629,No,No,Division President,2011-01-01,2013-01-01
S Reeves,1343684,Cooper Industries Inc,631629,No,No,Division Manager,1981-01-01,1986-01-01
Mark Dixon,1358241,Cooper Industries Inc,631629,No,No,Corporate Director - Strategy,2009-01-01,2012-01-01
Mark Dixon,1358241,Cooper Industries Inc,631629,No,No,Senior Manager,2008-01-01,2009-01-01
Terry Hatten,1359556,Cooper Industries Inc,631629,No,No,HR Manager,1990-01-01,1996-01-01
Douglas White,1394708,Cooper Industries Inc,631629,No,No,Director - Financial Reporting,2008-02-01,2014-01-01
Matt Dionne,1387304,Cooper Industries Inc,631629,No,No,Manufacturing Manager,1992-05-01,1997-10-01
Matt Dionne,1387304,Cooper Industries Inc,631629,No,No,Engineer,1990-06-01,1992-05-01
Yvonne Donaldson,1316474,Cooper Industries Inc,631629,No,No,Director - Corporate Communication,2006-01-01,2006-01-01
John Klein,1310572,Cooper Industries Inc,631629,No,No,Division Director - Ops,2007-01-01,2012-04-01
Greg Burns,1300646,Cooper Industries Inc,631629,No,No,HR Director,2011-02-01,2012-03-01
Neil Yeargin,1293137,Cooper Industries Inc,631629,No,No,Vice President - Global Operations,2004-12-01,2006-05-01
Marty Dirks,1252350,Cooper Industries Inc,631629,No,No,Analyst,1987-01-01,1989-01-01
Steve Elsdon,1260392,Cooper Industries Inc,631629,No,No,Various Positions,,
Edwin Flynn,1278648,Cooper Industries Inc,631629,No,No,Plant Manager,1984-04-01,1994-06-01
Tom Weston Jr,763771,Cooper Industries Inc,631629,No,No,Division CFO,1993-09-01,1995-08-01
Dan Johnston,750487,Cooper Industries Inc,631629,No,No,Controller,1992-02-01,1994-01-01
Ken Elston,747427,Cooper Industries Inc,631629,No,No,VP/CFO,1988-12-01,1999-01-01
Dan Johnston,750487,Cooper Industries Inc,631629,No,No,Manager - Internal Audit,1990-03-01,1992-02-01
Lance Fritz,603672,Cooper Industries Inc,631629,No,No,Various Positions,,
Doctor Erach Balsara,607376,Cooper Industries Inc,631629,No,No,Manager - Ops,1990-01-01,1997-01-01
