name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Clara Axam,856105,Atlanta Public Schools,1067075,No,No,Deputy Superintendent,1997-01-01,2000-01-01
Pat Willis,992778,Atlanta Public Schools,1067075,No,No,Employee,,
Jack Harris,992093,Atlanta Public Schools,1067075,No,No,Various Positions,,
Doctor A McLeod,1096496,Atlanta Public Schools,1067075,No,No,Various Positions,,
Steve Smith Sr,1327397,Atlanta Public Schools,1067075,No,No,Consultant,2014-06-01,2014-12-01
Steve Smith Sr,1327397,Atlanta Public Schools,1067075,No,No,Deputy Superintendent,2011-08-09,2014-06-01
Doctor Meria Carstarphen,1479602,Atlanta Public Schools,1067075,No,No,Superintendent,2014-07-01,
Rodney Moore,1603049,Atlanta Public Schools,1067075,No,No,General Counsel,2000-01-01,2005-01-01
Britt-Marie Cole-Johnson,1656499,Atlanta Public Schools,1067075,No,No,Teacher,,2008-01-01
Ingrid Jones,331495,Atlanta Public Schools,1067075,No,No,Teacher,,
Erroll Davis Jr,11003,Atlanta Public Schools,1067075,No,No,Superintendent,2011-08-15,2014-07-07
Erroll Davis Jr,11003,Atlanta Public Schools,1067075,No,No,Interim Superintendent,2011-07-01,2011-08-15
Nicole Johnson,2160203,Atlanta Public Schools,1067075,No,No,Deputy CFO,2008-04-01,2009-08-01
Dedrick Muhammad,1890647,Atlanta Public Schools,1067075,No,No,Teacher,1995-01-01,1999-01-01
Kristal Ayres,1707933,Atlanta Public Schools,1067075,No,No,Director - Non-Brd,2012-07-01,2014-08-01
Maurice Thomas,1804081,Atlanta Public Schools,1067075,No,No,Teacher,2008-07-01,2010-07-01
Alex Grodd,1822380,Atlanta Public Schools,1067075,No,No,Teacher,,
Elizabeth Story,1821571,Atlanta Public Schools,1067075,No,No,Various Positions,,
Hector Zelaya,2154456,Student Osteopathic Medical Association Foundation (SOMA Foundation),1067076,Yes,No,Chairman/Division Director,2018-01-01,
Sara Kaskowitz,2149177,Soma Foundation,1067076,No,No,Director - Financial Affairs,,2018-01-01
Robert Scherdel,345035,Warren 50 Realty Corp,1067077,No,No,President,,
Robert Scherdel,345035,JB Old Town Realty Corp,1067078,No,No,President,,
Sylvia Acevedo,622868,CommuniCard LLC,1067079,No,No,President/CEO,2003-01-01,2013-01-01
Robert Scherdel,345035,LLB Realty Corp,1067080,No,No,President,,
Jerry Backstrom,32000,Cereol SA,1067081,No,No,CFO,2003-04-09,
Mike Gentoso,622564,Eastern Concrete Materials Inc,1067084,No,No,VP/General Manager,1998-09-01,2007-08-01
Mike Gentoso,622564,Eastern Concrete Materials Inc,1067084,No,No,Vice President - Ops,1995-01-01,1998-09-01
Mike Gentoso,622564,Eastern Concrete Materials Inc,1067084,No,No,Vice President - Finance,1991-03-01,1995-09-01
Jim Lewis,490556,Eastern Concrete Materials Inc,1067084,Yes,No,President/Secretary,,
Robert Scherdel,345035,Coast Limousine LLC,1067085,No,No,President,,
Dan Beck,443721,CallMiner Inc,1067087,No,No,Vice President - Customer Services,2014-01-01,2016-10-01
Frank Sherlock,498526,CallMiner Inc,1067087,No,No,International VP,2016-06-01,
Dean Vassiliou,554947,CallMiner Inc,1067087,No,No,Vice President - Customer Success,,
Glenn Rieger,532033,CallMiner Inc,1067087,Yes,Yes,Director - SD,2015-05-01,2018-01-01
Steve Chambers,335907,CallMiner Inc,1067087,Yes,Yes,Director - SD,2014-08-07,2018-07-01
Steve Chambers,335907,CallMiner Inc,1067087,Yes,Yes,Director - SD,2018-12-01,
Steve Chambers,335907,CallMiner Inc,1067087,Yes,No,Chief Technology Officer,2018-07-01,2018-12-01
Bob Davoli,200737,CallMiner Inc,1067087,Yes,Yes,Director - SD,2006-06-01,
Roderick MacQueen,2132186,CallMiner Inc,1067087,No,No,Senior Director - Ops,2014-09-01,2015-01-01
Roderick MacQueen,2132186,CallMiner Inc,1067087,No,No,Vice President - Software Engineering,2015-01-01,2019-01-01
Tony Zavala,2132185,CallMiner Inc,1067087,No,No,Vice President - Customer Success,2016-03-01,2019-03-01
Scott Kendrick,2132184,CallMiner Inc,1067087,No,No,Vice President - Marketing/Product Development,2009-01-21,2016-03-01
Tom Wendt,2132182,CallMiner Inc,1067087,No,No,Senior VP - Sales/Business Development,2019-02-01,
Tom Wendt,2132182,CallMiner Inc,1067087,No,No,Sales Director,2012-10-01,2014-07-01
Rob Lane,2132179,CallMiner Inc,1067087,No,No,CFO,2018-01-01,
Adam Walton,2132177,CallMiner Inc,1067087,No,No,COO,2013-08-01,
Adam Walton,2132177,CallMiner Inc,1067087,No,No,International VP,2008-11-01,2010-07-01
Adam Walton,2132177,CallMiner Inc,1067087,No,No,Various Positions,2007-12-01,2008-11-01
Scott Kendrick,2132184,CallMiner Inc,1067087,No,No,Vice President - Mktg,2016-03-01,
Tracy Ryan,2132187,CallMiner Inc,1067087,No,No,Senior Director - HR,2019-01-01,
Tracy Ryan,2132187,CallMiner Inc,1067087,No,No,HR Director,2014-05-01,2019-01-01
Jeff Gallino,2132154,CallMiner Inc,1067087,Yes,No,Chairman/Chief Technical Officer,2007-09-01,
Jeff Gallino,2132154,CallMiner Inc,1067087,No,No,President/CEO,2002-06-01,2007-09-01
Scott Kendrick,2132184,CallMiner Inc,1067087,No,No,Director - Product Management,2007-10-01,2009-01-21
Rob Lane,2132179,CallMiner Inc,1067087,No,No,VP/Corporate Controller,2010-12-01,2018-01-01
Tom Wendt,2132182,CallMiner Inc,1067087,No,No,Vice President - Business Development/Sales,2014-07-01,2019-02-01
Brian Kim,2132176,CallMiner Inc,1067087,Yes,Yes,Director - SD,2016-01-01,
Roderick MacQueen,2132186,CallMiner Inc,1067087,No,No,Senior VP - Engineering,2019-01-01,
Adam Walton,2132177,CallMiner Inc,1067087,No,No,Senior VP - Global Sales,2010-07-01,2013-08-01
Terry Leahy,2164862,CallMiner Inc,1067087,No,No,President/CEO,2007-09-01,2017-08-01
Dan Rua,1685249,CallMiner Inc,1067087,No,No,Observer,2004-07-01,
Bob Sullebarger,1839219,CallMiner Inc,1067087,No,No,Senior VP - Sales/Mktg,2011-11-01,2011-12-01
Bob Sullebarger,1839219,CallMiner Inc,1067087,No,No,Chief Marketing Officer,2011-12-01,2012-07-01
Chris Daniels,2028162,CallMiner Inc,1067087,No,No,Regional VP - Commercial,2019-02-01,
Craig Lakey,622842,CallMiner Inc,1067087,No,No,Vice President - Mktg,2006-11-01,2008-05-29
Harsh Patel,768042,CallMiner Inc,1067087,Yes,Yes,Director - SD,,
John Glushik,767550,CallMiner Inc,1067087,Yes,Yes,Director - SD,2018-07-01,
Craig Reines,1120179,CallMiner Inc,1067087,No,No,Vice President - Corporate Development,2014-04-02,2015-04-01
