name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Kirk Stingley,745800,AMERICAN EAGLE ENERGY CORP (De-listed 05/2015),2011961,No,No,CFO,2013-11-20,2013-01-01
Kirk Stingley,745800,AMERICAN EAGLE ENERGY CORP (De-listed 05/2015),2011961,No,No,CFO/Treasurer,2013-01-01,2015-04-30
Paul Rumler,745770,AMERICAN EAGLE ENERGY CORP (De-listed 05/2015),2011961,Yes,Yes,Independent Director,2014-10-31,2015-05-12
Paul Rumler,745770,AMERICAN EAGLE ENERGY CORP (De-listed 05/2015),2011961,Yes,Yes,Independent Director/Secretary,2013-11-20,2014-10-31
Brad Colby,745742,AMERICAN EAGLE ENERGY CORP (De-listed 05/2015),2011961,Yes,No,President/CEO,2013-01-01,2015-05-12
Brad Colby,745742,AMERICAN EAGLE ENERGY CORP (De-listed 05/2015),2011961,Yes,No,President/CEO/Treasurer,2013-11-20,2013-01-01
James Whyte,622437,AMERICAN EAGLE ENERGY CORP (De-listed 05/2015),2011961,Yes,Yes,Independent Director,2013-11-20,2015-05-12
Marty Beskow,1197577,AMERICAN EAGLE ENERGY CORP (De-listed 05/2015),2011961,No,No,Vice President - Capital Markets,2013-11-20,2015-05-01
Marty Beskow,1197577,AMERICAN EAGLE ENERGY CORP (De-listed 05/2015),2011961,No,No,VP/CFO,2015-05-01,2015-05-12
Bruce Poignant,1485582,AMERICAN EAGLE ENERGY CORP (De-listed 05/2015),2011961,Yes,Yes,Director - SD,2014-12-05,2015-05-12
Laura Peterson,1476826,AMERICAN EAGLE ENERGY CORP (De-listed 05/2015),2011961,No,No,Corporate Secretary,2014-10-31,2015-05-12
Laura Peterson,1476826,AMERICAN EAGLE ENERGY CORP (De-listed 05/2015),2011961,No,No,Attorney,2014-05-05,2014-10-31
Randy Ray,1695168,Forever Freedom International LLC (Formerly known as Fuel Freedom International LLC),2011962,No,No,CEO,2005-11-01,2014-01-01
Ryan Ogden,1972311,Forever Freedom International LLC (Formerly known as Fuel Freedom International LLC),2011962,No,No,Controller,2008-09-01,2009-09-01
Wendy Lewis,1972302,Forever Freedom International LLC (Formerly known as Fuel Freedom International LLC),2011962,No,No,Co-Owner,,
Tony Lotito,480928,Sustainable Food Development Inc,2011963,No,No,CFO,2010-01-01,2016-01-01
Shirish Nadkarni,1052950,Sustainable Food Development Inc,2011963,No,No,Chief Technology Officer,2012-11-01,2013-12-01
Kevin Olson,1005104,Teton Media Works Inc,2011968,No,No,President,2012-01-01,
Tony van Brackle,1479744,Microventures Inc,2011970,No,No,Advisory Board Member,2012-10-01,
Doctor Timur Kulibayev,1121660,JSC NC Kazakhstan Temir Zholy,2011977,Yes,Yes,Chairman,2009-01-01,2011-01-01
Brian MacDonald,895775,ETP Holdco Corp,2011978,No,No,President/CEO,2012-10-01,2014-01-01
Andrew Strong,1359462,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,Yes,Yes,Independent Director,2013-11-05,2013-11-06
Matt Rinaldi,1359459,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,Yes,Yes,Independent Director,2013-11-05,2013-11-06
Stef Carter,1359454,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,Yes,Yes,Independent Director,2013-11-05,2013-11-06
Curtis McWilliams,450815,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,Yes,Yes,Lead Independent Director,2013-11-05,2013-11-06
W Murphy,331748,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,Yes,Yes,Independent Director,2013-11-05,2013-11-06
David Kimichik,331775,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,No,No,CFO,2013-04-01,2013-11-06
David Brooks,331771,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,No,No,COO/General Counsel/Corporate Secretary,2013-04-01,2013-11-06
Mark Nunneley,335810,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,No,No,Chief Accounting Officer,2013-04-01,2013-11-06
Douglas Kessler,331764,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,Yes,No,President,2013-04-01,2013-11-06
Monty Bennett IV,331744,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,Yes,No,Chairman/CEO,2013-04-01,2013-11-06
Jeremy Welter,1120591,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,No,No,Executive VP - Asset Management,2013-04-01,2013-11-06
Deric Eubanks,897281,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,No,No,Senior VP - Finance,2013-04-01,2013-11-06
Rob Hays III,1360485,Ashford Hospitality Prime Inc (Listed 11/2013),2011979,No,No,Senior VP - Corporate Finance,2013-04-01,2013-11-06
Mark Klagenberg,1049618,Utribo Corp,2011980,No,No,Vice President,2010-09-01,2015-01-01
Killko Caballero,482055,Utribo Corp,2011980,No,No,CEO,2012-09-01,2016-04-01
Jack Bernhardt,1004833,Riverport Railroad LLC,2011981,No,No,Director - Business Development,2012-01-01,2014-07-01
Jack Bernhardt,1004833,Riverport Railroad LLC,2011981,No,No,Executive VP - Business Development,2010-01-01,2012-01-01
Jeremy Welter,1120591,BRAEMAR HOTELS & RESORTS INC (Ashford Hospitality Prime Inc prior to 04/2018),2011982,No,No,COO,2018-03-09,
Jeremy Welter,1120591,BRAEMAR HOTELS & RESORTS INC (Ashford Hospitality Prime Inc prior to 04/2018),2011982,No,No,Executive VP - Asset Management,2013-11-06,2018-03-09
Brian Hughes,897283,BRAEMAR HOTELS & RESORTS INC (Ashford Hospitality Prime Inc prior to 04/2018),2011982,No,No,Senior VP - Acquisitions,2013-11-06,
Deric Eubanks,897281,BRAEMAR HOTELS & RESORTS INC (Ashford Hospitality Prime Inc prior to 04/2018),2011982,No,No,CFO/Treasurer,2014-06-13,
Deric Eubanks,897281,BRAEMAR HOTELS & RESORTS INC (Ashford Hospitality Prime Inc prior to 04/2018),2011982,No,No,Senior VP - Finance,2013-11-06,2014-06-13
Rob Hays III,1360485,BRAEMAR HOTELS & RESORTS INC (Ashford Hospitality Prime Inc prior to 04/2018),2011982,No,No,Chief Strategy Officer,2015-05-01,
Rob Hays III,1360485,BRAEMAR HOTELS & RESORTS INC (Ashford Hospitality Prime Inc prior to 04/2018),2011982,No,No,Senior VP - Corporate Finance,2013-11-06,2015-05-01
Jim Plohg,1317422,ASHFORD HOSPITALITY PRIME INC,2011982,No,No,Associate General Counsel,2014-06-01,
Elise Chittick,1537760,ASHFORD HOSPITALITY PRIME INC,2011982,No,No,Investor Relations Officer,2014-01-01,2015-06-01
Richard Stockton,1463641,BRAEMAR HOTELS & RESORTS INC (Ashford Hospitality Prime Inc prior to 04/2018),2011982,No,No,President/CEO,2017-04-27,
Richard Stockton,1463641,BRAEMAR HOTELS & RESORTS INC (Ashford Hospitality Prime Inc prior to 04/2018),2011982,No,No,CEO,2016-11-14,2017-04-27
David Kimichik,331775,ASHFORD HOSPITALITY PRIME INC,2011982,No,No,CFO/Treasurer,2013-11-06,2014-06-13
