name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
David Hackett,597190,GULFSTREAM INTERNATIONAL GROUP INC (De-listed 12/2010),1026004,Yes,No,President/CEO/CFO,2006-03-01,2007-01-29
Tom McFall,597185,GULFSTREAM INTERNATIONAL GROUP INC (De-listed 12/2010),1026004,Yes,No,Chairman,2006-03-01,2010-12-13
Bill Caragol,590539,GULFSTREAM INTERNATIONAL GROUP INC (De-listed 12/2010),1026004,Yes,Yes,Director - SD,2010-09-08,2010-10-26
Douglas Hailey,531765,GULFSTREAM INTERNATIONAL GROUP INC (De-listed 12/2010),1026004,Yes,Yes,Director - SD,2006-03-01,2009-01-19
Delaine Gruber,1737724,Decoria Maichel & Teague PS,1026005,No,No,Associate Partner,2005-01-01,
Randall Wilson,1868245,Farmland MissChem Ltd,1026006,No,No,Director - Finance,1999-04-01,2003-05-01
Kevan Vick,596458,Farmland MissChem Ltd,1026006,Yes,Yes,Director - SD,,
Tim Rens,596444,Farmland MissChem Ltd,1026006,No,No,CFO,1995-11-01,2002-01-01
Larry Holley,1008280,Farmland MissChem Ltd,1026006,No,No,President,1998-01-01,2000-11-01
John Rowan,1080955,CVR Partners LP (Listed 04/2011),1026007,Yes,Yes,Director - SD,2010-05-01,2011-04-08
Jay Finks,1134887,CVR Partners LP (Listed 04/2011),1026007,No,No,Head of Investor Relations,,2011-04-08
Kim Oliver,1134903,CVR Partners LP (Listed 04/2011),1026007,No,No,HR Director,2010-12-01,2011-04-08
Frank Muller Jr,1134889,CVR Partners LP (Listed 04/2011),1026007,Yes,Yes,Independent Director,2008-05-01,2011-04-08
Wes Harris,1115043,CVR Partners LP (Listed 04/2011),1026007,No,No,Investor Relations Manager,2009-05-01,2011-04-08
Angie Dasbach,882452,CVR Partners LP (Listed 04/2011),1026007,No,No,Director - Corporate Affairs,,2011-04-08
Susan Ball,1256046,CVR Partners LP (Listed 04/2011),1026007,No,No,Managing General Partner,2007-01-01,2011-04-08
Tim Rens,596444,CVR Partners LP (Listed 04/2011),1026007,No,No,CFO/Treasurer,,2009-05-11
Sandy Osborne,596472,CVR Partners LP (Listed 04/2011),1026007,Yes,Yes,Director - SD,2007-10-01,2011-04-08
Scott Lebovitz,596463,CVR Partners LP (Listed 04/2011),1026007,Yes,Yes,Director - SD,2007-10-01,2011-04-08
Chris Swanberg,596461,CVR Partners LP (Listed 04/2011),1026007,No,No,Vice President - Environment/Health/Safety,2007-10-01,2011-04-08
Kevan Vick,596458,CVR Partners LP (Listed 04/2011),1026007,No,No,Executive VP/General Manager,2007-10-01,2011-04-08
Edmund Gross,596446,CVR Partners LP (Listed 04/2011),1026007,No,No,Senior VP/General Counsel/Secretary,2007-10-01,2011-04-08
Stan Riemann,596442,CVR Partners LP (Listed 04/2011),1026007,No,No,COO,2007-10-01,2011-04-08
Jack Lipinski,596437,CVR Partners LP (Listed 04/2011),1026007,Yes,No,Chairman/President/CEO,2010-11-01,2011-04-08
Jack Lipinski,596437,CVR Partners LP (Listed 04/2011),1026007,Yes,No,President/CEO,2007-10-01,2010-11-01
Steve Eames,598937,CVR Partners LP (Listed 04/2011),1026007,No,No,Manager - Media Relations,,2011-04-08
