name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Leo Hurley Jr,1812872,City of Bayonne,2567764,No,No,Special Counsel,,
Gerry Banmiller,1818321,Community National Bank of New Jersey (The) (Ceased Trading 08/1998),2567765,Yes,No,President,1987-10-01,1998-08-01
Kevin Kutcher,1852180,Community National Bank of New Jersey (The) (Ceased Trading 08/1998),2567765,No,No,Executive VP/COO,1987-01-01,1998-06-01
Mike Haydinger,1818458,First Montgomery Management NJ Inc (FMM),2567767,No,No,Head of Business,,
Andrew Miller,993139,Gentry Lending Group LLC,2567768,No,No,CEO/MD,2016-08-01,
Jim Ninivaggi,1819441,Impax Inc,2567769,No,No,Consultant,2001-01-01,2003-01-01
Rebecca Rothkopf,1817872,M Ross & Associates LLC,2567774,No,No,Associate,2014-06-01,2014-08-01
Mojdeh Cox,1952527,United Way London & Middlesex,2567777,No,No,Coordinator,2013-05-01,2015-11-01
Phyllis Hofmeister,1817258,Robert Hofmeister Inc,2567779,No,No,Secretary/Treasurer,,
Jin Ma,1820029,Huanghe Mechanical and Electrical Joint Stock Co Ltd,2567781,Yes,No,Chairman/General Manager,,
Neil Ellis,1818314,Green Manor Corp,2567782,Yes,No,President,,
Rex Nelson,1040502,Curtis Creek Farm Corp,2567783,No,No,President/Secretary,1980-01-01,2004-01-01
Christopher Linn,1819998,RWI Ventures,2567784,No,No,Accounting Manager,2002-01-01,2005-01-01
Jin Ma,1820029,Huanghe Machinery Plant,2567785,No,No,Manager,,
Doug Lantz,1013946,Milford Exempted Village Schools,2567787,No,No,Business Manager,1998-03-01,2000-01-01
Danny Fellars,1819509,Track a Company,2567788,No,No,Founder,2014-05-01,
Christopher Linn,1819998,Vision Capital LLC,2567789,No,No,Director - Finance,2005-01-01,2010-01-01
Dag Syrrist,1919842,Vision Capital LLC,2567789,No,No,MD/General Partner,1997-09-01,
Bill Wick Jr,1523076,Vision Capital LLC,2567789,No,No,CFO/Partner,2001-06-01,2017-01-01
Marc Jutras,1038294,Ginto Consulting Inc,2567792,No,No,Principal,2015-10-01,
Mike Haydinger,1818458,United Communities LLC,2567795,No,No,VP/CFO,,
Andy Browne,1487442,Torch Energy Pty Ltd,2567797,Yes,Yes,Director - SD,2010-03-01,
Tim Pettus,1818323,Pettus-McClain Trucking Co Inc,2567798,No,No,Co-Founder,2015-01-01,
Lauren Bridges,1813355,Pusateri Barrios Guillot & Greenbaum LLC,2567799,No,No,Attorney,2014-07-01,2015-11-01
David Harding,1818342,Richmond Realty LLC,2567801,No,No,President,1996-01-01,2003-01-01
Neil Ellis,1818314,Lubbock Parkade Inc,2567802,No,No,Owner,,
Doctor Philip Hemphill,1862135,Seaside Healthcare LLC,2567803,No,No,Consultant,2014-08-01,2015-05-01
James Madden,2116448,Seaside Healthcare LLC,2567803,No,No,Chief Compliance Officer,2015-01-01,
Johnny Lancaster,2116445,Seaside Healthcare LLC,2567803,No,No,CFO,,
Johnny Patout,2116443,Seaside Healthcare LLC,2567803,No,No,COO,2011-07-01,
Franklin Roemer II,2116442,Seaside Healthcare LLC,2567803,No,No,CEO,2009-01-01,
Anna Kovalkova,1043480,Seaside Healthcare LLC,2567803,Yes,Yes,Director - SD,,
Bob Crants III,1043472,Seaside Healthcare LLC,2567803,Yes,Yes,Director - SD,,
Nancy Stallone,1819619,Techpack America Inc,2567804,No,No,CFO,2000-01-01,2004-01-01
Nancy Stallone,1819619,Techpack America Inc,2567804,No,No,Various Positions,1996-01-01,2000-01-01
Neil Ellis,1818314,MIP 16A Corp,2567805,No,No,Owner,,
Abraham Barton,1830977,FasPsych LLC,2567806,No,No,CEO/Chief Administration Officer,2007-10-01,
Bob Crants III,1043472,FasPsych LLC,2567806,Yes,Yes,Director - SD,,
Joe Acevedo,1043470,FasPsych LLC,2567806,Yes,Yes,Director - SD,,
Ryan Shelton,1341683,FasPsych LLC,2567806,Yes,Yes,Director - SD,,
Jamice Oxley,1817869,B2L Entertainment Law Group,2567807,No,No,Associate,2012-01-01,2014-01-01
Jamice Oxley,1817869,B2L Entertainment Law Group,2567807,No,No,Partner,2015-01-01,2016-08-01
Anna Belyaev,1818343,INTJ Holdings Inc,2567808,No,No,Analyst,2009-10-01,2017-12-01
Tyler Schmick,1040508,McCook Midget Baseball Association Inc (MMBA),2567809,No,No,Coach,,
Amy Franze,1039663,Franze Enterprises LLC,2567810,No,No,Principal,2012-02-01,
Jep Gruman,1044784,PT Mantrust Corp,2567811,No,No,VP/CFO,1992-03-01,1996-06-01
Andrew Ziolkowski,1016722,Astral Air Parts Inc,2567813,No,No,CEO,2016-07-01,
Thomas Fowler,1038295,Thomas J Fowler CPA,2567817,No,No,Owner,2016-01-01,
Dalton Mounger,1818320,Mounger & Molder PLLC,2567818,No,No,Attorney,2015-01-01,
Ted Weiss,1851897,Meteor Development Group Inc (Apollo),2567821,No,No,Regional Director,2018-10-01,
Marc Holmes,1813045,Meteor Development Group Inc (Apollo),2567821,No,No,Vice President - Mktg,2015-04-01,2015-11-01
Francois Dufour,1677661,Meteor Development Group Inc (Apollo),2567821,No,No,Leader,2019-03-01,
Francois Dufour,1677661,Meteor Development Group Inc (Apollo),2567821,No,No,Chief Marketing Officer,,2019-03-01
Geoffrey Schmidt,1892454,Meteor Development Group Inc (Apollo),2567821,Yes,No,CEO,2011-08-01,
Matt DeBergalis,1892452,Meteor Development Group Inc (Apollo),2567821,No,No,Chief Technology Officer,2016-03-01,
Matt DeBergalis,1892452,Meteor Development Group Inc (Apollo),2567821,Yes,No,Vice President - Research & Development,2011-05-01,2016-03-01
Nick Martin,1892451,Meteor Development Group Inc (Apollo),2567821,No,No,Co-Founder,2016-03-01,
Nick Martin,1892451,Meteor Development Group Inc (Apollo),2567821,No,No,Chief Technology Officer,2015-12-01,2016-03-01
Nick Martin,1892451,Meteor Development Group Inc (Apollo),2567821,No,No,Vice President - Engineering,2011-01-01,2015-11-01
Chris Shaw,1989825,Meteor Development Group Inc (Apollo),2567821,No,No,Head of People,2016-03-01,
Chris Shaw,1989825,Meteor Development Group Inc (Apollo),2567821,No,No,Director of Talent,2015-06-01,2016-03-01
Schatz Friedman,2123672,Meteor Development Group Inc (Apollo),2567821,Yes,Yes,Director - SD,2017-11-01,
Catrina Zhang,2123669,Meteor Development Group Inc (Apollo),2567821,No,No,CFO,2017-10-01,
Ay Valade,2178566,Meteor Development Group Inc (Apollo),2567821,No,No,Chief of Staff,2019-01-01,
Doctor Jade Wang,1957293,Meteor Development Group Inc (Apollo),2567821,No,No,Chief Culture Officer,2012-11-01,2014-10-01
Mark Trang,1085852,Meteor Development Group Inc (Apollo),2567821,No,No,Vice President - Business Development,2015-07-01,2018-11-01
Doctor Rod Johnson,1118944,Meteor Development Group Inc (Apollo),2567821,Yes,Yes,Director - SD,2012-07-01,
Trenton Truitt,1206186,Meteor Development Group Inc (Apollo),2567821,No,No,Vice President - Sales,2019-03-01,
Claire Hough,1339144,Meteor Development Group Inc (Apollo),2567821,No,No,Vice President - Engineering,2018-10-01,
David Skok,1280529,Meteor Development Group Inc (Apollo),2567821,Yes,Yes,Director - SD,2015-05-01,
Joel Goldberg,1043479,MOTION Physical Therapy,2567822,Yes,Yes,Director - SD,,
Bob Crants III,1043472,MOTION Physical Therapy,2567822,Yes,Yes,Director - SD,,
Joe Acevedo,1043470,MOTION Physical Therapy,2567822,Yes,Yes,Director - SD,,2018-01-01
Yossef De Levy,1813049,Sports and Games Ltd,2567823,No,No,Owner,1987-01-01,2002-01-01
Tom Meyer,996421,National Financial Alliance LLC (NFA),2567824,No,No,Executive,,
Alan Hobkirk,1818486,Counselling Group (The),2567828,Yes,Yes,Director - SD,,
Rabi Prusti,1819585,Protein Helix Inc,2567831,No,No,Principal Consultant,2006-01-01,2010-01-01
Mike Haverty,1013954,Barrier Technologies LLC,2567836,No,No,Owner,2015-01-01,
Pat Bearden,1818420,Kings Daughters School (The) (KDS),2567837,Yes,No,Director - ED,2012-01-01,2013-01-01
Brooks O'Neil,349217,White Oaks Investor Relations LLC,2567838,No,No,Managing Partner,2015-11-01,2016-11-01
Jim Ninivaggi,1819441,Claritas Consulting Inc,2567839,No,No,Vice President - Sales/Mktg,1999-01-01,2001-01-01
Pam Puryear,1904516,Claritas Consulting Inc,2567839,No,No,Consultant,1997-01-01,2009-01-01
Ren Moreau,1405786,Caisse populaire des Sources,2567840,Yes,Yes,Director - SD,1992-01-01,2000-01-01
Bob Anderson,1818919,Alberta Title Insurance Agency Ltd,2567841,Yes,Yes,Director - SD,,
Bob Anderson,1818919,Alamon Industrial Constructors Inc,2567842,Yes,Yes,Director - SD,,
Bob Anderson,1818919,Montcan Industrial Group Inc,2567843,Yes,Yes,Director - SD,,
Bob Anderson,1818919,Yates Western Constructors Inc,2567844,Yes,Yes,Director - SD,,
Bob Anderson,1818919,Yates Canada Holdings ULC,2567846,Yes,Yes,Director - SD,,
Jill Rowley,1746309,Sales Enablement Society,2567847,No,No,Evangelist,2016-01-01,2017-01-01
Cindy Zhou,2195802,Sales Enablement Society,2567847,No,No,Chief Content Officer,2016-01-01,
Matt Garretson,1811600,Signal Interactive Media LLC,2567848,No,No,Principal,,
Bob Anderson,1818919,Corbett & Co,2567851,No,No,Attorney,1984-01-01,2009-01-01
Charlene Jarest,1012526,Fall River Rotary Club Charitable Foundation Trust (The),2567852,No,No,Treasurer,2016-08-01,2018-01-01
David Stienes,766201,Mercury Security Products LLC,2567853,Yes,Yes,Director - SD,2013-06-01,2017-11-01
Michael Serafin,1988616,Mercury Security Products LLC,2567853,No,No,Vice President - Engineering,2015-01-01,
Michael Serafin,1988616,Mercury Security Products LLC,2567853,No,No,Various Positions,2011-07-01,2015-01-01
Frank Cuneo,1988610,Mercury Security Products LLC,2567853,No,No,Vice President - Ops,2016-09-29,
Frank Cuneo,1988610,Mercury Security Products LLC,2567853,No,No,Director - Ops,2013-07-01,2016-09-29
Steve Lucas,1988605,Mercury Security Products LLC,2567853,No,No,Vice President - Sales/Mktg,2015-08-01,
Steve Lucas,1988605,Mercury Security Products LLC,2567853,No,No,Business Development Director,2013-08-01,2015-08-01
Matt Barnette,1988603,Mercury Security Products LLC,2567853,No,No,President,2016-06-01,
Stephanie White,2164762,Mercury Security Products LLC,2567853,No,No,Controller,2013-11-01,
Jim Ninivaggi,1819441,Maremma Group,2567854,No,No,Owner,2001-09-01,2008-01-01
W Knight II,1817913,Ehlermann Rindfleisch Gadow (Dr Ehlermann & Jeschonnek prior to 2006),2567856,No,No,Associate,1987-01-01,1988-01-01
Doctor Mike Lynn,747289,Hound Labs Inc,2567861,No,No,CEO,2015-01-01,
John Hamel,1819623,Epic Burger Inc,2567863,Yes,Yes,Director - SD,2007-12-01,
Rachel Park,1044801,Pangea Capital Management LLC,2567864,No,No,Vice President,,2007-01-01
Jep Gruman,1044784,Pangea Capital Management LLC,2567864,No,No,Principal,,
Bill Daniels,1817255,Harborstone Group LLC (The),2567865,No,No,Member,1998-01-01,
Rich Gaffney,1819473,Rich Gaffney Group LLC (The),2567868,No,No,Managing Member,2010-08-01,2015-03-01
Gizman Abbas,1041382,Apollo Commodities Partners LP,2567869,No,No,Partner,2008-07-01,2015-03-01
Patrick Gilbert,1585196,Highview Capital LLC,2567870,No,No,Principal,2019-08-20,
Patrick Gilbert,1585196,Highview Capital LLC,2567870,No,No,Vice President,2016-11-17,2019-08-20
Dan Picmann,1663301,Highview Capital LLC,2567870,Yes,No,Vice President,2016-11-17,
Steve Russell Jr,1278884,Highview Capital LLC,2567870,Yes,No,Principal,2016-11-17,
Jim Auker,1920708,Highview Capital LLC,2567870,No,No,Partner,2006-01-01,2012-01-01
Brice Baradel,2160623,Highview Capital LLC,2567870,No,No,Principal,2016-01-01,
Richard Goulet,1819558,Alter Ego Capital Inc,2567872,No,No,President/Managing Partner,2013-01-01,
John Hamel,1819623,Hamel Management Group Inc,2567875,No,No,President,1998-01-01,
Marc Holmes,1813045,Zapitover Ltd,2567876,No,No,Director - Non-Brd,2000-06-01,2001-02-01
Richard Goulet,1819558,De Luxe Group Inc,2567877,No,No,President,1997-09-01,2013-06-01
Dalton Mounger,1818320,Columbia Main Street Inc,2567878,Yes,Yes,Director - SD,,
Ariel Garneau,1889468,Revere Beach Partnership Inc,2567882,No,No,Market Manager,2011-06-01,2011-10-01
Marcie Thorp,1812076,Torture Inquiry and Relief Commission State of Illinois,2567883,No,No,Commissioner,2010-07-31,
Alain Bergeron,1818936,Rolark Stainless Steel Inc,2567889,Yes,Yes,Director - SD,2014-01-01,
Lawrence Hjersted,1817027,Water Elements LLC,2567891,No,No,President/CEO,2007-01-01,
Professor Doctor Philippe Dubois,1819781,Industrial Chemistry Research Institute (ICRI),2567897,No,No,Lecturer,,
Brian Popp,1041353,Deutsch Seehausen & Co PC,2567899,No,No,Consultant,1986-01-01,1990-01-01
W Knight II,1817913,Parvenu Ventures LLC,2567901,No,No,Legal Counsel,,
William Connolly,1818378,Connolly and Partners LLC,2567903,No,No,Managing Partner,2005-01-01,
Matt Davis,1013996,DSD Advisors LLC,2567906,No,No,President,2014-11-01,
John Laverdiere,1817259,Laverdiere Construction Inc,2567907,No,No,President,,
Draen Bulat,1818366,Association of Architectural Technologists of Ontario (AATO),2567911,No,No,Lecturer,2000-01-01,2009-01-01
John Laverdiere,1817259,LCI Concrete Inc,2567913,No,No,VP/Manager,,
Pinchus Raice,1817626,Paykin Mahon Rooney & Krieg LLP (Paykin Greenblatt Lesser & Krieg LLP prior to 09/2007) (Ceased Trading 01/2011),2567914,No,No,Founding Partner,1998-01-01,2005-01-01
David Schrader,2128672,Paykin Mahon Rooney & Krieg LLP (Paykin Greenblatt Lesser & Krieg LLP prior to 09/2007) (Ceased Trading 01/2011),2567914,No,No,Partner,1998-01-01,2001-01-01
Andrew Thomas,1812309,Quinlan Law Firm LLC (The),2567915,No,No,Attorney,2014-04-01,2015-06-01
John Laverdiere,1817259,Grand Prairie Assisted Living LLC,2567918,No,No,Manager,,
Thomas Gordon,1818318,Gordon Brothers Properties LLC,2567922,No,No,Managing Partner,,
John Laverdiere,1817259,Grand Prairie Leasing LLC,2567926,No,No,Manager,,
Kevin Sanguinetti,1818921,First American Title Co Of Stockton Inc,2567933,No,No,President,,
Jon Halverson,1449600,Talanton Group LLC,2567935,No,No,Partner,2018-06-01,
Charlotte Keim,1040538,Talanton Group LLC,2567935,No,No,CEO,2015-07-01,
Chris Sullivan,1818861,Rimrock Strategic Income Fund Ltd,2567940,Yes,Yes,Director - SD,2013-01-01,
Jin Ma,1820029,IRICO Group Electronics Co Ltd,2567941,Yes,No,Chairman,2004-01-01,
