name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Russ Clark,621891,FMG Suite LLC,3013148,No,No,CFO,2019-07-15,
Daniela Bassan,2158135,2b Theatre Co,3013150,Yes,Yes,Director - SD,,
Rick Fox,2159060,Whurk LLC,3013151,No,No,Various Positions,2014-02-01,2014-09-01
Amy Andersen,2159074,Andersen Health Advisors,3013165,No,No,Founder,2012-12-01,
Greg Rosenblatt,2158142,Semi-Alloys Inc,3013169,No,No,Research & Development Engineer,1978-01-01,1987-01-01
Sameer Targe,1401863,Zee TV USA Inc,3013170,No,No,CEO,2018-01-01,
Lesslie Ray,2159062,Greenway Wealth Management LLC,3013171,No,No,CEO,2017-04-01,
Rob Shirley,2158121,Pearce Bevill Leesburg Moore PC (PBLM),3013174,No,No,Partner,2007-11-01,2018-07-01
Tedd Matula,2159046,High Road Clean Energy LLC,3013182,No,No,MD,2017-03-01,2019-03-01
Kurt Wheeler,504500,Bond 2 Development 2 GP Ltd,3013183,Yes,Yes,NED,2017-03-28,
Doctor Ted Love,340992,Bond 2 Development 2 GP Ltd,3013183,Yes,Yes,Independent NED,2017-03-28,
Doctor Dave Chiswell,9499,Bond 2 Development 2 GP Ltd,3013183,Yes,Yes,Independent NED,2019-03-14,
Doctor Allison Jeynes-Ellis,1372956,Bond 2 Development 2 GP Ltd,3013183,Yes,No,CEO,2017-03-28,
Doctor Jim Reddoch,1093526,Bond 2 Development 2 GP Ltd,3013183,Yes,Yes,NED,2017-03-28,
Doctor Naomi Kleitman,2155033,National Center for Adaptive Neurotechnologies (NCAN),3013186,No,No,Faculty Member,,
Jagruti Solanki,2158133,Maganlal Thacker & Co,3013187,No,No,Auditor,,2007-01-01
Doctor Sanjay Sarma,1292721,IoTask LLC,3013189,No,No,MD,,
Tim Sumrall,2158158,Bessemer Housing Authority (BHA),3013192,No,No,Comptroller,2000-06-01,2008-09-01
Jon Bender,1594565,WE Gundy & Associates Inc (WEGAI),3013193,No,No,Engineer,2016-01-01,
Pierre-Andr Meunier,1622383,PrevTech Innovations Inc,3013194,No,No,President,2016-11-01,
Pierre-Andr Meunier,1622383,Applied Artificial Intelligence Research (AAIR),3013195,No,No,Managing Partner,2017-12-01,
Don Talbott,870228,Maryville-Alcoa-Blount County Tennessee Parks & Recreation Commission,3013200,No,No,Advisor,,
Danny Moses,2159115,Seawolf Capital LLC,3013202,No,No,Managing Partner,2011-01-01,
Danny Moses,2159115,Moses Ventures LLC,3013203,No,No,Founder,,
Laurent Dassault,15153,Laurent Dassault Rond Point II SAS (LDRP II),3013204,Yes,Yes,Chairman,,
Mauro Saladini,59136,Kudelski Corporate Holding Inc,3013207,Yes,Yes,Director - SD,,
Mauro Saladini,59136,Kudelski Security Holdings Inc,3013208,Yes,Yes,Director - SD,,
Raghu Sagi,2159096,Momentous Technology Solutions Inc,3013209,No,No,President,2005-01-01,2009-05-01
Angela Robinson,2158140,Koskoff Koskoff & Bieder PC,3013211,No,No,Attorney,1990-01-01,1998-01-01
Pranav Ansal,657061,Knowledge Tree Inc,3013214,Yes,Yes,Director - SD,,
