name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Gary Giordano,489886,JACO ELECTRONICS INC (De-listed 11/2009),17250,No,No,Vice President - Sales/Mktg,1992-02-01,2000-06-01
Robert Waldman,489771,JACO ELECTRONICS INC (De-listed 11/2009),17250,Yes,Yes,Independent Director,2004-02-02,2009-11-05
Charles Girsky,489746,JACO ELECTRONICS INC (De-listed 11/2009),17250,Yes,No,Executive VP,1996-01-01,2009-11-05
Charles Girsky,489746,JACO ELECTRONICS INC (De-listed 11/2009),17250,Yes,No,President,1961-01-01,1983-01-01
Charles Girsky,489746,JACO ELECTRONICS INC (De-listed 11/2009),17250,No,No,Executive Officer,1985-08-02,1986-01-01
Joseph Hickey Jr,489532,JACO ELECTRONICS INC (De-listed 11/2009),17250,Outside,Yes,Independent Director,1997-05-28,2005-12-15
Stephen Cohen,489633,JACO ELECTRONICS INC (De-listed 11/2009),17250,Outside,Yes,Independent Director,1970-01-01,2006-12-12
Jeff Gash,489783,JACO ELECTRONICS INC (De-listed 11/2009),17250,No,No,Executive VP/CFO/Secretary,2000-10-01,2009-11-05
Joe Fijak,2171348,JACO ELECTRONICS INC (De-listed 11/2009),17250,No,No,Division VP - Marketing,2004-07-01,2009-11-05
John Pflum,1857780,JACOBS ENGINEERING GROUP INC,17251,No,No,Accountant,2007-04-01,2008-08-01
Pat Chambers,1796556,JACOBS ENGINEERING GROUP INC,17251,No,No,Various Positions,1990-06-01,2006-02-01
Bill Wiederseim,1787261,JACOBS ENGINEERING GROUP INC,17251,No,No,Senior Consultant,,
Chuck Levergood,1788074,JACOBS ENGINEERING GROUP INC,17251,No,No,Vice President - Sales,2015-04-01,2016-09-01
Ryan Pak,1746636,JACOBS ENGINEERING GROUP INC,17251,No,No,Mechanical Engineer,2003-08-01,2005-07-01
DeLaine Fletcher,1765111,JACOBS ENGINEERING GROUP INC,17251,No,No,Deputy Manager,1984-07-01,1991-12-01
Pat Kelly,1754661,JACOBS ENGINEERING GROUP INC,17251,No,No,Developer,1998-03-01,2000-04-01
Marcus Pettus,1739268,JACOBS ENGINEERING GROUP INC,17251,No,No,Manager,2006-09-01,2012-10-01
Brian Yeagley,1738199,JACOBS ENGINEERING GROUP INC,17251,No,No,Manager,2000-06-01,2002-05-01
Scott Gangloff,1726132,JACOBS ENGINEERING GROUP INC,17251,No,No,Process Engineer/Industrial Engineer,1996-01-01,1998-07-01
Kent McAllister,1722677,JACOBS ENGINEERING GROUP INC,17251,No,No,Vice President - Ops,2013-04-01,2013-04-01
Michael Perez,1705260,JACOBS ENGINEERING GROUP INC,17251,No,No,Regional Construction Manager,1997-07-01,2002-01-01
Michael Perez,1705260,JACOBS ENGINEERING GROUP INC,17251,No,No,Operations Manager,2005-01-01,2007-06-01
Michael Perez,1705260,JACOBS ENGINEERING GROUP INC,17251,No,No,Regional Construction Manager,2010-07-01,2013-03-01
Fernando Cornejo,1709407,JACOBS ENGINEERING GROUP INC,17251,No,No,Project Manager,2011-05-01,2014-04-01
Michael Perez,1705260,JACOBS ENGINEERING GROUP INC,17251,No,No,Project Manager,1994-05-01,1997-06-01
Michael Perez,1705260,JACOBS ENGINEERING GROUP INC,17251,No,No,Senior Project Manager,2002-02-01,2004-12-01
Michael Perez,1705260,JACOBS ENGINEERING GROUP INC,17251,No,No,Division Director,2013-03-01,2014-09-01
Michael Perez,1705260,JACOBS ENGINEERING GROUP INC,17251,No,No,Operations Manager,2007-07-01,2010-06-01
