name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Charlie Martin Jr,344204,Genetic Assays Inc,742432,Outside,Yes,Director - SD,2000-08-01,
Eric Dahlhauser,1784704,Genetic Assays Inc,742432,Yes,No,Chairman/CEO,2000-08-01,2007-01-01
Vern Heinrichs,349441,Vace Group,742433,Yes,No,President,,
Doctor Michael Fountain,1468080,Bristol College,742434,No,No,Assistant Professor,1988-01-01,1989-01-01
Andrew Merkatz,1301627,Verus International Group Ltd,742435,No,No,MD/CFO,2002-07-01,2005-10-01
John Oswald,340455,Verus International Group Ltd,742435,No,No,President/CEO,,
Ajmal Khan,441126,Verus International Group Ltd,742435,Inside,No,Chairman/President/CEO,1998-01-01,
Ajmal Khan,441126,Verus International Group Ltd,742435,Inside,No,President,1992-01-01,1998-01-01
Ajmal Khan,441126,Verus International Group Ltd,742435,No,No,Founder,1990-01-01,1992-01-01
Peter Norris,458046,Verus International Group Ltd,742435,No,No,Advisory Board Member,,
George Lieberman,482571,Verus International Group Ltd,742435,No,No,Chief Technology Officer,2000-07-01,2003-01-01
Bob Lessin,590593,Verus International Group Ltd,742435,No,No,Advisor,,
Doug Song,1721698,Verus International Group Ltd,742435,No,No,MD,2001-01-01,2003-01-01
Jim Taylor,440880,Screg US Corp,742437,No,No,Corporate Controller,1982-01-01,1986-01-01
Walter Larkins III,441099,Envision Associates Inc,742438,Inside,No,President/CEO,1996-09-01,2005-08-01
Doctor Barry Rayment,344396,Aranlee Resources Ltd,742439,Yes,Yes,Director - SD,1996-09-26,
Clive Johnson,344383,Aranlee Resources Ltd,742439,Yes,Yes,Director - SD,1996-09-26,
Roger Richer,334408,Aranlee Resources Ltd,742439,Outside,Yes,Director - SD,1996-09-26,
Peter Whitford,325178,Kessler Advisor LLC,742440,No,No,Division Director,2005-11-07,
Richard Hindin,440946,Chicken Out Rotisserie Inc,742441,Outside,Yes,Director - SD,1991-01-01,2011-07-01
Jerry Jones,441113,Atlas Resort Co,742443,Yes,No,President,1993-10-01,1997-01-01
