name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Doug Braun,1117451,JC Penney Television Shopping Channel Inc,744854,No,No,Various Positions,,
Rene Aiu,604549,JC Penney Television Shopping Channel Inc,744854,No,No,Various Positions,1989-01-01,1999-01-01
John Gunder,642190,JC Penney Television Shopping Channel Inc,744854,No,No,Creative Director,,
Ken Papagan,441724,JC Penney Television Shopping Channel Inc,744854,No,No,Executive,,
Gene Brookhart,543052,JC Penney Television Shopping Channel Inc,744854,No,No,Sales Director,,
Leslie Borta,2191570,JC Penney Television Shopping Channel Inc,744854,No,No,Various Positions,,
Ray Troubh,7999,Manville Corp,744855,Outside,Yes,Director - SD,1988-01-01,1995-01-01
Jack Cashman,27617,Manville Corp,744855,No,No,Senior VP,1984-01-01,1986-01-01
James Land Jr,442440,Manville Corp,744855,Outside,Yes,Director - SD,,
Stan Levy,447821,Manville Corp,744855,Outside,Yes,Director - SD,1988-01-01,1996-01-01
Doctor Richard Kashnow,201903,Manville Corp,744855,No,No,Various Positions,1987-09-01,1995-01-01
Robert Fowler Jr,182628,Manville Corp,744855,Outside,Yes,Director - SD,,
Cliff Bowers,337679,Manville Corp,744855,No,No,Manager,,
Ware Grove,320145,Manville Corp,744855,No,No,Assistant,1983-01-01,1991-01-01
Ron Pilla,1971069,Manville Corp,744855,No,No,Various Positions,,
Don Schissel,1076343,Manville Corp,744855,No,No,Senior Geologist,1974-08-01,1979-11-01
Ben Blanquera,1059374,Manville Corp,744855,No,No,Engineering Manager,1990-01-01,1993-10-01
Louis Klein Jr,1016973,Manville Corp,744855,Yes,Yes,Director - SD,1992-01-01,
Rich Fickle,1483189,Manville Corp,744855,No,No,Senior Auditor,1981-01-01,1982-01-01
Dave Samson,1538013,Manville Corp,744855,No,No,Senior Manager,1985-01-01,1989-12-01
Steve Rosen,1331465,National Association of Pension Consultants,744856,No,No,Consultant,,1981-01-01
Doug Rooney,1609437,Benchmark Strategy Inc,744857,No,No,MD,2001-01-01,2015-08-01
Sue Billat,340376,Benchmark Strategy Inc,744857,No,No,Principal,2002-01-01,
Sue Billat,340376,Benchmark Strategy Inc,744857,No,No,Founder,1990-01-01,2002-01-01
Doctor Jason Vertrees,1387824,Synthesys Technologies Inc,744858,No,No,Software Engineer,1997-03-01,2000-08-01
Ralph Keiser,1271900,Synthesys Technologies Inc,744858,No,No,VP/General Manager,,1995-01-01
Stuart Sedlack,441792,MNC International Bank,744859,No,No,Associate,1987-01-01,1990-01-01
Kathy Hiltner,1849190,National Center for Victims of Crime,744862,No,No,ED,,
Rachel Drucker,1825340,National Center for Victims of Crime,744862,No,No,Intern,2005-05-01,2005-08-01
Brian Martin,1764164,National Center for Victims of Crime,744862,Yes,Yes,Director - SD,,
Shelby Kelley,1735008,National Center for Victims of Crime,744862,No,No,Various Positions,1995-01-01,1998-01-01
Zachary Hoard,1705808,National Center for Victims of Crime,744862,No,No,Intern,,
Ralph Isham,1679457,National Center for Victims of Crime,744862,Yes,Yes,Director - SD,,
Christopher Whitten,1264768,National Center for Victims of Crime,744862,No,No,Faculty Member,,
George Gurley,854028,National Center for Victims of Crime,744862,Yes,Yes,Vice Chairman,1985-01-01,
Michael Stein,441953,Canadian Apartment Communities Inc,744863,Inside,No,Chairman/CEO,,
Michael Stein,441953,Canadian Apartment Management Inc,744864,Inside,No,Chairman/CEO,,
Arthur Dubroff,326506,Jewish Community Housing Corp,744865,Yes,No,Division President,1983-01-01,1985-01-01
Arthur Dubroff,326506,Jewish Community Housing Corp,744865,Yes,No,Vice President,1975-01-01,1983-01-01
Michael Stein,441953,MPI Group (Formerly known as MICC Properties Inc),744866,Inside,No,Chairwoman/President/CEO,1987-01-01,2003-01-01
Doctor Sharon Sallows,1202723,MPI Group (Formerly known as MICC Properties Inc),744866,No,No,Executive VP,1989-01-01,1995-01-01
Don Cameron,646817,MPI Group (Formerly known as MICC Properties Inc),744866,No,No,Executive VP/COO,1987-01-01,1995-01-01
Yazdi Bharucha,1093345,MPI Group (Formerly known as MICC Properties Inc),744866,No,No,VP/Controller,1987-01-01,1997-01-01
Maria Amaral,1202395,MPI Group (Formerly known as MICC Properties Inc),744866,No,No,Accounting Manager,1987-01-01,1995-01-01
Maria Amaral,1202395,MPI Group (Formerly known as MICC Properties Inc),744866,No,No,Accounting Manager,1995-01-01,1997-01-01
George Logan,442444,Alliance Logistics Center Ltd,744867,Yes,No,Chairman,1993-01-01,
Chris Roberts,441728,National Video Inc,744868,No,No,Account Executive,1988-01-01,1989-01-01
Tim Erwin,441685,National Video Inc,744868,No,No,District Manager,,
Ron Berger,452379,National Video Inc,744868,Yes,No,Chairman/President/CEO,1980-01-01,1989-01-01
Michael Stein,441953,CAP REIT,744869,Inside,No,Chairman (Executive),1996-01-01,
Elise Lenser,1534063,CAP REIT,744869,No,No,Associate Counsel,2014-09-01,
Dennis Courtney,1526374,ExxonMobil Pipeline Co,744870,No,No,Vice President - Business Development,2012-01-01,2013-10-01
Tim Felt,1450905,ExxonMobil Pipeline Co,744870,No,No,Vice President,1995-01-01,2000-01-01
Tim Felt,1450905,ExxonMobil Pipeline Co,744870,No,No,Coordinator,1991-01-01,1995-01-01
Tim Felt,1450905,ExxonMobil Pipeline Co,744870,No,No,Various Positions,1983-01-01,1991-01-01
Rick Kreul,642715,ExxonMobil Pipeline Co,744870,No,No,Engineer,1981-01-01,1985-01-01
John Russell,442430,ExxonMobil Pipeline Co,744870,No,No,Various Positions,1974-01-01,1999-01-01
John Russell,442430,ExxonMobil Pipeline Co,744870,No,No,Vice President,1999-12-01,2004-06-01
Mary Morgan,510509,ExxonMobil Pipeline Co,744870,No,No,Various Positions,,
Pat McMurry,1809030,ExxonMobil Pipeline Co,744870,No,No,Various Positions,,
Rich Kendrick IV,2029074,Pine Street Partners LLC,744871,No,No,Advisory Board Member,,
George Logan,442444,Pine Street Partners LLC,744871,No,No,Principal,1989-01-01,
Tony Schmitz,335777,Pine Street Partners LLC,744871,No,No,Chief Technology Officer,2003-01-01,2004-09-01
Timothy Moe,1469112,Pine Street Partners LLC,744871,No,No,Advisor,,
Doctor Edmond Fischer,853278,American Society of Brewing Chemists (ASBC),744873,Yes,Yes,Chairman,1974-01-01,1975-01-01
Doctor Edmond Fischer,853278,American Society of Brewing Chemists (ASBC),744873,No,No,Various Positions,1971-01-01,1974-01-01
Doctor Nigel Davies,2015371,American Society of Brewing Chemists (ASBC),744873,No,No,Editor,2006-01-01,
General Alexander Haig Jr,7628,US CIS Ventures Inc,744876,Outside,Yes,Co-Chairman,,
Alex Haig,441793,US CIS Ventures Inc,744876,Yes,No,President,1992-01-01,1996-01-01
Michael Ansari,1302469,US CIS Ventures Inc,744876,No,No,Partner,1990-01-01,
George Logan,442444,Davis H Elliott Co Inc,744877,Outside,Yes,Director - SD,1995-01-01,
Bill Elliot,513381,Davis H Elliott Co Inc,744877,Inside,No,Chairman/MD,,
Bill Elliot,513381,Davis H Elliott Co Inc,744877,Inside,No,President,,1997-02-01
Greg Crutchfield,1839930,Davis H Elliott Co Inc,744877,No,No,Director - Safety,2007-01-01,2016-01-01
Doctor Alan Marble,1864277,Missouri Southern State University,744878,No,No,Interim President,2013-07-01,2014-06-03
Doctor Alan Marble,1864277,Missouri Southern State University,744878,No,No,President,2014-06-03,
Doctor Nicole Brown,1864275,Missouri Southern State University,744878,No,No,Service Director,2011-07-01,2016-05-01
Doctor J Hodson,1946448,Missouri Southern State University,744878,No,No,Executive VP,2015-02-02,
Doctor Julio Leon,274034,Missouri Southern State University,744878,No,No,Dean,1976-01-01,1982-06-01
Doctor Julio Leon,274034,Missouri Southern State University,744878,No,No,Assistant Professor,1969-01-01,1973-01-01
Doctor Julio Leon,274034,Missouri Southern State University,744878,No,No,Associate Professor,1973-01-01,1976-01-01
Ryan Prisock,2152418,Missouri Southern State University,744878,No,No,Coordinator,2012-08-01,2013-05-01
Mike Ferris,984307,Missouri Southern State University,744878,No,No,Various Positions,,
Bridge Littleton,2200739,Sky Station International Inc,744879,No,No,Manager - Contracts,2000-02-01,2003-03-01
Alex Haig,441793,Sky Station International Inc,744879,Yes,No,Chairman/CEO,1999-01-01,2002-01-01
Alex Haig,441793,Sky Station International Inc,744879,Yes,No,President/COO,1996-02-01,1999-01-01
