name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Ian Dowding,1730450,Interface Financial Group,1559941,No,No,President,2006-01-01,2007-11-01
Scott Magill,1878349,Interface Financial Group,1559941,No,No,Senior Partner,2013-12-01,
Josef Auboeck,1701143,Interface Financial Group,1559941,No,No,CFO,2015-01-01,
Paul Galleberg,654645,Interface Financial Group,1559941,Yes,Yes,Director - SD,,
Tony Tinaglia,1006277,Interface Financial Group,1559941,No,No,Vice President - Training,2012-01-01,
Tony Tinaglia,1006277,Interface Financial Group,1559941,No,No,Employee,2005-01-01,2012-01-01
Ian McDonald,1003886,Interface Financial Group,1559941,No,No,Owner,2007-01-01,2015-12-01
Maurice Topiol,1143254,Interface Financial Group,1559941,Yes,No,Vice Chairman (Executive),2017-02-01,
Mike Wilkinson,1613471,Interface Financial Group,1559941,No,No,Principal,,
James Damian,496722,Hindsgaul Mannequins Co ApS,1559943,No,No,President,1988-01-01,1994-01-01
James Damian,496722,Damian Randd Inc,1559944,No,No,President/CEO,1995-01-01,1998-05-01
Doctor John Helm,497127,JHelm Associates LLC,1559947,No,No,Principal,2009-01-01,2014-06-01
Don Brunell,846718,Montana Standard,1559951,No,No,Writer,,
Heidi Wright,1005347,Montana Standard,1559951,No,No,HR Manager,1996-10-01,2000-05-01
Heidi Wright,1005347,Montana Standard,1559951,No,No,Publisher,2000-05-01,2004-05-01
Becky Sprunger,1872307,Montana Standard,1559951,No,No,HR Manager,,2003-12-01
Alexandria Klapmeier,1926801,Montana Standard,1559951,No,No,Writer,2016-11-01,2017-06-01
Heidi Wright,1005347,Herald and News,1559952,No,No,Publisher,2004-05-01,2014-11-01
Rodney Grugin,1007035,Meadow View Greenhouse & Garden Center,1559955,No,No,Owner,,
Tim Campbell,1007495,Lakeland Bar Association,1559956,Yes,No,President,1996-01-01,1997-01-01
Tom Dobyns,1135531,Barnabas Group,1559958,Yes,No,Chairman/Partner,2016-06-01,
Lloyd Bentsen III,202366,Barnabas Group,1559958,Yes,Yes,Director - SD,,
Deborah Hubbs,2124414,Barnabas Group,1559958,No,No,Advisory Board Member,2015-01-01,
Mark Alvarez,497148,Barnabas Group,1559958,Yes,Yes,Director - SD,,
Bob Shank,2201498,Barnabas Group,1559958,No,No,Co-Founder,2000-01-01,
Bruce Williamson,1973900,Barnabas Group,1559958,No,No,Various Positions,2010-01-01,2012-01-01
Bruce Williamson,1973900,Barnabas Group,1559958,No,No,Partner,2012-01-01,
