name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
William Stallkamp,183580,Akcelerant Holdings Inc,468562,Outside,Yes,Chairman,,
Alexandria Klapmeier,1926801,Green Bay Press Gazette,468564,No,No,Intern,2013-05-01,2013-08-01
Charles Zehren,1934752,Green Bay Press Gazette,468564,No,No,Reporter,1980-01-01,1981-01-01
DeDe Heid,1925748,Green Bay Press Gazette,468564,No,No,Various Positions,1997-12-01,1999-09-01
Kevin Corrado,1001729,Green Bay Press Gazette,468564,No,No,President,2007-09-17,2013-03-20
Karen Michel,1194906,Green Bay Press Gazette,468564,No,No,Division Chief,2008-01-01,2008-09-01
Karen Michel,1194906,Green Bay Press Gazette,468564,No,No,Assistant MD,2008-09-01,2012-03-01
Diane Roundy,761633,Green Bay Press Gazette,468564,No,No,Editor,2013-01-01,2016-01-01
Linda Ramey-Greiwe,886141,Green Bay Press Gazette,468564,No,No,Executive,1993-01-01,1997-01-01
Linda Ramey-Greiwe,886141,Green Bay Press Gazette,468564,No,No,Various Positions,1987-01-01,1993-01-01
Laurence Geller,183537,Berins & Co,468565,No,No,Partner,1981-01-01,1989-01-01
F Bays,183570,Concept Inc,468566,No,No,Senior VP/COO,1981-01-01,1990-01-01
James Treace,183526,Concept Inc,468566,Inside,No,President/CEO,1981-10-01,1990-01-01
A Murray,180077,Concept Inc,468566,Outside,Yes,Director - SD,1982-01-01,1990-01-01
Mike Egan,502763,Concept Inc,468566,No,No,Group VP,1982-01-01,1991-01-01
Bob Littauer,451253,Concept Inc,468566,No,No,VP/Treasurer,1982-01-01,1987-01-01
R Coleman,376392,Concept Inc,468566,No,No,Vice President - Research & Development,1986-01-01,1990-12-01
Selena Harrison,1734189,Concept Inc,468566,No,No,Account Director,2012-03-01,2013-03-01
Susie Kelley,871905,Concept Inc,468566,No,No,President/CEO,1997-09-01,2012-11-01
Micheal Cole,1468079,Concept Inc,468566,No,No,Division VP,,
Michael Morton,1768632,Hyatt Marriott and Holiday Inns,468567,No,No,Various Positions,,
Marylou Garcia,1962885,Hyatt Marriott and Holiday Inns,468567,No,No,Various Positions,,
Scott Wiseman,2025729,Hyatt Marriott and Holiday Inns,468567,No,No,General Manager,1996-04-01,1998-01-01
Laurence Geller,183537,Hyatt Marriott and Holiday Inns,468567,No,No,Consultant,1981-01-01,1985-01-01
Gerald Szczepanski,183611,T-Shirts Plus Inc,468568,No,No,Vice President,1977-01-01,1983-01-01
