name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Eric Prouty,1464626,Canaccord Genuity Inc,1689953,No,No,Research Analyst,2006-03-01,2011-11-01
Dan Coyne,1464533,Canaccord Genuity Inc,1689953,No,No,Senior MD - Investment,2015-11-01,
Dan Coyne,1464533,Canaccord Genuity Inc,1689953,No,No,MD - Investment Banking,2006-01-01,2015-11-01
Eugene Rozelman,1462602,Canaccord Genuity Inc,1689953,No,No,MD - Investment Banking,2010-01-01,
Cameron Horwitz,1458610,Canaccord Genuity Inc,1689953,No,No,Senior Associate,2010-01-01,2012-01-01
Glenn Tindle,1520593,Canaccord Genuity Inc,1689953,No,No,Analyst,2012-01-01,2013-03-01
Rory O'Sullivan,1524224,Canaccord Genuity Inc,1689953,No,No,MD/Regional Head,2007-03-01,2012-04-01
Mitch Ayer Jr,1518212,Canaccord Genuity Inc,1689953,No,No,MD,2009-07-01,2014-09-01
Peter Dippolito,1536124,Canaccord Genuity Inc,1689953,No,No,MD - Investment Banking,2016-06-01,2017-09-01
Bob Christensen Jr,1531230,Canaccord Genuity Inc,1689953,No,No,Senior Analyst,2013-07-01,2014-01-01
Peter Dippolito,1536124,Canaccord Genuity Inc,1689953,No,No,Principal,2015-05-05,2016-06-01
Paul Morgan,1536123,Canaccord Genuity Inc,1689953,No,No,MD,2015-05-05,
Ryan Meliker,1536122,Canaccord Genuity Inc,1689953,No,No,MD,2015-05-05,2017-01-01
Adam Cutler,1526826,Canaccord Genuity Inc,1689953,No,No,MD,2007-08-01,2011-03-01
Richard Close Jr,1485985,Canaccord Genuity Inc,1689953,No,No,MD,2015-05-28,
Charlie Galligan,1478354,Canaccord Genuity Inc,1689953,No,No,Division MD,2012-02-01,2014-08-04
Eric Glover,1479259,Canaccord Genuity Inc,1689953,No,No,Senior Analyst,2006-06-01,2011-11-01
Rich Bagge,1515280,Canaccord Genuity Inc,1689953,No,No,VP/Controller,2007-03-01,2012-09-01
Stephen Elliott,1328834,Canaccord Genuity Inc,1689953,No,No,Global Manager,2014-09-01,2016-02-01
Wim Ludington,1330347,Canaccord Genuity Inc,1689953,No,No,Division MD,2013-08-01,2015-01-01
Dean Larson,1330344,Canaccord Genuity Inc,1689953,No,No,MD - Products,2013-08-01,2015-01-01
Barry Dennis,1330343,Canaccord Genuity Inc,1689953,No,No,Senior MD/Head of Division,2013-08-01,2015-02-01
Steve Lobb,1330342,Canaccord Genuity Inc,1689953,No,No,Senior MD/Head of Division,2013-08-01,2015-01-01
Randall Stanicky,1359158,Canaccord Genuity Inc,1689953,No,No,MD,2011-07-01,2013-10-01
Jim Antonopoulos,1395415,Canaccord Genuity Inc,1689953,No,No,Principal,2009-05-01,2017-07-01
Ryan Abney,1395357,Canaccord Genuity Inc,1689953,No,No,Investment Associate,2010-01-01,2013-09-01
David Thibodeau,1386881,Canaccord Genuity Inc,1689953,No,No,MD,2000-01-01,2010-01-01
Ryan Smith,1388526,Canaccord Genuity Inc,1689953,No,No,Vice President,2008-06-01,2013-07-01
David Garrett,1383938,Canaccord Genuity Inc,1689953,No,No,Director - Capital Markets,2008-07-01,2011-11-01
Geoff Richards,1297443,Canaccord Genuity Inc,1689953,No,No,MD/Regional Head,2013-07-31,2017-09-01
