name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Nasir Zubairi,1400969,EBS Dealing Resources International Ltd,944487,No,No,Regional Manager - Product,2003-08-01,2004-08-01
Nasir Zubairi,1400969,EBS Dealing Resources International Ltd,944487,No,No,Product Manager,2001-08-01,2003-08-01
Gretchen Watkins,1043055,BP Netherlands BV,944490,No,No,President,2002-01-01,2004-01-01
The Rt. Hon. Baroness Bev Hughes of Stretford,543062,UK Department for Children Schools and Families (DCSF) (Ceased Trading 05/2010),944492,Yes,No,Minister of State,2007-06-28,2009-06-05
Sir John Rose,6846,UK Department for Children Schools and Families (DCSF) (Ceased Trading 05/2010),944492,No,No,Council Member,,
Wendy Becker,598626,UK Department for Children Schools and Families (DCSF) (Ceased Trading 05/2010),944492,No,No,Division ED,2008-09-01,2009-01-01
Caroline Wright,1038930,UK Department for Children Schools and Families (DCSF) (Ceased Trading 05/2010),944492,Yes,No,Director - Comms,2010-04-06,2010-05-12
Caroline Wright,1038930,UK Department for Children Schools and Families (DCSF) (Ceased Trading 05/2010),944492,Yes,No,Director - Comms,2007-06-28,2009-08-26
Jon Coles,1038926,UK Department for Children Schools and Families (DCSF) (Ceased Trading 05/2010),944492,Yes,No,Director General,2008-05-19,2010-05-12
Stephen Munday,1046256,UK Department for Children Schools and Families (DCSF) (Ceased Trading 05/2010),944492,No,No,Advisor,,2010-05-12
Professor Ralph Tabberer,1016671,UK Department for Children Schools and Families (DCSF) (Ceased Trading 05/2010),944492,Yes,No,Director General,2007-06-28,2008-05-18
Professor Jonathan Haskel,834964,UK Department for Children Schools and Families (DCSF) (Ceased Trading 05/2010),944492,No,No,Consultant,,
Bob Reitemeier,1461115,UK Department for Children Schools and Families (DCSF) (Ceased Trading 05/2010),944492,No,No,Deputy Chairman,2009-01-01,2009-01-01
Mark Dubberstein,543121,Dubberstein Heinen & Morris PC,944494,No,No,Various Positions,,2005-01-01
Arthur Holden,543118,SNP Consortium Ltd,944500,Yes,No,Chairman/CEO,1998-12-01,2003-12-01
Doctor Mrs. Marcia Lewis,598922,SNP Consortium Ltd,944500,Yes,Yes,Director - SD,,
Doctor David Wang,2011152,SNP Consortium Ltd,944500,Yes,Yes,Chairman,,
Doctor Nick Naclerio,1083174,SNP Consortium Ltd,944500,Yes,Yes,NED,1999-01-01,2001-08-01
Doctor David Altshuler,765126,SNP Consortium Ltd,944500,No,No,Leader,,
Doctor Dalia Cohen,790981,SNP Consortium Ltd,944500,Yes,Yes,NED,2004-01-01,
Doctor David Wang,1518320,SNP Consortium Ltd,944500,Yes,Yes,Chairman,,
Doctor Yuebing Lu,1654817,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,Regional CEO/Regional MD,2006-10-01,2010-08-01
Jennifer Scanlon,1688912,Oakland Metropolitan Chamber of Commerce,944526,Yes,Yes,Director - SD,2014-01-01,2017-01-01
Daniel Cremin,1352015,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,Marketing Executive,2006-05-01,2009-07-01
Daniel Cremin,1352015,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,Marketing Manager,2009-07-01,2012-06-01
Peter Wheeler,767229,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,Yes,Yes,NED,,
Josh Green,1083472,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,VP/Division Director,2005-10-01,2007-10-01
Jonathon Cameron,1082158,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,Yes,No,Vice Chairman (Executive),2005-12-19,2010-04-23
Jonathon Cameron,1082158,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,Founder,2004-07-28,2005-12-19
Martin Schoenberg,1048678,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,Head of Division,2013-10-01,2015-04-01
Doctor Ken Newcombe,1016200,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,Vice Chairman,2007-01-01,2008-01-01
Doctor Ken Newcombe,1016200,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,Various Positions,2006-01-01,2007-01-01
Doctor Tony La Via,1016147,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,Director - Non-Brd,,
Jim Rooney,1097484,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,Yes,Yes,NED,2008-04-18,2009-12-02
Doctor Tony White,1248782,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,Division MD,2004-07-28,2008-01-01
Doctor Gayle Jackson,330258,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,Investment Advisor,2007-01-01,
Doctor Joe Stanislaw,1131,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,Advisor,2006-11-15,
John Booth,2128193,Climate Change Capital Ltd (Climate Change Markets Ltd prior to 12/2005),944501,No,No,Various Positions,,
Joe Harris,342640,FCG Advisors LLC,944503,No,No,Agent,2006-04-01,
Steve McLaughlin,1514351,FCG Advisors LLC,944503,No,No,Portfolio Manager,2007-04-01,2012-04-01
Shaun Snowden,1626321,Denver Hospice,944504,No,No,Accounting Manager,2016-08-01,2018-04-01
Shaun Snowden,1626321,Denver Hospice,944504,No,No,Senior Accountant,2014-12-01,2016-08-01
Betsy Hunsicker,1371660,Denver Hospice,944504,Yes,Yes,Director - SD,2011-01-01,2013-01-01
Dorothy Sawyer,879320,Denver Hospice,944504,No,No,Chief Nursing Officer,,
Phillip Heath,1807804,Denver Hospice,944504,No,No,Vice President - Business Development,2010-01-01,2011-12-01
David Abramson,343275,Levan Schimel Belman & Abramson PA,944505,No,No,Partner,1983-01-01,1996-01-01
Steve Carroll,2175753,Levan Schimel Belman & Abramson PA,944505,No,No,Associate,1991-12-01,1996-08-01
Michael Chadwick,342644,Marinas International Inc,944506,Yes,Yes,Director - SD,1997-01-01,
Randy Hale,372838,Marinas International Inc,944506,Yes,Yes,Director - SD,1997-01-01,
Doctor Yehoshua Rosenzweig,791024,PLASTRO IRRIGATION SYSTEMS LTD (De-listed 06/2008),944507,Yes,Yes,Director - SD,2003-01-01,2008-06-01
David Ben Naim,1782236,Ilex Medical Ltd,944512,No,No,CFO,2007-01-01,2008-01-01
Hilary Hoffman,1703364,Delta Delta Delta Fraternity,944513,No,No,Manager,2008-01-01,2008-01-01
Doctor Betsy Boze,872635,Delta Delta Delta Fraternity,944513,No,No,President,,
Noga Knaz,623079,Migdal Capital Markets(1965) Ltd,944514,No,No,Various Positions,2002-01-01,2006-01-01
Moshe Peri,1756204,Migdal Capital Markets(1965) Ltd,944514,No,No,Various Positions,2009-12-01,2010-11-01
Doctor Jacob Dagan,1848399,Migdal Capital Markets(1965) Ltd,944514,No,No,Advisor,2011-04-01,2012-07-01
Thomas Coleman,342527,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,Yes,Yes,Independent Director,2007-04-01,2008-02-01
Wayne Rose,320533,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Senior VP - Commercial,2002-01-01,2008-04-24
John Whites III,602618,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Vice President - Business Development,2007-11-14,2008-05-22
Richard Deitl Jr,602615,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Regional VP,2007-11-14,2008-05-22
Kala Hale,762879,Oakland Metropolitan Chamber of Commerce,944526,No,No,Director - Development,,
Phil Doyle,602614,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Regional VP,2007-11-14,2008-05-22
Tom Armstrong,602611,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Vice President - Projects,2007-11-14,2008-05-22
Steven Singer,602607,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Vice President - Corporate Development,2007-08-08,2007-11-14
Steven Singer,602607,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Senior VP/General Counsel/Secretary,2007-11-14,2008-04-24
Thomas Daman,602605,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Senior VP/Treasurer,2007-11-01,2008-04-01
Thomas Daman,602605,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,VP/Treasurer,2007-08-08,2007-11-01
Randy Putman,602602,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,VP/Chief Accounting Officer/Controller,2007-11-08,2008-05-22
Randy Putman,602602,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,VP/Controller,2007-08-08,2007-11-08
David Weinhoffer,602601,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Vice President - Business Development,2007-05-01,2007-08-08
David Weinhoffer,602601,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Employee,2008-04-24,2008-05-22
David Weinhoffer,602601,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Executive VP - Commercial Operations,2007-08-08,2008-04-24
John Guarisco,602598,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,Yes,No,CFO/Principal Accounting Officer,2006-08-04,2006-12-01
Josh Koch Jr,602596,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,Yes,No,Senior VP/General Counsel/Secretary,2006-08-04,2007-11-02
Roger Burks,602592,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,Yes,No,Executive VP/CFO/Chief Administrative Officer,2006-12-12,2008-03-31
John Guarisco,602598,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Controller/Treasurer,2006-12-01,2007-08-08
Patrice Chemin,602589,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,No,No,Regional Executive VP/COO,2007-05-03,2007-10-22
Don Terry,602579,SUPERIOR OFFSHORE INTERNATIONAL INC (De-listed 05/2008),944515,Yes,No,Interim President/CEO,2008-01-27,2008-04-24
