name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Andy Willner,1364046,Andrew J Willner Inc,2033429,No,No,Principal,2008-04-01,2010-04-01
Andy Willner,1364046,Andrew J Willner Inc,2033429,No,No,Principal,2010-04-01,
Andy Willner,1364046,WoodenBoat Publications Inc,2033430,No,No,Teacher,,
Sam Brown,551153,Frontier Pipeline LLC,2033431,Yes,Yes,Director - SD,,
Mark Gorman,549528,Frontier Pipeline LLC,2033431,Yes,Yes,Director - SD,,
Mike Jackson,550774,Trupointe Cooperative Inc,2033432,No,No,Chief Marketing and Strategy Officer,2011-09-01,2014-10-01
ST Mayer,2114665,San Mateo County Health Center (The),2033434,No,No,Director - Public Health,2013-04-01,2015-10-01
ST Mayer,2114665,San Mateo County Health Center (The),2033434,No,No,Director - Planning,2008-01-01,2013-04-01
Chris Dupont,1364080,Kayorum Gold Mines Ltd,2033476,Yes,No,President,1992-01-01,1997-01-01
ST Mayer,2114665,San Mateo County Health Center (The),2033434,No,No,Manager,2005-09-01,2008-01-01
Michael Edell,1364013,San Mateo County Health Center (The),2033434,No,No,Division Manager,,
Louis-Marie Beaulieu,1363088,Socit Immobilire du Quebec (SIQ),2033437,Yes,Yes,Director - SD,1997-01-01,2003-01-01
Yves Maurais,1629216,Socit Immobilire du Quebec (SIQ),2033437,No,No,Co-Founder,,
Dominic Gilbert,1479968,Socit Immobilire du Quebec (SIQ),2033437,No,No,Vice President,2005-01-01,2008-01-01
Guy Brosseau,1686794,Socit Immobilire du Quebec (SIQ),2033437,No,No,Various Positions,,
Rajiv De Silva,830059,Bwrdd Iechyd Prifysgol Abertawe Bro Morgannwg (Abertawe Bro Morgannwg University Health Board),2033439,No,No,Various Positions,,
Jon Ginns,508726,Sequitur Energy Management LLC,2033440,Yes,Yes,Director - SD,,
Mo Bawa,1519505,Sequitur Energy Management LLC,2033440,Yes,Yes,Director - SD,,
Daniel Kam,1364089,Wet Ink Printing Inc,2033441,No,No,President/CEO,2002-01-01,
John Hall,500726,IROS Consulting Ltd,2033445,No,No,Founder,2012-12-17,
John Hall,500726,Pod Global Solutions Ltd,2033446,Yes,No,Chairman/FD,2010-12-08,
John Valletta,325623,G6 Hospitality LLC,2033450,No,No,Vice President - Ops,2015-08-31,
Dennie Laney,1964214,G6 Hospitality LLC,2033450,No,No,MD - Enterprise,2011-10-01,2015-10-01
Dana Withers,1838411,G6 Hospitality LLC,2033450,No,No,Consultant,2012-04-01,2012-11-01
Jim Amorosia,1139973,G6 Hospitality LLC,2033450,Yes,No,President/CEO,2000-01-01,2018-04-05
Kristin Taylor,1197238,G6 Hospitality LLC,2033450,No,No,Executive VP - Technical,2011-08-01,2018-08-01
John Dent,1487213,G6 Hospitality LLC,2033450,No,No,Chief Legal Officer,2018-07-30,2019-04-01
Suzanne Keen,1396193,G6 Hospitality LLC,2033450,No,No,Senior Director - Communications,2010-07-01,2013-08-01
Mike Brower,1617030,G6 Hospitality LLC,2033450,No,No,COO,2015-09-28,2018-08-15
Mike Brower,1617030,G6 Hospitality LLC,2033450,No,No,Executive VP,2012-10-01,2015-09-28
Mike Brower,1617030,G6 Hospitality LLC,2033450,No,No,Regional VP,1985-01-01,2012-10-01
Rob Palleschi,1657938,G6 Hospitality LLC,2033450,No,No,Interim CEO,2018-08-15,
Rob Palleschi,1657938,G6 Hospitality LLC,2033450,No,No,Interim President/Interim CEO,2018-04-05,2018-08-15
Rob Palleschi,1657938,G6 Hospitality LLC,2033450,No,No,Chief Development Officer,2017-01-01,2018-04-05
Greg Juceam,1351815,G6 Hospitality LLC,2033450,No,No,President/COO,2018-08-15,
Robert Molson,599287,RM2 International SA (Listed 01/2014),2033451,Yes,Yes,Chairman (Independent NED),2013-10-11,2014-01-06
Paul Walsh,1392,RM2 International SA (Listed 01/2014),2033451,Yes,Yes,Independent NED,2013-10-11,2014-01-06
Amaury de Sze,24681,RM2 International SA (Listed 01/2014),2033451,Yes,Yes,Independent NED,2013-11-14,2014-01-06
Philip Seligmann,1365660,RM2 International SA (Listed 01/2014),2033451,No,No,Regional Chairman,2007-10-23,2014-01-06
Philip Seligmann,1365660,RM2 INTERNATIONAL SA,2033452,No,No,Regional Chairman,2014-01-06,2015-01-01
Baron de Mvius,2332,RM2 INTERNATIONAL SA,2033452,Yes,Yes,Independent NED,2016-07-18,2018-03-29
Amaury de Sze,24681,RM2 INTERNATIONAL SA,2033452,Yes,Yes,Independent NED,2014-01-06,2017-06-30
Paul Walsh,1392,RM2 INTERNATIONAL SA,2033452,Yes,Yes,Independent NED,2014-01-06,
Robert Molson,599287,RM2 INTERNATIONAL SA,2033452,Yes,Yes,Chairman (Independent NED),2014-01-06,
Richard San Martin,1365666,RM2 INTERNATIONAL SA,2033452,No,No,Division Executive VP - Business Development,2015-01-01,
Richard San Martin,1365666,RM2 INTERNATIONAL SA,2033452,No,No,Sales Manager,2014-01-06,2015-01-01
Bill Sanders,1391490,RM2 INTERNATIONAL SA,2033452,No,No,Group COO,2014-05-15,2015-07-01
Joanne Richard,1625336,RM2 INTERNATIONAL SA,2033452,No,No,Vice President - Manufacturing,2015-07-01,2016-01-01
Andy Geisse,1145679,RM2 INTERNATIONAL SA,2033452,Yes,Yes,NED,2018-10-03,
Professor Roy Yee,1137961,Aquaint Capital Holdings Ltd (Listed 11/2013),2033463,Yes,Yes,Independent NED,2013-06-24,2013-11-07
Kyla Garic,1700487,SCHROLE GROUP LTD (Aquaint Capital Holdings Ltd prior to 10/2017),2033464,Yes,Yes,NED,2017-11-24,2017-01-01
