name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Doctor Mark Elliott,2135760,Birkbeck College London University,63207,No,No,Honorary Fellow,1998-01-01,2008-01-01
Doctor Magda Fusaro,1988277,Birkbeck College London University,63207,No,No,Visiting Professor,2016-01-01,2016-06-01
Toby Webb,1935517,Birkbeck College London University,63207,No,No,Lecturer,2008-09-01,2015-06-01
Jeff Vincent,1937796,United Nations University,63209,No,No,Editor,1995-01-01,1999-01-01
Xue Lan,1681695,United Nations University,63209,No,No,Advisory Board Member,2008-01-01,
Doctor Cutberto Garza,2200731,United Nations University,63209,No,No,Program Director,1998-01-01,
Doctor Nouriel Roubini,1118894,United Nations University,63209,No,No,Consultant,1987-08-01,1988-08-01
Professor Doctor Beatrice Weder di Mauro,342482,United Nations University,63209,No,No,Trainee,1998-01-01,1999-01-01
Professor Doctor Beatrice Weder di Mauro,342482,United Nations University,63209,No,No,Researcher,1997-01-01,1998-01-01
Professor Doctor Beatrice Weder di Mauro,342482,United Nations University,63209,No,No,Consultant,,
Doctor James Hester,598245,United Nations University,63209,No,No,Rector,1974-11-01,1980-01-01
Kathleen Newland,180274,United Nations University,63209,No,No,Various Positions,1982-01-01,1988-01-01
Professor Paul David,25415,United Nations University,63209,No,No,Fellow,1993-01-01,
Professor Doctor Rakesh Mohan,1086066,United Nations University,63209,No,No,Visiting Fellow,1993-01-01,1994-01-01
Suzanne DiMaggio,1068918,United Nations University,63209,No,No,Program Officer,1994-01-01,1998-01-01
Doctor Joan Abrahamson,986814,United Nations University,63209,No,No,Consultant,,
Professor Doctor Mohamed Hassan,1015145,United Nations University,63209,No,No,Advisory Chairman,2003-01-01,
Professor Doctor Edward Ayensu,1013320,United Nations University,63209,No,No,Senior Advisor,,
Ralph Torrie,837056,United Nations University,63209,No,No,Assistant Coordinator,,
The Hon. Emma Rothschild,853979,United Nations University,63209,No,No,Advisory Council Member,1986-01-01,1988-01-01
Shunji Yanai,1266526,United Nations University,63209,No,No,Senior Advisor,2003-01-01,2007-01-01
Rishab Ghosh,1268811,United Nations University,63209,No,No,Faculty Member,1999-01-01,
Doctor Bill Dewalt,1642715,United Nations University,63209,No,No,Various Positions,1982-01-01,1986-01-01
Professor Tade Aina,1481567,United Nations University,63209,No,No,Consultant,,
Professor Morris Brown,1045803,Gonville and Caius College Cambridge University,63210,No,No,Director - Studies,,
Lord Sacks,1071482,Gonville and Caius College Cambridge University,63210,No,No,Research Fellow,1969-01-01,1970-01-01
Loong Caesar,1122201,Gonville and Caius College Cambridge University,63210,No,No,Trainee,1983-01-01,1984-01-01
Manuel Gomes de Almeida Pinho,24928,Institute Superior de Economicos e Gestao,63212,No,No,Professor,1982-01-01,1984-01-01
Joo Andrade,2118347,Instituto Superior Tcnico,63215,No,No,Researcher,2011-04-01,2013-06-01
Professor Doctor Georg Rosenfeld,1944835,Instituto Superior Tcnico,63215,No,No,Associate Professor,2014-01-01,
Doctor Luis Maranga,2021813,Instituto Superior Tcnico,63215,No,No,Researcher,1996-01-01,1996-01-01
Professor Francisco Veloso,2042820,Instituto Superior Tcnico,63215,No,No,Associate,2001-04-01,2001-06-01
Vasco Pedro,1970463,Instituto Superior Tcnico,63215,No,No,Assistant Professor,2011-06-01,2012-11-01
Joaquim Srvulo Rodrigues,1302675,Instituto Superior Tcnico,63215,No,No,Assistant,1983-01-01,1992-01-01
Doctor Pedro Vieira,1327047,Instituto Superior Tcnico,63215,No,No,Faculty Member,2001-01-01,2003-01-01
Doctor Pedro Vieira,1327047,Instituto Superior Tcnico,63215,No,No,Director - Non-Brd,1999-01-01,2001-01-01
Professor Doctor Cameron Hepburn,1015751,Pembroke College,63219,No,No,Lecturer,2001-01-01,2004-01-01
Michelle Peluso,456288,Pembroke College,63219,No,No,Division Director,,
Professor Doctor Jonathan Knowles,15890,Pembroke College,63219,No,No,Visiting Scholar,,
Professor Paul David,25415,Pembroke College,63219,No,No,Teacher,1957-01-01,1968-01-01
Drue Heinz,82627,University College Oxford University,63222,No,No,Professor,,
Doctor Yarlagadda Babu,497247,University College Oxford University,63222,No,No,Various Positions,1980-01-01,1983-01-01
Cricky Brown,443909,University College Oxford University,63222,No,No,Researcher,,
Doctor Anthony Monaco,1685976,University College Oxford University,63222,No,No,Lecturer,2007-01-01,2011-01-01
Doctor Anthony Monaco,1685976,University College Oxford University,63222,No,No,Lecturer,2002-01-01,2007-01-01
Doctor Anthony Monaco,1685976,University College Oxford University,63222,No,No,Lecturer,1998-01-01,2001-01-01
Professor David Poole,2110500,University College Oxford University,63222,No,No,Visiting Professor,2014-01-01,2015-01-01
Professor Doctor Chas Bountra,2128761,University College Oxford University,63222,No,No,Professor,2008-01-01,
Doctor Linda Maxwell,2128577,University College Oxford University,63222,No,No,Senior Manager,,
Victor Prisacariu,2134895,University College Oxford University,63222,No,No,Associate Professor,2015-10-01,
Victor Prisacariu,2134895,University College Oxford University,63222,No,No,Research Fellow,2012-10-01,2015-10-01
Victor Prisacariu,2134895,University College Oxford University,63222,No,No,Research Assistant,2012-04-01,2012-10-01
Lucia Aronica,2166835,University College Oxford University,63222,No,No,Scientist,2014-01-01,2014-05-01
Baron Butler of Brockwell,597,University College Oxford University,63222,No,No,Master,1998-01-01,2008-01-01
Yidan Liu,2193834,University College Oxford University,63222,No,No,Research Assistant,2015-07-01,2015-09-01
Doctor Janet Rossant,1682864,University College Oxford University,63222,No,No,Fellow,1975-01-01,1977-01-01
Doctor Niall Murphy,1677715,University College Oxford University,63222,No,No,Research Assistant,1988-11-01,1989-08-01
Professor Fiona Murray,1675423,University College Oxford University,63222,No,No,Faculty Member,1996-01-01,1999-01-01
Greg Baxter,1699539,University College Oxford University,63222,No,No,Guest Lecturer,,
Doctor Gordon McMurray,1753709,University College Oxford University,63222,No,No,Lecturer,1999-01-01,2002-01-01
Leonardo Martinez-Diaz,1763339,University College Oxford University,63222,No,No,Senior Associate,2003-09-01,2006-08-01
John Rich,1749221,University College Oxford University,63222,Yes,Yes,Lecturer,,
Jill Sorensen,1725215,University College Oxford University,63222,No,No,Visiting Scholar,2004-01-01,2007-01-01
Rabah Arezki,1714705,University College Oxford University,63222,No,No,Associate,2011-01-01,
Doctor Clive Taylor,1819518,University College Oxford University,63222,No,No,Professor,1970-01-01,1975-01-01
Sue Cunningham,1784790,University College Oxford University,63222,No,No,Director - Development,2006-05-01,2011-07-01
Robert Lee,1784243,University College Oxford University,63222,No,No,Lecturer,,
Patrick Forth,1770341,University College Oxford University,63222,No,No,Research Fellow,1984-01-01,1987-01-01
Professor Doctor Andrew Hildreth,1776830,University College Oxford University,63222,No,No,Research Fellow,1990-06-01,1992-06-01
Doctor Marsh Marshall Jr,1800986,University College Oxford University,63222,No,No,Economist,1980-01-01,1982-01-01
Nallini Puri,1969388,University College Oxford University,63222,No,No,Associate Editor,,
Jonathan Levin,1969330,University College Oxford University,63222,No,No,Economist,2012-08-01,2014-07-01
Doctor Sri Raj,1964259,University College Oxford University,63222,No,No,Assistant,2006-06-01,2006-12-01
Professor Sir Marc Feldmann,2002101,University College Oxford University,63222,No,No,Deputy Director,2011-08-01,
Professor Doctor Jonathan Baillie,2087409,University College Oxford University,63222,No,No,Visiting Professor,,
Professor Georg Hollnder,2096172,University College Oxford University,63222,No,No,Professor,2010-09-01,
Doctor Primyadar Duangrat,2097426,University College Oxford University,63222,No,No,Research Fellow,,
Professor Chris Price,2033062,University College Oxford University,63222,No,No,Visiting Professor,2002-09-01,2016-01-01
Simon Toyne,2031055,University College Oxford University,63222,No,No,Scholar,,
Katie Wallrabenstein,1866136,University College Oxford University,63222,No,No,Research Assistant,2012-05-01,2012-07-01
Doctor George McDonald,1900049,University College Oxford University,63222,No,No,Visiting Professor,1983-01-01,1984-01-01
Pat Connelly,1905694,University College Oxford University,63222,No,No,Research Assistant,,
Professor Volker Nocke,835111,University College Oxford University,63222,No,No,Reader,2006-10-01,2008-02-01
Professor Volker Nocke,835111,University College Oxford University,63222,No,No,Professor,2008-02-01,2009-08-01
David Williams II,800481,University College Oxford University,63222,No,No,Director - Non-Brd,1993-01-01,1995-01-01
Doctor Pedro Lowenstein,1072271,University College Oxford University,63222,No,No,Scientist,1987-11-01,1990-09-01
Professor Peter Singer,1072846,University College Oxford University,63222,No,No,Lecturer,1971-01-01,1973-01-01
Julia Herries,1087426,University College Oxford University,63222,No,No,Regional Director,2009-01-01,2010-01-01
Doctor Tony Cheetham,1096593,University College Oxford University,63222,No,No,Co-Editor,,
Doctor John Challis,1112152,University College Oxford University,63222,Yes,Yes,Scientist,,
Bryce Goodman,1459290,University College Oxford University,63222,No,No,Associate,2009-01-01,2010-01-01
Hyun Song Shin,1404420,University College Oxford University,63222,No,No,Fellow,1990-01-01,1994-01-01
Doctor Raj Shah,1541276,University College Oxford University,63222,No,No,Trainee,,
Richard Kelly,1608404,University College Oxford University,63222,No,No,Faculty Member,,
Doctor David Livermore,1260762,University College Oxford University,63222,No,No,Assistant Editor,1987-01-01,1990-01-01
Professor Doctor Mark Taylor,1320070,University College Oxford University,63222,No,No,Visiting Professor,1990-01-01,1990-01-01
Anton Schantl,1383997,Karl Franzens Universitt Graz (University of Graz),63224,No,No,Lecturer,,
Doctor John Lightle,1040273,Karl Franzens Universitt Graz (University of Graz),63224,No,No,Guest Lecturer,,
Professor Doctor Ed Dennis,372690,Karl Franzens Universitt Graz (University of Graz),63224,No,No,Lecturer,2013-01-01,
Julia Kropp,1824596,Fulbright Foundation,63227,No,No,Assistant,2008-09-01,2009-06-01
Professor Masako Iino,2092437,Fulbright Foundation,63227,No,No,President,2012-06-01,2012-11-01
Cathy Jameson,1939003,American Field Service,63228,No,No,Various Positions,,1978-01-01
The Hon. William Cochran,853766,American Field Service,63228,No,No,President,,
The Hon. Rick Perales,978582,American Field Service,63228,No,No,Project Manager,1982-01-01,
Randy Fields,1052381,American Field Service,63228,Yes,Yes,Director - SD,,
