name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Diana Zeydel,1756875,American College of Trust and Estate Counsel (ACTEC),127857,No,No,Lecturer,2015-01-01,
Steve Litman,1667812,American College of Trust and Estate Counsel (ACTEC),127857,No,No,Lecturer,,
Paul Waimberg,513042,National Museum of American Jewish History (NMAJH),127862,No,No,CFO,2017-12-06,
Alice Greenwald,852093,National Museum of American Jewish History (NMAJH),127862,Yes,No,Director - ED,1984-01-01,1986-01-01
Alice Greenwald,852093,National Museum of American Jewish History (NMAJH),127862,Yes,No,Director - ED,1981-01-01,1984-01-01
Joe Smukler,1288170,National Museum of American Jewish History (NMAJH),127862,No,No,Vice President,,2012-07-13
Miriam Schneirov,1288168,National Museum of American Jewish History (NMAJH),127862,Yes,No,Vice President,,
Lyn Ross,1466642,National Museum of American Jewish History (NMAJH),127862,Yes,No,Assistant Secretary,2009-01-01,2014-01-01
Bryna Scott,1466638,National Museum of American Jewish History (NMAJH),127862,No,No,Legal Counsel,1999-01-01,2001-01-01
Angela Olden,1465906,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,VP/CFO,1999-08-01,2008-06-01
Lana Dishler,1466629,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,Vice President,,
Donna Freyman,1467588,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,HR Director,1993-01-01,
Duke Nave,1467587,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,Controller,2007-01-01,
Rena Kopelman,1464724,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,Vice President,2014-09-01,
Naomi Adler,1464725,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,CEO,2014-05-01,2017-01-01
Naomi Adler,1464725,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,President/CEO,2017-01-01,
Susanna Adler,1288162,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,Vice President,2014-09-01,2017-09-01
Sarah Bernstein,1288115,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,Division Director,2010-05-01,2013-08-01
Susanna Adler,1288162,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,Yes,Chairman,2017-09-01,
Len Zimmerman,1288119,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,Chief Development Officer,2011-01-01,2015-06-01
Sarah Bernstein,1288115,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,Associate Director,2015-09-01,
Arthur Karafin,1288157,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,Vice President,,
Sarah Bernstein,1288115,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,Director - Non-Brd,2013-08-01,2015-09-01
Barbara Nusbaum,1292297,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,Director - Development,,
Sara Minkoff,1288163,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,President,2011-01-01,2012-01-01
Doctor Bud Newman,1288164,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,President,2014-09-01,2017-01-01
Wayne Kimmel,1288160,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,Treasurer,2014-09-01,2017-01-01
Doctor Bud Newman,1288164,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,President Elect,,2014-09-01
Michael Belman,1288130,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,Chairman/President,1996-01-01,1998-01-01
Gary Erlbaum,1288145,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,Vice President,2014-09-01,2017-01-01
Jerome Nachlis,1288121,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,CFO/Chief Administrative Officer,2014-01-01,
Jerome Nachlis,1288121,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,CFO,2011-05-01,2014-01-01
Daniel Bacine,1288128,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,Secretary,,2014-08-31
Miriam Schneirov,1288168,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,President,2012-01-01,2013-01-01
Gail Norry,1354210,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,Vice President,2014-09-01,2017-01-01
Richard Green,1354209,Jewish Federation of Greater Philadelphia (JFGP),127867,Yes,No,Vice President,2014-09-01,2017-01-01
Stu Zeiger,852347,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,Senior Project Manager,2011-05-01,2012-05-01
George Ross,776997,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,Vice President,,
Addie Klein,845727,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,Division Director,2004-01-01,
Alison Garber,845729,Jewish Federation of Greater Philadelphia (JFGP),127867,No,No,Director - Non-Brd,2016-05-01,
