name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
James Cornell,1383550,Securitas Critical Infrastructure Services Inc (SCIS) (Formerly known as Pinkerton Government Services Inc),915596,No,No,Special Advisor,2001-01-01,2004-11-01
Harley Hughes,513645,Ustar LLC,915598,Yes,No,President,1997-01-01,
The Hon. Mac Mathias Jr,513826,First American Bankshares Inc,915599,Yes,No,Chairman/President,1993-01-01,1999-01-01
Dwight Schar,69297,First American Bankshares Inc,915599,Yes,Yes,Director - SD,,
Dave Bilko,1314470,First American Bankshares Inc,915599,No,No,Various Positions,,
Tim McKee,1298981,First American Bankshares Inc,915599,No,No,Supervisor,1989-06-01,1993-06-01
Jerry Daniel,761188,First American Bankshares Inc,915599,No,No,Various Positions,,
Copey Coppedge III,1313844,Television Station Group Holdings LLC,915600,Yes,Yes,Director - SD,,
Andy Davis,1655049,Television Station Group Holdings LLC,915600,Yes,Yes,Director - SD,,
Barry Baker,43531,Television Station Group Holdings LLC,915600,Yes,Yes,Director - SD,,
Barry Baker,43531,Smith Media LLC,915601,Yes,Yes,Director - SD,,
Andy Davis,1655049,Smith Media LLC,915601,Yes,Yes,Director - SD,,
Tiffany Amlot,1651805,Smith Media LLC,915601,No,No,General Counsel,2017-10-01,
Steve Doerr,1459656,Smith Media LLC,915601,No,No,Regional VP,2011-10-26,2014-08-01
Bill Sally,1401642,Smith Media LLC,915601,No,No,VP/General Manager,2004-04-01,2008-04-01
Bill Sally,1401642,Smith Media LLC,915601,No,No,VP/General Manager,1998-08-01,2004-04-01
Copey Coppedge III,1313844,Smith Media LLC,915601,Yes,Yes,Director - SD,,
Dick Clark,757368,Smith Media LLC,915601,No,No,Broadcaster,,
Doctor Dick Davis,775299,Davis Insurance Agency,915602,Yes,No,Chairman/CEO,,
Henry Davis Jr,508213,Davis Insurance Agency,915602,No,No,Owner,1973-01-01,
Mike Davis,1905473,Davis Insurance Agency,915602,No,No,CEO,1973-06-01,
Steve Dolbey,513816,Westinghouse Defense Systems,915607,No,No,Various Positions,1964-01-01,1988-03-01
Gary Brothers,1490670,Westinghouse Defense Systems,915607,No,No,Officer,,
Mike Williams,1124682,Westinghouse Defense Systems,915607,No,No,Various Positions,,
Doctor Rod Martin,836825,PayPal Inc,915608,No,No,Special Counsel,2002-10-03,2003-01-01
Michelle Peacock,777469,PayPal Inc,915608,No,No,Head of Division,2008-03-01,2011-10-01
Michelle Peacock,777469,PayPal Inc,915608,No,No,ED,2013-08-01,2015-01-01
Barry Herstein,896443,PayPal Inc,915608,No,No,Chief Marketing Officer,2007-12-01,2010-10-01
Stu Lehr,860503,PayPal Inc,915608,No,No,Senior Director,2006-01-01,2008-08-01
Mary Hentges,763502,PayPal Inc,915608,No,No,VP/CFO,2003-02-01,2010-09-01
Ryan Downs,763323,PayPal Inc,915608,No,No,Senior VP - Ops,2002-10-03,2009-07-01
Elizabeth Coleon,753765,PayPal Inc,915608,No,No,Director - Commercial,2016-09-01,
Matt Kerper,762046,PayPal Inc,915608,No,No,Head of Sales,2013-04-01,2015-01-01
Alyssa Cutright,764018,PayPal Inc,915608,No,No,Vice President - Product,2010-08-01,2012-03-01
Alyssa Cutright,764018,PayPal Inc,915608,No,No,Vice President - Risk Management,2006-10-01,2010-08-01
Alyssa Cutright,764018,PayPal Inc,915608,No,No,Vice President - Services,2002-01-01,2006-10-01
Jason Nielsen,763686,PayPal Inc,915608,No,No,Senior Director - Ops,2002-10-03,2005-01-01
Jason Nielsen,763686,PayPal Inc,915608,No,No,Vice President - Ops,2005-01-01,2010-01-01
Eric Salvatierra,763731,PayPal Inc,915608,No,No,Vice President - Operating Excellence,,2012-03-09
Ken Ebbitt,765873,PayPal Inc,915608,No,No,Senior Marketing Manager,2005-01-01,2007-10-01
Ken Ebbitt,765873,PayPal Inc,915608,No,No,Marketing Manager,2004-08-01,2005-01-01
Kevin Laracey,765600,PayPal Inc,915608,No,No,Vice President,2015-04-01,
Erin Jurgeleit,745467,PayPal Inc,915608,No,No,Chief of Staff,2011-08-01,2012-11-01
Erin Jurgeleit,745467,PayPal Inc,915608,No,No,Senior Director - Products,2012-11-01,
Adele Pentland,640698,PayPal Inc,915608,No,No,Executive VP/Chief Business Affairs Officer/Chief Legal Officer,2016-09-30,
Adele Pentland,640698,PayPal Inc,915608,No,No,Senior VP/Chief Legal Officer/Secretary,2015-01-30,2016-09-30
Geoffrey Weber,623577,PayPal Inc,915608,No,No,Director - Financial Systems,2004-09-01,2005-12-01
Ranjana Clark,605029,PayPal Inc,915608,No,No,Senior VP/Chief Marketing Officer,2011-08-23,2013-01-01
Chuck Geiger,1119695,PayPal Inc,915608,No,No,Chief Technology Officer,2003-01-01,2005-06-01
Jack Stephenson,1122598,PayPal Inc,915608,No,No,Senior VP - Strategy,2008-01-01,2010-01-01
John Rainey Jr,1121440,PayPal Inc,915608,No,No,Executive VP/CFO,2016-09-30,
John Rainey Jr,1121440,PayPal Inc,915608,No,No,Senior VP/CFO,2015-08-24,2016-09-30
David Jesse,1125263,PayPal Inc,915608,No,No,Director - Integration,2006-10-01,2007-07-01
Steve Chen,1126273,PayPal Inc,915608,No,No,Software Engineer,,2005-02-01
Ran Harpaz,1134674,PayPal Inc,915608,No,No,Director - Product,2007-01-01,2008-01-01
Ran Harpaz,1134674,PayPal Inc,915608,No,No,Head of Division,2012-01-01,2015-01-01
Jawed Karim,1126262,PayPal Inc,915608,No,No,Chief Architect,2002-10-03,2005-03-01
Chad Hurley,1126261,PayPal Inc,915608,No,No,Designer,2002-10-03,2005-01-01
Mathias Entenmann,1091097,PayPal Inc,915608,No,No,Vice President - Intl,2003-01-01,2007-01-01
John Saia,1092739,PayPal Inc,915608,No,No,Various Positions,,
Steve Ryan,1116337,PayPal Inc,915608,No,No,Advisor,2002-10-03,2004-01-01
Shana Sternstein,1108238,PayPal Inc,915608,No,No,Head of Talent Acquisition,2017-04-01,2018-04-01
Brian Osborn,1110392,PayPal Inc,915608,No,No,Senior Director - Marketing,2003-06-01,2006-05-01
James Chung,1139139,PayPal Inc,915608,No,No,Various Positions,2004-01-01,2008-01-01
Rich Surace,1188425,PayPal Inc,915608,No,No,Various Positions,,
Mark Morrissey,1204952,PayPal Inc,915608,No,No,Vice President - Product Development,2015-03-01,
Mark Woolway,1207211,PayPal Inc,915608,No,No,Vice President - Corporate Development,2002-10-03,2002-10-01
Matt Mengerink,1206382,PayPal Inc,915608,No,No,Vice President - Technology,2003-02-01,2011-02-01
David Yoo,1201051,PayPal Inc,915608,No,No,Product Manager,2005-03-01,2005-09-01
David Yoo,1201051,PayPal Inc,915608,No,No,Product Manager,,2010-01-01
Dave McClure,1205087,PayPal Inc,915608,No,No,Marketing Director,2002-10-03,2004-10-01
Max Levchin,1200306,PayPal Inc,915608,Yes,No,Chief Technology Officer,2002-10-03,2002-12-01
Greg Montana,1198483,PayPal Inc,915608,No,No,Senior Director,2009-11-01,2010-03-01
Jeremy Stoppelman,1200293,PayPal Inc,915608,No,No,Vice President - Engineering,2002-10-03,2003-06-01
Sam Shrauger,1198580,PayPal Inc,915608,No,No,Vice President,2004-05-01,2012-04-01
David Marcus,1196320,PayPal Inc,915608,No,No,President,2012-04-02,2014-06-27
David Marcus,1196320,PayPal Inc,915608,No,No,Division VP,2011-08-01,2012-04-02
Trevor Healy,1072484,PayPal Inc,915608,No,No,VP/General Manager,2004-01-01,2006-01-01
Gary Briggs,1076351,PayPal Inc,915608,No,No,Vice President - Global Marketing,2005-06-01,2006-02-01
Patrick Dupuis,1071032,PayPal Inc,915608,No,No,CFO,2010-10-25,2015-07-17
Patrick Dupuis,1071032,PayPal Inc,915608,No,No,Senior VP - Quality,2015-08-01,2017-03-01
Rohini Mukand,989394,PayPal Inc,915608,No,No,Business Partner,2012-07-01,2015-05-01
April Kelly,997169,PayPal Inc,915608,No,No,Management Director,2002-10-03,2006-10-01
Dana Stalder,1047369,PayPal Inc,915608,No,No,Senior VP/Chief Marketing Officer,2004-01-01,2008-01-01
Mike Becker,1046833,PayPal Inc,915608,No,No,Senior Consultant,2008-08-01,2009-11-01
Christian Hornbaker,1013693,PayPal Inc,915608,No,No,Account Manager,2002-10-03,2005-12-01
Jeremy Hartman,1488490,PayPal Inc,915608,No,No,Director - Engineering,2012-04-01,2014-05-01
Pamela Rice,1515541,PayPal Inc,915608,No,No,Various Positions,2008-10-01,2014-02-01
Tyler Hoffman,1515385,PayPal Inc,915608,No,No,Vice President - Sales,2002-10-03,2002-12-01
Tyler Hoffman,1515385,PayPal Inc,915608,No,No,Senior Director,2002-12-01,2008-07-01
Rick Gruenhagen,1477889,PayPal Inc,915608,No,No,Software Engineer,2004-03-01,2005-06-01
Joe Lonsdale,1480544,PayPal Inc,915608,No,No,Intern,2002-10-03,2002-11-01
