name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Randy Wood,1713081,Case IH Agricultural Equipment Inc,1055161,No,No,Marketing Manager,1997-01-01,2005-01-01
Randy Wood,1713081,Case IH Agricultural Equipment Inc,1055161,No,No,Senior Director - Marketing,2006-01-01,2008-03-01
David Meyer,790334,Case IH Agricultural Equipment Inc,1055161,No,No,Advisor,,
Ryann Greve,1388500,Case IH Agricultural Equipment Inc,1055161,No,No,Marketing Communications Manager,2010-03-01,2013-10-01
Morten Halskov,604551,Terma BV,1055165,Yes,Yes,Board Member - SD,,
Matthijs De Haan,1400572,Terma BV,1055165,No,No,VP/General Manager,2014-03-01,2016-01-01
Peter Philipchuk,1324421,BARAKA ENERGY & RESOURCES LTD (Baraka Petroleum Ltd prior to 03/2011),1055166,No,No,Manager - Exploration,2013-02-01,2014-01-01
Isselmou Ould Didi Ould Tajedine,604751,BARAKA ENERGY & RESOURCES LTD (Baraka Petroleum Ltd prior to 03/2011),1055166,Yes,Yes,Independent NED,2007-08-10,2008-04-29
Peter Baird,604708,GLOBAL VANADIUM LTD (Baraka Energy & Resources Ltd prior to 12/2018),1055166,No,No,CFO,2006-07-28,2007-10-15
Peter Baird,604708,GLOBAL VANADIUM LTD (Baraka Energy & Resources Ltd prior to 12/2018),1055166,No,No,Controller,,2006-07-28
Doctor Mark Fenton,604704,BARAKA ENERGY & RESOURCES LTD (Baraka Petroleum Ltd prior to 03/2011),1055166,Yes,No,CEO,2007-04-24,2007-08-10
Doctor Mark Fenton,604704,BARAKA ENERGY & RESOURCES LTD (Baraka Petroleum Ltd prior to 03/2011),1055166,No,No,General Manager,2006-09-20,2007-04-24
Doctor Mark Fenton,604704,BARAKA ENERGY & RESOURCES LTD (Baraka Petroleum Ltd prior to 03/2011),1055166,Yes,No,CEO/MD,2007-08-10,2008-07-31
Doctor Mark Fenton,604704,BARAKA ENERGY & RESOURCES LTD (Baraka Petroleum Ltd prior to 03/2011),1055166,No,No,Business Development Manager,2006-09-01,2006-09-20
Doctor Mark Fenton,604704,BARAKA ENERGY & RESOURCES LTD (Baraka Petroleum Ltd prior to 03/2011),1055166,No,No,Business Development Manager,2006-05-01,2006-09-01
Peter Cockcroft,604696,BARAKA ENERGY & RESOURCES LTD (Baraka Petroleum Ltd prior to 03/2011),1055166,No,No,Advisor,2006-07-22,2007-02-01
Peter Cockcroft,604696,BARAKA ENERGY & RESOURCES LTD (Baraka Petroleum Ltd prior to 03/2011),1055166,Yes,Yes,Chairman (Independent NED),2006-01-05,2006-07-22
Peter Cockcroft,604696,BARAKA ENERGY & RESOURCES LTD (Baraka Petroleum Ltd prior to 03/2011),1055166,Yes,Yes,Independent NED,2005-05-25,2006-01-05
Professor Colin Roberts,604693,GLOBAL VANADIUM LTD (Baraka Energy & Resources Ltd prior to 12/2018),1055166,Yes,Yes,Independent NED,2005-05-25,2007-08-10
Pat O'Neill,1090186,GLOBAL VANADIUM LTD (Baraka Energy & Resources Ltd prior to 12/2018),1055166,No,No,Joint Company Secretary,2018-01-01,2018-10-25
Pat O'Neill,1090186,GLOBAL VANADIUM LTD (Baraka Energy & Resources Ltd prior to 12/2018),1055166,No,No,Company Secretary,2017-08-28,2018-01-01
Pat O'Neill,1090186,GLOBAL VANADIUM LTD (Baraka Energy & Resources Ltd prior to 12/2018),1055166,No,No,Company Secretary,2010-10-12,2015-10-01
Antonio Vieira,512239,GLOBAL VANADIUM LTD (Baraka Energy & Resources Ltd prior to 12/2018),1055166,No,No,Project Manager,2009-01-01,2009-06-01
Jarne Elleholm,1790914,FCMB ApS,1055167,Yes,Yes,Chairman,2010-06-01,2012-08-01
Gordon Reichard Jr,604670,Northern Illinois Angels LLC,1055169,No,No,President/CEO,2002-04-01,2003-05-01
Carole Piwnica,3482,Spa Monopole SA,1055171,Yes,Yes,Chairman,,
Gordon Reichard Jr,604670,Ameritech Advanced Data Services Inc,1055177,No,No,President,1997-06-01,1999-04-01
John Sylvester,335289,Venture Life Group PLC (VLL Healthcare PLC prior to 09/2013) (Listed 03/2014),1055180,Yes,Yes,NED,2013-11-05,2014-03-28
Doctor Franz Schuette,603308,Data Secure LLC,1055191,No,No,Co-Founder,2003-07-01,
David Cass,764580,LATIN METALS INC (Centenera Mining Corp prior to 05/2019),1055213,Yes,Yes,Director - SD,2019-04-30,
Blaine Bailey,1134260,LATIN METALS INC (Centenera Mining Corp prior to 05/2019),1055213,No,No,CFO,2015-06-18,
John Drobe,1666359,LATIN METALS INC (Centenera Mining Corp prior to 05/2019),1055213,No,No,Advisory Board Member,2017-05-10,2019-01-01
Stephen Pearce,1327512,CENTENERA MINING CORP (Artha Resources Corp prior to 06/2015),1055213,Yes,Yes,Independent Director,2013-08-16,2019-04-30
Anne Labelle,1380716,CENTENERA MINING CORP (Artha Resources Corp prior to 06/2015),1055213,Yes,Yes,Independent Director,2015-05-25,2019-04-30
George Lim,1313785,LATIN METALS INC (Centenera Mining Corp prior to 05/2019),1055213,Yes,No,Interim CFO,2011-03-08,2013-08-16
Ryan King,1851679,LATIN METALS INC (Centenera Mining Corp prior to 05/2019),1055213,Yes,Yes,Director - SD,2019-04-30,
Doctor Dennis Stover,595067,CENTENERA MINING CORP (Artha Resources Corp prior to 06/2015),1055213,Yes,Yes,Director - SD,2008-07-02,2012-02-29
Bill Sheriff,595054,LATIN METALS INC (Centenera Mining Corp prior to 05/2019),1055213,Yes,Yes,Director - SD,2008-03-10,2010-04-06
Keith Henderson,535369,LATIN METALS INC (Centenera Mining Corp prior to 05/2019),1055213,Yes,No,President/CEO,2015-06-18,
Marla Ritchie,514989,LATIN METALS INC (Centenera Mining Corp prior to 05/2019),1055213,No,No,Corporate Secretary,2015-06-18,
Henk van Alphen,514977,LATIN METALS INC (Centenera Mining Corp prior to 05/2019),1055213,Yes,Yes,Director - SD,2015-06-18,
Bob Kopple,1336271,LATIN METALS INC (Centenera Mining Corp prior to 05/2019),1055213,Yes,Yes,Director - SD,2018-02-21,
Erik Christensen,604316,Pedersen & Nielsen A/S,1055214,No,No,Manager,1980-01-01,1988-01-01
Erik Christensen,604316,Pedersen & Nielsen A/S,1055214,No,No,Various Positions,1975-01-01,1980-01-01
Michael Vad,2211160,Egmont UK Ltd,1055237,No,No,Division CEO,1997-01-01,1999-07-01
Luc Dumont,1986666,Egmont UK Ltd,1055237,No,No,FD,2003-12-01,2004-04-01
Lars Srensen,1298340,VisitDenmark A/S,1055238,No,No,MD,2001-05-01,2003-01-01
Lars Srensen,1298340,VisitDenmark A/S,1055238,No,No,CEO,1995-01-01,2001-05-01
Lars Srensen,1298340,VisitDenmark A/S,1055238,No,No,Manager,1988-01-01,
Brian Petersen,535428,VisitDenmark A/S,1055238,Yes,Yes,Chairman,2010-08-01,2013-01-01
Kate Wilkinson,1257482,Amcor Flexibles UK Ltd,1055249,No,No,General Counsel,2010-02-01,2011-01-01
David Johnson,604683,Amcor Flexibles UK Ltd,1055249,No,No,Director - Finance,2003-06-01,2008-03-01
Ian Wilson,344198,Amcor Flexibles UK Ltd,1055249,Yes,Yes,Chairman,2006-06-30,2011-02-18
Amol Bhat,1835955,Vector Capital Corp,1055251,No,No,Investor Relations Officer,2016-01-01,
Vijai Krishnan,1848841,Vector Capital Corp,1055251,No,No,Senior Associate,2015-09-01,2016-01-01
Vijai Krishnan,1848841,Vector Capital Corp,1055251,No,No,Vice President,2016-01-01,2017-02-01
Alok Pandey,1807024,Vector Capital Corp,1055251,No,No,Vice President,2016-10-01,2018-01-01
Alok Pandey,1807024,Vector Capital Corp,1055251,No,No,Senior Associate,2014-01-01,2016-10-01
Julia Suokko,1719356,Vector Capital Corp,1055251,No,No,Vice President - Mktg/IR,2014-12-01,
Sandy Gill,1719187,Vector Capital Management LP,1055251,No,No,Principal,2018-01-01,
Sandy Gill,1719187,Vector Capital Management LP,1055251,No,No,Vice President,2015-07-01,2018-01-01
Sandy Gill,1719187,Vector Capital Management LP,1055251,No,No,Associate,2011-08-01,2015-07-01
Gabriel Shields-Estrada,2100475,Vector Capital Management LP,1055251,No,No,Vice President,2018-10-01,
Gabriel Shields-Estrada,2100475,Vector Capital Management LP,1055251,No,No,Senior Associate,2016-10-01,2018-10-01
Gabriel Shields-Estrada,2100475,Vector Capital Management LP,1055251,No,No,Associate,2015-01-01,2016-10-01
Dan Fletcher,2033772,Vector Capital Management LP,1055251,No,No,Vice President,2018-06-01,
Stephen Goodman,2033774,Vector Capital Management LP,1055251,No,No,Vice President,2018-06-01,
Stephen Goodman,2033774,Vector Capital Management LP,1055251,No,No,Associate,2014-01-01,2018-06-01
Armen Nalband,2017328,Vector Capital Management LP,1055251,No,No,Vice President,2018-03-01,
Amir Ravandoust,1991253,Vector Capital Corp,1055251,No,No,Vice President,2017-10-01,
Jerrod Engelberg,1964463,Vector Capital Corp,1055251,No,No,Associate,2012-07-01,2013-06-01
Sandy Scott,1889990,Vector Capital Management LP,1055251,No,No,Associate,2002-07-01,2005-05-01
Dave Hansen,501351,Vector Capital Management LP,1055251,No,No,Member,,
Mike Dreyer,593709,Vector Capital Management LP,1055251,No,No,Senior Advisor,2011-01-01,2013-12-01
Alex Beregovsky,1338702,Vector Capital Management LP,1055251,No,No,Principal,2012-01-01,2014-12-08
Joe Spinelli,1487296,Vector Capital Management LP,1055251,No,No,Vice President,2014-09-01,2015-01-01
Alex Beregovsky,1338702,Vector Capital Management LP,1055251,Yes,No,MD,2014-12-08,2019-02-01
Alex Beregovsky,1338702,Vector Capital Management LP,1055251,No,No,Vice President,2010-03-01,2012-01-01
David Baylor,553274,Vector Capital Management LP,1055251,Yes,No,MD/COO,2018-01-01,
David Baylor,553274,Vector Capital Management LP,1055251,Yes,No,MD/COO/Chief Legal Officer,2014-01-01,2018-01-01
David Baylor,553274,Vector Capital Management LP,1055251,Yes,No,MD/COO,2012-01-01,2014-01-01
David Baylor,553274,Vector Capital Management LP,1055251,Yes,No,Partner/COO,2008-03-12,2012-01-01
The Hon. Tim Pawlenty,508138,Vector Capital Management LP,1055251,No,No,Senior Advisor,2011-10-01,2012-09-01
Tom Tiernan,501594,Vector Capital Corp,1055251,No,No,Senior Advisor,2011-01-01,2012-01-01
Doctor Bob Chen,329575,Vector Capital Management LP,1055251,No,No,Affiliate,,
Erez Ofer,36219,Vector Capital Management LP,1055251,Yes,Yes,Director - SD,2008-03-10,2009-01-01
Pradeep Jotwani,41116,Vector Capital Management LP,1055251,No,No,Operating Executive,2009-05-01,2010-04-01
Andrew Bronstein,52772,Vector Capital Management LP,1055251,No,No,Operating Partner,2017-10-01,
Andy Jacobson,606579,Vector Capital Corp,1055251,Yes,No,MD,2013-12-04,2015-02-01
Julia Vasiliu,766156,Vector Capital Management LP,1055251,No,No,Executive Assistant,2008-10-01,2011-10-01
Kath Keicher-Gillespie,766151,Vector Capital Management LP,1055251,No,No,Executive Assistant,2007-08-01,2013-03-01
Christen Chesel,766148,Vector Capital Corp,1055251,No,No,Executive Assistant,2007-01-01,2013-01-01
Ada Wong,766145,Vector Capital Corp,1055251,No,No,Executive Assistant,2006-08-01,2014-06-01
Michael Tan,766142,Vector Capital Management LP,1055251,No,No,Controller,2005-10-01,2012-01-01
Syed Zafar,766137,Vector Capital Management LP,1055251,No,No,Senior Associate,2009-01-01,2012-07-01
Syed Zafar,766137,Vector Capital Management LP,1055251,No,No,Associate,2006-08-01,2009-01-01
Yunhee Yoo,766130,Vector Capital Corp,1055251,No,No,Portfolio Manager,2008-10-01,2013-01-01
Yunhee Yoo,766130,Vector Capital Corp,1055251,Yes,No,MD/Head of Division,2014-01-01,2015-12-01
Yunhee Yoo,766130,Vector Capital Corp,1055251,Yes,No,MD,2013-01-01,2014-01-01
Jayee Xu,766126,Vector Capital Corp,1055251,No,No,Vice President,2007-01-01,2009-01-01
Ilya Voytov,766124,Vector Capital Management LP,1055251,No,No,Principal,2015-01-01,2019-01-01
Ilya Voytov,766124,Vector Capital Management LP,1055251,No,No,Vice President,2012-01-01,2015-01-01
Ilya Voytov,766124,Vector Capital Management LP,1055251,No,No,Senior Associate,2011-01-01,2012-01-01
Ilya Voytov,766124,Vector Capital Management LP,1055251,No,No,Associate,2007-08-01,2011-01-01
