name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Xiang-yang Lv,1133280,Hainan Shiyin Energy Technology Co Ltd,2502505,Yes,Yes,Chairman,,
Carson Andrews,1760513,Planetary Corp,2502506,No,No,Lead Designer,2011-01-01,2013-05-01
Xiang-yang Lv,1133280,Xinjiang Tianhai Tenghui Technology Co Ltd,2502507,Yes,Yes,Director - SD,,
Xiang-yang Lv,1133280,Guangzhou OED Technologies Co Ltd,2502510,Yes,Yes,Vice Chairman,,
Carson Andrews,1760513,Digital Media Academy Inc,2502512,No,No,Instructor,2010-05-01,2012-07-01
Wade Boeshans,1387747,BNI Energy Inc,2502517,No,No,President/General Manager,2016-02-01,
Richard Bessinger,1912121,Starr Surplus Lines Insurance Co Inc,2502519,No,No,Senior VP,2011-03-01,2017-06-26
Richard Bessinger,1912121,Starr Surplus Lines Insurance Co Inc,2502519,No,No,Chief Underwriting Officer,2017-06-26,
Richard Bessinger,1912121,Starr Surplus Lines Insurance Co Inc,2502519,No,No,Vice President - Product,,2011-03-01
Jeff Hernandez,1760204,myToys Inc,2502524,No,No,Various Positions,,
Jukka Alanen,1482146,myToys Inc,2502524,No,No,Consultant,2000-01-01,2000-01-01
Joshua Davis,1760451,Parity Energy Inc,2502527,No,No,Vice President - Technology,2007-02-01,2014-06-01
Howard Zola,1760594,Visual Lease LLC,2502528,No,No,Various Positions,,
Clark Convery,1694441,Visual Lease LLC,2502528,No,No,COO,2018-10-30,
Vic Parker Jr,752900,Visual Lease LLC,2502528,Yes,Yes,Director - SD,2019-07-16,
Scott Clatur,1694412,Visual Lease LLC,2502528,No,No,Vice President - People,2018-06-01,
Katie Eskandarian,2211042,Visual Lease LLC,2502528,No,No,Vice President - Finance & Accounting,2018-05-01,
Katie Eskandarian,2211042,Visual Lease LLC,2502528,No,No,Various Positions,2017-08-01,2018-05-01
Anthony Delonardo,2211040,Visual Lease LLC,2502528,No,No,Vice President - Sales Operations,2018-02-01,
Phil Peters,2211035,Visual Lease LLC,2502528,No,No,Vice President - Product Management,2017-07-01,
Phil Peters,2211035,Visual Lease LLC,2502528,No,No,Vice President - IT,2010-07-01,2017-07-01
Shoumitro Goswami,1760679,Austal Group Pvt Ltd,2502529,Yes,Yes,Director - SD,2004-09-01,
Jaska de Bakker,1775465,ENGRO FOODS LTD,2502531,Yes,Yes,Director - SD,2016-12-20,
Pieter van der Hoek,1076211,ENGRO FOODS LTD,2502531,No,No,Director - Non-Brd,2016-09-01,
Zouhair Khaliq,831226,ENGRO FOODS LTD,2502531,Yes,Yes,Director - SD,2018-04-26,
Sumit Anand,2031925,AT HOME GROUP INC,2502547,No,No,Chief Information Officer,2018-07-01,
Jeff Knudson,2086868,AT HOME GROUP INC,2502547,No,No,CFO,2018-09-28,
Chad Stauffer,1892684,AT HOME GROUP INC,2502547,No,No,Chief Merchandising Officer,2019-06-01,
Chad Stauffer,1892684,AT HOME GROUP INC,2502547,No,No,Senior VP,2018-05-01,2019-06-01
Wendy Fritz,1940019,AT HOME GROUP INC,2502547,No,No,Chief Merchandising Officer,2018-06-18,2019-06-01
Bethany Perkins,2182281,AT HOME GROUP INC,2502547,No,No,Director - Investor Relations,2016-08-04,
Elizabeth Galloway,2109136,AT HOME GROUP INC,2502547,No,No,Chief Human Resource Officer,2018-08-01,
Geoffrey Clark,1370549,AT HOME GROUP INC,2502547,Yes,Yes,Director - SD,2016-08-04,2018-07-11
Joanne Crevoiserat,1385060,AT HOME GROUP INC,2502547,Yes,Yes,Independent Director,2019-01-14,
Wendy Beck,620419,AT HOME GROUP INC,2502547,Yes,Yes,Independent Director,2016-08-04,
Steve Barbarick,1270585,AT HOME GROUP INC,2502547,Yes,Yes,Independent Director,2018-07-11,
Paula Bennett,597489,AT HOME GROUP INC,2502547,Yes,Yes,Independent Director,2018-07-11,
