name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Joe Rozelle,763823,Pan Asian Corp,1247333,Yes,No,President/CFO,2006-09-01,2010-05-24
P Solomon,734133,Virtual Intern Inc,1247335,No,No,Various Positions,2000-05-01,2001-10-01
Joe Rozelle,763823,Juniper Growth Corp,1247336,Yes,No,President/CFO,2006-09-01,2010-05-24
Doctor Mike Weisfeldt,765140,Cardio Logic Inc,1247337,No,No,Advisor,1992-01-01,1998-01-01
Bill LaPoint Jr,767262,Team Express Inc,1247338,Yes,Yes,Director - SD,2003-01-01,2007-01-01
John Schaefer,555311,Team Express Inc,1247338,No,No,CEO,2008-12-01,2009-08-01
Bill Ford,545716,Team Express Inc,1247338,No,No,Observer,,
Mark Marney,440782,Team Express Inc,1247338,No,No,CEO,2013-01-01,2016-08-01
M Kallmeyer,1668685,Team Express Inc,1247338,No,No,Various Positions,,
David Malm,1669589,Team Express Inc,1247338,Yes,Yes,Director - SD,,
Matt Veal,733842,Kosmas Group International Inc,1247339,No,No,Chief Accounting Officer,1997-01-01,1998-01-01
Joe Rozelle,763823,Seven Seas Acquisition Corp,1247343,Yes,No,President/CFO,2006-09-01,2010-05-24
Francis Ling,734162,Dixon Networks Corp,1247344,No,No,CFO,2000-03-01,2006-06-01
Matt Veal,733842,Global Resources Group Inc,1247345,No,No,CFO,1999-01-01,2000-01-01
Doctor Laurel Coleman,837309,Beacon Hospice Inc,1247346,No,No,Medical Director,,
Bill LaPoint Jr,767262,Beacon Hospice Inc,1247346,Yes,Yes,Director - SD,2007-01-01,2012-01-01
Jack Derby III,1096062,Beacon Hospice Inc,1247346,Yes,Yes,Director - SD,,
Jon Isaacson,1010918,Beacon Hospice Inc,1247346,No,No,Observer,,
Nate Lamkin,1921816,Beacon Hospice Inc,1247346,No,No,Manager,2000-01-01,2002-01-01
David Malm,1669589,Beacon Hospice Inc,1247346,Yes,Yes,Director - SD,,
Duke Collier Jr,48856,Beacon Hospice Inc,1247346,Yes,Yes,Director - SD,,
Michael Hutchinson,2184071,Beacon Hospice Inc,1247346,No,No,Vice President - Sales,2006-06-01,2011-06-01
Joe Rozelle,763823,Global Growth Corp,1247348,Yes,Yes,Director - SD,2010-11-19,2011-01-01
Joe Rozelle,763823,Global Growth Corp,1247348,Yes,No,President/CFO,2006-09-01,2010-11-19
Joe Rozelle,763823,Global Growth Corp,1247348,Yes,No,President/CFO,2011-01-01,
Karl Brenza,746482,Global Growth Corp,1247348,Yes,No,President,2010-11-19,
Suzanne Tavill,1988522,Van Eyk Research Ltd,1247349,No,No,Co-Head,2007-01-01,2007-01-01
Suzanne Tavill,1988522,Van Eyk Research Ltd,1247349,No,No,Various Positions,2003-04-01,2007-01-01
Matt Veal,733842,Interactive Motorsports and Entertainment Corp,1247352,No,No,Various Positions,,
Suzanne Forbes,978755,James Moore & Co,1247354,No,No,Accountant,1987-01-01,1995-01-01
Suzanne Forbes,978755,James Moore & Co,1247354,No,No,Partner,1995-01-01,
Matt Veal,733842,James Moore & Co,1247354,No,No,Manager - Audit,1982-01-01,1990-01-01
Lisa Vorakoun,1945496,James Moore & Co,1247354,No,No,Manager - Audit,2006-01-01,2012-09-01
Marvin Garland,1890208,James Moore & Co,1247354,No,No,Chief Auditor,1985-01-01,1992-01-01
Emmett Hutto,1737645,James Moore & Co,1247354,No,No,Partner,1993-01-01,
Ken Kurdziel,1736373,James Moore & Co,1247354,No,No,Partner,1995-01-01,
S Thompson,1492742,National American Corp,1247355,No,No,VP/Treasurer,,
Mike Adams,1492741,National American Corp,1247355,No,No,Vice President - Ops,,1990-01-01
Karl Brenza,746482,Toda International Holdings Inc (Formerly known as Summit Growth Corp),1247356,Yes,No,President/CEO,2010-11-19,2011-03-15
Joe Rozelle,763823,Toda International Holdings Inc (Formerly known as Summit Growth Corp),1247356,Yes,No,Secretary,2010-11-19,2011-03-15
Joe Rozelle,763823,Toda International Holdings Inc (Formerly known as Summit Growth Corp),1247356,Yes,No,President/CFO,2006-09-01,2010-11-19
Joe Rozelle,763823,Toda International Holdings Inc (Formerly known as Summit Growth Corp),1247356,Yes,Yes,Director - SD,2011-03-15,2011-05-05
Robert Cole,733817,Permian Business Group,1247357,Yes,No,President,1981-01-01,
Gary Westbrook,733981,All Access Events Inc,1247362,No,No,Supervisor,,
