name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Todd Latz,1825725,MedQuest Inc,1600868,No,No,Chief Administrative Officer/General Counsel,2004-12-01,2013-07-01
Chris Winkle,1308948,MedQuest Inc,1600868,No,No,CEO,2005-10-24,2013-08-01
Donald Tomasso,1109088,MedQuest Inc,1600868,Yes,Yes,Director - SD,2001-01-01,2006-01-01
Carolyn Todd,1045707,Murray Calloway County Habitat for Humanity,1600869,Yes,No,President,2014-01-01,
Carolyn Todd,1045707,Murray Calloway County Habitat for Humanity,1600869,Yes,Yes,Treasurer,2003-03-01,2014-01-01
Lindsay Geib,1045715,Murray Convention & Visitors Bureau,1600871,Yes,No,Director - ED,2007-04-01,2009-06-01
Professor Flemming Besenbacher,331332,Interdisciplinary Nanoscience Center Aarhus University (iNANO),1600872,No,No,Professor,2012-01-01,
Professor Klaus Bock,36042,Interdisciplinary Nanoscience Center Aarhus University (iNANO),1600872,Yes,Yes,Director - SD,2003-06-01,2004-01-01
Chris Clark,1891003,City of Murray Kentucky,1600873,No,No,Director - Non-Brd,,
Tom Rushing,1045724,City of Murray Kentucky,1600873,No,No,Mayor,2003-11-01,2009-09-08
Tom Rushing,1045724,City of Murray Kentucky,1600873,No,No,Officer,1994-01-01,2003-01-01
Tom Rushing,1045724,City of Murray Kentucky,1600873,No,No,Officer,1972-01-01,1976-01-01
Marc Peebles,1045705,City of Murray Kentucky,1600873,No,No,Various Positions,,
Jim Dwyer Jr,1052535,Single Step Consulting Inc,1600874,Yes,No,President,2006-10-01,2007-12-01
Deana Wright,1045727,Murray Main Street,1600875,No,No,Program Director,2003-02-01,
Tom Rushing,1045724,Murray Main Street,1600875,No,No,Executive Officer,,
Richard Vanover,1045703,Murray Main Street,1600875,No,No,President/Secretary,,
Professor Flemming Besenbacher,331332,Center for Functional Nanostructures (CFN),1600876,No,No,Professor,2011-01-01,
Professor Flemming Besenbacher,331332,Center for Functional Nanostructures (CFN),1600876,No,No,Division Director,2009-01-01,2011-01-01
Bruce Cripe,1045822,RKR Media Associates Inc,1600877,No,No,Senior Account Executive,2005-08-19,2007-01-01
Vijay Vashee,330194,Estorian Inc,1600878,Yes,Yes,Director - SD,,
Kevin Riegelsberger,1689532,Estorian Inc,1600878,No,No,President/CEO,2009-09-01,2010-11-01
Mandi Wiggins,1741334,Integreon Managed Solutions Inc,1600879,No,No,Director - Services,2012-05-01,2014-09-01
Mandi Wiggins,1741334,Integreon Managed Solutions Inc,1600879,No,No,Director - Non-Brd,2006-11-01,2010-07-01
Anurag Grover,2034756,Integreon Managed Solutions Inc,1600879,No,No,Vice President - Content,2005-01-01,2007-03-01
Marie Ariete,1980370,Integreon Managed Solutions Inc,1600879,No,No,Director - Legal Services,2012-05-01,2016-04-01
Marie Ariete,1980370,Integreon Managed Solutions Inc,1600879,No,No,Vice President - Services,2016-04-01,
Vijay Vashee,330194,Integreon Managed Solutions Inc,1600879,Yes,Yes,Director - SD,,
Gerry Ablaza Jr,1048614,Integreon Managed Solutions Inc,1600879,Yes,Yes,Director - SD,,
Mike Bryant,1078855,Integreon Managed Solutions Inc,1600879,No,No,President - Services,2007-02-01,2008-10-01
Bill McClements,1201684,Integreon Managed Solutions Inc,1600879,No,No,Chief Human Resource Officer,2010-05-01,2011-09-01
Ricky Jacinto,1280950,Integreon Managed Solutions Inc,1600879,Yes,Yes,Director - SD,,
Solomon Hermosura,1280858,Integreon Managed Solutions Inc,1600879,No,No,Corporate Secretary,,
John Francia,1280855,Integreon Managed Solutions Inc,1600879,Yes,Yes,Director - SD,2010-01-01,2013-01-01
Rati Malavade,1360923,Integreon Managed Solutions Inc,1600879,No,No,Various Positions,2006-09-01,2008-06-01
Deirdre Byrne,1642545,Integreon Managed Solutions Inc,1600879,No,No,Account Manager,2011-01-01,2012-01-01
Jeff Meadows,1045791,Celebrate Productions LLC,1600882,No,No,Managing Partner,2009-01-01,2015-04-01
Kay Harrison,1045824,CS Marketing Inc,1600884,No,No,Owner,2007-03-01,
Gabby Perel,1654005,Odin Investments LLC,1600885,No,No,MD,2006-01-01,
Brianna Scott,1045916,Drake & Scott PLLC,1600886,No,No,Attorney,,
Sharon Weiler,494600,Daily Buzz LLC (The),1600887,No,No,Vice President - Sales,1998-01-01,2010-01-01
Troy McGuire,540906,Daily Buzz LLC (The),1600887,No,No,Vice President - Content,2015-01-01,2016-01-01
Troy McGuire,540906,Daily Buzz LLC (The),1600887,No,No,Executive Producer,2004-04-27,2006-01-01
Vijay Vashee,330194,TTK Services Pvt Ltd,1600892,No,No,Investor,,
Shri Shankaran Krishnamurthy,1294425,TTK Services Pvt Ltd,1600892,Yes,Yes,Director - SD,2000-07-14,
Vijay Vashee,330194,PriTest Inc,1600893,No,No,Investor,,
Flix Revuelta Fernndez,1052282,Laboratorios Abad SL,1600895,Yes,Yes,Board Member - SD,,
Flix Revuelta Fernndez,1052282,Gartabo SA,1600896,Yes,Yes,Board Member - SD,,
