name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Mark Horgan,1713703,Brixmor OP GP LLC,2233417,No,No,Executive VP/Chief Investment Officer,2016-05-20,
Steve Gallagher,1867247,Brixmor OP GP LLC,2233417,No,No,Senior VP/Chief Accounting Officer,2017-03-09,
Julie Bowerman,1940118,Brixmor OP GP LLC,2233417,Yes,Yes,Independent Director,2019-02-26,
Jeff Wright,2155721,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Vice President - Insurance,2018-04-01,
Michael Hyun,1624311,Brixmor OP GP LLC,2233417,No,No,Executive VP/Chief Investment Officer,2015-12-14,2016-06-01
Jim Taylor Jr,1253149,Brixmor OP GP LLC,2233417,Yes,No,President/CEO,2016-06-16,
Jim Taylor Jr,1253149,Brixmor OP GP LLC,2233417,No,No,President/CEO,2016-05-20,2016-06-16
Angela Aman,1202531,Brixmor OP GP LLC,2233417,No,No,Executive VP/CFO/Treasurer,2016-05-20,
Steve Splain,1057938,Brixmor OP GP LLC,2233417,No,No,Executive VP/Chief Accounting Officer/Treasurer,2008-07-01,2016-02-07
Rob White,1529422,GI Asset Management Limited,2233419,Yes,Yes,NED,2012-11-28,
Richard Mitchell III,1529420,GI Asset Management Limited,2233419,Yes,Yes,NED,2012-12-28,
Harold Kaefer,507927,Rhythmlink International LLC,2233423,No,No,Director - Engineering,2010-10-21,2011-12-01
Nickie Norris,1715292,Rhythmlink International LLC,2233423,No,No,Observer,,
Melissa Barry,1697455,Rhythmlink International LLC,2233423,Yes,Yes,Director - SD,2019-01-01,
William Butler,506528,P&H Discount Pharmacy Inc,2233424,No,No,President/CEO,,
Kay Neely,2181110,Carter Validus Mission Critical REIT Inc (CVMC REIT),2233429,No,No,CFO/Secretary/Treasurer,2019-06-11,
Tony Sakow,1763808,Carter Validus Mission Critical REIT Inc (CVMC REIT),2233429,No,No,CFO/Secretary/Treasurer,2018-09-13,2019-06-11
Tony Sakow,1763808,Carter Validus Mission Critical REIT Inc (CVMC REIT),2233429,No,No,CFO/Treasurer,2010-08-01,2018-09-13
John Carter,1527947,Carter Validus Mission Critical REIT Inc (CVMC REIT),2233429,Yes,Yes,Chairman,2018-04-10,
John Carter,1527947,Carter Validus Mission Critical REIT Inc (CVMC REIT),2233429,Yes,No,Chairman/CEO,2015-03-01,2018-04-10
John Carter,1527947,Carter Validus Mission Critical REIT Inc (CVMC REIT),2233429,No,No,President,2009-12-01,2015-03-01
Michael Seton,1527945,Carter Validus Mission Critical REIT Inc (CVMC REIT),2233429,No,No,President/CEO,2018-04-10,
Michael Seton,1527945,Carter Validus Mission Critical REIT Inc (CVMC REIT),2233429,No,No,President,2015-03-01,2018-04-10
Jonathan Kuchin,1524578,Carter Validus Mission Critical REIT Inc (CVMC REIT),2233429,Yes,Yes,Independent Director,2011-03-01,
Ben Gonyea,1295259,Carter Validus Mission Critical REIT Inc (CVMC REIT),2233429,No,No,Vice President - Acquisitions,2014-11-13,
Paul Sykes,1651270,BuildFax Inc,2233431,Yes,Yes,Director - SD,2009-01-01,
Veronica Puailoa,2101320,BuildFax Inc,2233431,No,No,Marketing Director,2016-12-01,2018-01-01
Ric Riddle,1881755,BuildFax Inc,2233431,No,No,Executive VP,2009-01-01,2010-01-01
Rob Barber,2148417,BuildFax Inc,2233431,Yes,Yes,Director - SD,2009-09-01,2015-06-01
Tim Brandner,549985,BuildFax Inc,2233431,No,No,Vice President - Sales,2010-07-01,2010-08-03
Doctor Bill Raduchel,13802,BuildFax Inc,2233431,Yes,Yes,Chairman,2019-04-01,
Richard Buecheler,894330,RGB Consulting LLC,2233432,No,No,President,2011-01-01,2013-01-01
Pam Somers,498185,Hicks Broadcasting Corp,2233433,No,No,Various Positions,,
Jeff Klein,504978,Barri Financial Group LLC,2233435,Yes,Yes,Director - SD,2010-08-01,
Richard Mitchell III,1529420,LSI Management Ltd,2233436,Yes,Yes,NED,2010-10-13,
Jeff Glass,748015,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,Yes,Yes,Director - SD,2015-09-01,
David Fialkow,766585,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,Yes,Yes,Director - SD,,
Scott Griffith,983074,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,Yes,No,Chairman,2017-05-24,
Scott Griffith,983074,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,Yes,No,Chairman/Interim CEO,2016-11-01,2017-05-24
Scott Griffith,983074,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,Yes,No,Chairman,2014-01-01,2016-11-01
Kevin Farrell,1007527,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,President/Chief Product Officer,2015-01-01,
Chris Hammans,1635232,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,MD,2016-09-01,
Doctor Rohit Goyal,1309268,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,COO,2019-01-01,
Vance Loiselle,1260587,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,Yes,No,CEO,2016-01-19,2016-11-01
Jon McNeill,1631055,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,Yes,Yes,Director - SD,2013-06-01,
David Young,450128,Pegged Software Inc,2233523,No,No,CFO,2014-05-07,
Cornelius Young,2155720,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Vice President - Claims,2018-01-01,
Matt Barber,2155718,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Vice President - Product,2018-01-01,
Gabor Tokaji,2155716,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Vice President,2018-03-01,
Bill Kreamer,2155715,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Vice President - Data Science,2018-06-01,
Bill Kreamer,2155715,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Various Positions,2015-10-01,2017-05-01
Deke Phillips,2155714,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Vice President - Customer Success,2017-11-01,
Roger Colvin,2155673,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,CFO,2019-03-12,
Sam Cecala,1933666,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Senior Product Manager,2015-11-01,
Ted Gramer III,1897692,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,CEO,2017-05-24,
Krisztian Kopasz,1936254,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Vice President - Engineering,2017-09-01,
Krisztian Kopasz,1936254,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,VP/Chief Architect,2016-09-01,2017-09-01
Rebecca Churt,1755264,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Marketing Director,2016-02-01,2017-06-01
David Morse,1755263,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Chief Customer Officer,2018-07-01,
David Morse,1755263,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Vice President - Sales,2015-05-01,2018-07-01
Rafi Finegold,1755249,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Vice President,2014-01-01,
Brad Cordova,1755246,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,Yes,No,Chief Technology Officer,2012-09-01,2018-09-01
Joe Adelmann,1755242,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Chief People Officer,2019-03-01,
Joe Adelmann,1755242,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Vice President - Ops,2012-06-01,2019-03-01
Matt McClure,1757109,TrueMotion Inc (Censio Inc prior to 04/2016),2233439,No,No,Vice President,2014-03-01,2016-08-01
