name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Scott Reckamp,1355049,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Jim Simmons III,1354963,Ares Management LP (Listed 05/2014),54251,No,No,Partner,2013-11-15,2014-05-02
Bradford Wildauer,1354964,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Luke Hamill,1355027,Ares Management LP (Listed 05/2014),54251,No,No,Director - Non-Brd,2013-11-15,2014-05-02
Daniel Taylor,1355050,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Joseph Hill,1354972,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Kurt Baker,1354974,Ares Management LP (Listed 05/2014),54251,No,No,Various Positions,2013-07-01,2014-05-02
Jonathan Goldberg,1354987,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Gregory Canzano,1354968,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Andrew Holm,1354979,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Christie Philbrick-Wheaton,1355001,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Robert Cervinka,1355024,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Jason Tighe,1354989,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Chris Davidson,1355040,Ares Management LP (Listed 05/2014),54251,No,No,Director - Non-Brd,2013-11-15,2014-05-02
Andrew Shore,1354969,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Ronal Bhagat,1354984,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Melissa Baumgartner,1391306,Ares Management LP (Listed 05/2014),54251,No,No,VP/Counsel,2013-11-15,2014-05-02
David Varca,1391267,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Christina Oh,1391577,Ares Management LP (Listed 05/2014),54251,No,No,Assistant VP/Assistant Controller,2008-03-01,2010-11-01
Jessica Mattoon,1391570,Ares Management LP (Listed 05/2014),54251,No,No,VP/Associate General Counsel,2013-11-15,2014-05-02
Helen Oh,1391320,Ares Management LP (Listed 05/2014),54251,No,No,Senior VP/Division Director,2013-11-15,2014-05-02
Christina Oh,1391577,Ares Management LP (Listed 05/2014),54251,No,No,Senior VP/Chief Accounting Officer,2013-11-15,2014-05-02
Andrew Poole,1391548,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2014-02-01,2014-05-02
Akiko McCoy,1391573,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Zhen Guo,1391020,Ares Management LP (Listed 05/2014),54251,No,No,Senior Analyst,2013-11-15,2014-05-02
Paul Lopez,1391568,Ares Management LP (Listed 05/2014),54251,No,No,Senior VP/Division Head,2013-11-15,2014-05-02
Bob Nagy,1391575,Ares Management LP (Listed 05/2014),54251,No,No,VP/Associate General Counsel,2013-11-15,2014-05-02
Bill Entwistle,1391288,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Julie Greenman,1391290,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Zain Pirani,1391301,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Bansuk Kim,1391292,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Christina Oh,1391577,Ares Management LP (Listed 05/2014),54251,No,No,VP/Controller,2010-11-01,2013-11-15
Christina Oh,1391577,Ares Management LP (Listed 05/2014),54251,No,No,Manager,2007-07-01,2008-03-01
Cory Nikolaus,1391576,Ares Management LP (Listed 05/2014),54251,No,No,VP/Counsel,2013-11-15,2014-05-02
Hugh Phillips,1391579,Ares Management LP (Listed 05/2014),54251,No,No,VP/Associate General Counsel,2013-11-15,2014-05-02
Don Haisch,1391561,Ares Management LP (Listed 05/2014),54251,No,No,Senior VP/Chief Accounting Officer,2014-02-01,2014-05-02
Anton Feingold,1391558,Ares Management LP (Listed 05/2014),54251,No,No,VP/Associate General Counsel,2014-03-01,2014-05-02
Kevin Early,1391557,Ares Management LP (Listed 05/2014),54251,No,No,Executive VP,2013-11-15,2014-05-02
Carlos Schmidt,1391550,Ares Management LP (Listed 05/2014),54251,No,No,Executive VP/Global Head,2013-11-15,2014-05-02
Sunny Parmar,1391322,Ares Management LP (Listed 05/2014),54251,No,No,Senior VP/Chief Accounting Officer,2013-11-15,2014-05-02
Brett Byrd,1391309,Ares Management LP (Listed 05/2014),54251,No,No,Deputy Chief Compliance Officer,2013-11-15,2014-05-02
Leslie McConnell,1391308,Ares Management LP (Listed 05/2014),54251,No,No,VP/Counsel,2012-04-01,2014-05-02
Heather Braun,1391307,Ares Management LP (Listed 05/2014),54251,No,No,Senior VP/Compliance Officer,2013-11-15,2014-05-02
Sarah Trigueiro,1391305,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Anthony Pawlowski,1391300,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Brian Napoli,1391298,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Lily Murakami,1391297,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
John Mendell,1391296,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2014-04-01,2014-05-02
Scott McConnell,1391295,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Ralph Canada,1391287,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Tim Zeiger,1391286,Ares Management LP (Listed 05/2014),54251,No,No,Senior Analyst,2013-11-15,2014-05-02
David Wood,1391281,Ares Management LP (Listed 05/2014),54251,No,No,Senior Analyst,2013-11-15,2014-05-02
Ben Tyszka,1391265,Ares Management LP (Listed 05/2014),54251,No,No,Senior Analyst,2013-11-15,2014-05-02
Vincent Salerno,1391259,Ares Management LP (Listed 05/2014),54251,No,No,Senior Analyst,2013-11-15,2014-05-02
Gary Rose,1391257,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Nicolo Perari,1391251,Ares Management LP (Listed 05/2014),54251,No,No,Senior Analyst,2013-11-15,2014-05-02
Jeffrey Kramer,1391241,Ares Management LP (Listed 05/2014),54251,No,No,Portfolio Manager,2013-11-15,2014-05-02
Owen Hill,1391235,Ares Management LP (Listed 05/2014),54251,No,No,MD,2014-03-01,2014-05-02
Francois Gauvin,1391019,Ares Management LP (Listed 05/2014),54251,No,No,Portfolio Manager,2013-11-15,2014-05-02
Steven Edwards,1391018,Ares Management LP (Listed 05/2014),54251,No,No,Partner,2014-02-01,2014-05-02
Nilesh Desai,1391017,Ares Management LP (Listed 05/2014),54251,No,No,Senior Analyst,2013-11-15,2014-05-02
Evan Cascio,1391010,Ares Management LP (Listed 05/2014),54251,No,No,Trader,2013-11-15,2014-05-02
Keith Ashton,1390996,Ares Management LP (Listed 05/2014),54251,No,No,Portfolio Manager,2013-11-15,2014-05-02
Charles Arduini,1390993,Ares Management LP (Listed 05/2014),54251,No,No,Senior Analyst,2013-11-15,2014-05-02
Grant Haggard,1382397,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Brian Moncrief,1382399,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
John Jardine,1359104,Ares Management LP (Listed 05/2014),54251,No,No,Partner,2013-11-15,2014-05-02
Janine Schumann,1370028,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Ash Baraghoush,1369762,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Lisa Moraglia,1369996,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Rachel Lee,1369992,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Adam James,1369855,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2010-04-01,2014-05-02
Anup Goel,1369839,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Caroline Zouloumian,1370475,Ares Management LP (Listed 05/2014),54251,No,No,Senior VP/Division Director,2013-11-15,2014-05-02
Allyson Satin,1370010,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
John Stilmar,1370075,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Stephanie Setyadi,1370029,Ares Management LP (Listed 05/2014),54251,No,No,Senior VP,2013-11-15,2014-05-02
Melissa Killoren,1369988,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Catherine Scaillier,1370013,Ares Management LP (Listed 05/2014),54251,No,No,Senior VP,2013-11-15,2014-05-02
Shelly Cleary,1369776,Ares Management LP (Listed 05/2014),54251,No,No,Senior VP,2013-11-15,2014-05-02
Preston Hayes,1370465,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
William Morton Jr,1278420,Ares Management LP (Listed 05/2014),54251,No,No,Various Positions,1997-01-01,1998-01-01
Todd Schuster,1253719,Ares Management LP (Listed 05/2014),54251,No,No,Partner,2013-11-15,2014-05-02
Julie Solomon,1263515,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Sonya Lee,1289805,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Ian Fitzgerald,1289807,Ares Management LP (Listed 05/2014),54251,No,No,VP/Associate General Counsel,2013-11-15,2014-05-02
Daniel de Faro Adamson,1289803,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Bill DeMars,1289785,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Ujjaval Desai,1289810,Ares Management LP (Listed 05/2014),54251,No,No,Portfolio Manager,2013-11-15,2014-05-02
Steven Michau,1289781,Ares Management LP (Listed 05/2014),54251,No,No,Principal,2013-11-15,2014-05-02
Cynthia Young,1289792,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Blair Jacobson,1289789,Ares Management LP (Listed 05/2014),54251,No,No,Partner,2013-11-15,2014-05-02
Mary Fitzpatrick,1289786,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Precilla Torres,1289783,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Tyler Levin,1289784,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Mark King,1289790,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Mike Marziani,1289791,Ares Management LP (Listed 05/2014),54251,No,No,MD,2013-11-15,2014-05-02
Mark Salgado,1589995,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
Blavette Lobry,1606501,Ares Management LP (Listed 05/2014),54251,No,No,Vice President - Real Estate,2013-11-15,2014-05-02
Kelly Young,1606414,Ares Management LP (Listed 05/2014),54251,No,No,Assistant,2003-09-01,2007-01-01
William Grout,1606480,Ares Management LP (Listed 05/2014),54251,No,No,Vice President,2013-11-15,2014-05-02
