name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Mike DiGregorio,888272,PROCTER & GAMBLE CO,25150,No,No,Various Positions,1978-01-01,1998-01-01
Jaime Szulc,1012358,PROCTER & GAMBLE CO,25150,No,No,Group Manager,1990-01-01,1994-01-01
Dominique Hansen,645655,PROCTER & GAMBLE CO,25150,No,No,Manager,,
Raj Bal,625928,PROCTER & GAMBLE CO,25150,No,No,Various Positions,,
Tony Fernandez,883650,PROCTER & GAMBLE CO,25150,No,No,Plant Manager,,
Jill Beraud,764355,PROCTER & GAMBLE CO,25150,No,No,Various Positions,1986-01-01,1991-01-01
Asim Ghosh,774434,PROCTER & GAMBLE CO,25150,No,No,Employee,1971-01-01,
Richard Innes,988789,PROCTER & GAMBLE CO,25150,No,No,Various Positions,,
Doctor Jeff Brown,897658,PROCTER & GAMBLE CO,25150,No,No,Assistant Branch Manager,1990-01-01,1993-01-01
Michelle Pearlman,654560,PROCTER & GAMBLE CO,25150,No,No,Various Positions,1992-08-01,1999-07-01
Jesse Wu,879268,PROCTER & GAMBLE CO,25150,No,No,Various Positions,,
Gavin Patterson,606900,PROCTER & GAMBLE CO,25150,No,No,Marketing Director,1990-01-01,1999-11-01
Rose Tsou,642948,PROCTER & GAMBLE CO,25150,No,No,Various Positions,,
Mike Biggee,766108,PROCTER & GAMBLE CO,25150,No,No,Engineer,1998-01-01,1999-01-01
Doctor Jeff Brown,897658,PROCTER & GAMBLE CO,25150,No,No,Division Manager,1993-01-01,1994-01-01
Michelle Stacy,753003,PROCTER & GAMBLE CO,25150,No,No,VP/General Manager,2005-10-01,2007-10-01
Jim Mead,1642900,PROCTER & GAMBLE CO,25150,No,No,Various Positions,1970-01-01,1984-01-01
Michael Kiskinis,1541917,PROCTER & GAMBLE CO,25150,No,No,Coordinator,1986-01-01,1987-01-01
Doug Behrens,1383590,PROCTER & GAMBLE CO,25150,No,No,Various Positions,1990-03-01,1999-01-01
David Krantz,1353635,PROCTER & GAMBLE CO,25150,No,No,Finance Manager,1990-01-01,1993-01-01
Doctor Glen Hoffsis,1597125,PROCTER & GAMBLE CO,25150,No,No,Associate Director,2004-01-01,2006-01-01
Bob Taylor,1598894,PROCTER & GAMBLE CO,25150,No,No,Various Positions,1970-01-01,1975-01-01
Kyle Antcliff,1520700,PROCTER & GAMBLE CO,25150,No,No,Analyst,1989-01-01,1993-01-01
Eugene Chen,1489508,PROCTER & GAMBLE CO,25150,No,No,Various Positions,,
Claude Demby,1470086,PROCTER & GAMBLE CO,25150,No,No,Engineer,1987-01-01,1989-01-01
Jim Scholefield,1541298,PROCTER & GAMBLE CO,25150,No,No,Various Positions,1998-01-01,2001-01-01
Thano Chaltas,1388589,PROCTER & GAMBLE CO,25150,No,No,Sales Representative,1987-01-01,1989-01-01
Jean-Philippe Demers,2211954,PROCTER & GAMBLE CO,25150,No,No,Various Positions,1997-05-01,1998-12-01
