name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Major General Michael Fortney,993000,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,2007-01-01,2012-01-01
Doctor Joe Schaffer,992998,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,,2012-01-01
Brett Doney,992996,Great Falls Area Chamber of Commerce,1491532,No,No,Ex Officio Member,,
Doctor Cheryl Crawley,992995,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,,
Joe Briggs,992991,Great Falls Area Chamber of Commerce,1491532,No,No,Ex Officio Member,2005-01-01,
Joe Briggs,992991,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Chairman,1997-01-01,1998-01-01
Joe Briggs,992991,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,1992-01-01,1997-01-01
David Weissman,992990,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Chairman,2012-01-01,2014-01-01
David Weissman,992990,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,,2012-01-01
Carol Lindseth,992988,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,,
Brian Kaufman,992987,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,,2012-01-01
Sue Warren,992986,Great Falls Area Chamber of Commerce,1491532,No,No,Committee Member,2014-01-01,
Sue Warren,992986,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,2009-01-01,2014-01-01
Michael Morrison,992985,Great Falls Area Chamber of Commerce,1491532,Yes,No,Chairman/President,2011-08-01,2012-08-01
Charles Isaak,992983,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,,2012-01-01
Glenn Bliss,992982,Great Falls Area Chamber of Commerce,1491532,Yes,No,Chairman,2006-01-01,2007-01-01
Sheila Rice,992981,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,2009-01-01,2016-01-01
Brion Torgerson,992978,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,,
Jan Cahill,992977,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,,
John Goodnow,992975,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,,2011-01-01
Cynthia Schultz,992972,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,,
Percy Malicott,992969,Great Falls Area Chamber of Commerce,1491532,Yes,No,President/CEO,2008-10-01,2015-12-31
Jim Strauss,992966,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,2007-10-01,2018-01-01
Chris Reiquam,992964,Great Falls Area Chamber of Commerce,1491532,Yes,No,Treasurer,,2012-01-01
Jim Morin,992944,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,2012-01-01,2016-01-01
Jim Morin,992944,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Chairman,,2012-01-01
Pam Guschausky,992939,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,2014-01-01,2014-01-01
Pam Guschausky,992939,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Chairman,2009-01-01,2014-01-01
Pam Guschausky,992939,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,First Vice Chairman,,2009-01-01
Michelle Belknap,992930,Great Falls Area Chamber of Commerce,1491532,Yes,No,Chairman,2008-01-01,2009-01-01
Michelle Belknap,992930,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,2003-01-01,2008-01-01
Glenn Bliss,992982,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Director - SD,2007-01-01,2012-01-01
Janet Medina,1006074,Great Falls Area Chamber of Commerce,1491532,No,No,Vice President - Communications,,
Dan Vuckovich,1038065,Great Falls Area Chamber of Commerce,1491532,Yes,Yes,Chairman,,
Teri Hickel,990551,Advancing Leadership,1491533,Yes,No,Director - ED,,
Tim Edmond,989837,City of Tallahassee,1491534,No,No,Commissioner,2011-01-01,
Kristin Dozier,999436,City of Tallahassee,1491534,No,No,Member,,
