name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Adam Levin,1301947,US District Court for the Central District of California,850383,No,No,Clerk,1991-01-01,1992-01-01
Luis Li,1301550,US District Court for the Central District of California,850383,No,No,Clerk,1991-01-01,1992-01-01
Sbastien Bazin,331870,Colony Santa Maria EURL,850631,No,No,Manager - Legal,,2013-08-27
Jan Handzlik,1301327,US District Court for the Central District of California,850383,No,No,Clerk,1970-09-01,1971-09-01
James Florack,1301148,US District Court for the Central District of California,850383,No,No,Clerk,1984-01-01,1986-01-01
Greg Koltun,1301143,US District Court for the Central District of California,850383,No,No,Clerk,1987-01-01,1988-01-01
Sharon Weiss,1300962,US District Court for the Central District of California,850383,No,No,Officer,2007-01-01,
Victor De Gyarfas,1300709,US District Court for the Central District of California,850383,No,No,Representative,,
Suzzanne Uhland,1301207,US District Court for the Central District of California,850383,No,No,Clerk,1989-01-01,1990-01-01
John Carson,1302353,US District Court for the Central District of California,850383,No,No,Officer,1999-01-01,2001-01-01
Paul Glassman,1302358,US District Court for the Central District of California,850383,No,No,Clerk,1978-01-01,1979-01-01
Sabrina Strong,1297932,US District Court for the Central District of California,850383,No,No,Clerk,,
Debra Yang,1290145,US District Court for the Central District of California,850383,No,No,Clerk,,
Ron McIntire,1618918,US District Court for the Central District of California,850383,No,No,Clerk,1986-09-01,1987-09-01
Al Smith,1618817,US District Court for the Central District of California,850383,No,No,Clerk,1979-01-01,1981-01-01
Laura Zagar,1618727,US District Court for the Central District of California,850383,No,No,Clerk,2002-05-01,2003-08-01
Matt Kane,1610516,US District Court for the Central District of California,850383,No,No,Officer,2005-01-01,2007-01-01
Matt Kane,1610516,US District Court for the Central District of California,850383,No,No,Judicial Clerk,,
Jay Waxman,1615579,US District Court for the Central District of California,850383,No,No,Attorney,,
Michael Garfinkel,1617844,US District Court for the Central District of California,850383,No,No,Extern,,1990-01-01
Lisa Greenwald-Swire,1610288,US District Court for the Central District of California,850383,No,No,Clerk,1999-01-01,2000-01-01
John Dado,1612901,US District Court for the Central District of California,850383,No,No,Clerk,,1993-04-01
Marty Schenker,1612857,US District Court for the Central District of California,850383,No,No,Clerk,1983-01-01,1984-01-01
Ronald Berenstain,1617335,US District Court for the Central District of California,850383,No,No,Clerk,1977-01-01,1978-01-01
Nicholas Demmo,1610606,US District Court for the Central District of California,850383,No,No,Clerk,1996-01-01,1997-01-01
Andrea Ohta,1608318,US District Court for the Central District of California,850383,No,No,Judicial Clerk,2001-09-01,2002-09-01
David Lucey,1616642,US District Court for the Central District of California,850383,No,No,Clerk,1983-01-01,1984-01-01
Jaime Guerrero,1616319,US District Court for the Central District of California,850383,No,No,Clerk,,
Jesse Jauregui,1612126,US District Court for the Central District of California,850383,No,No,Extern,,
Chris Patay,1615973,US District Court for the Central District of California,850383,No,No,Extern,1994-01-01,1994-01-01
Sarah Andre,1611946,US District Court for the Central District of California,850383,No,No,Clerk,2002-01-01,2003-01-01
David Stein,1611346,US District Court for the Central District of California,850383,No,No,Liaison Officer,,
Mark Proctor,1615699,US District Court for the Central District of California,850383,No,No,Clerk,2002-01-01,2003-01-01
Jay Waxman,1615579,US District Court for the Central District of California,850383,No,No,Assistant Attorney,,
Susan Creighton,1611770,US District Court for the Central District of California,850383,No,No,Clerk,1985-01-01,1985-01-01
