name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
David Powell,1126634,Occidental Inc,647983,No,No,Manager - Financial Planning/Analysis,1987-03-01,1990-06-01
David Powell,1126634,Occidental Inc,647983,No,No,Supervisor,1981-06-01,1987-03-01
Michael Butterfield,1126775,Occidental Inc,647983,No,No,Various Positions,,
Michael Sternberg,840178,Occidental Inc,647983,No,No,Various Positions,,
Charlie Plant,877880,Occidental Inc,647983,No,No,Operations Manager,,
Mark Gidney,621498,Occidental Inc,647983,No,No,Geologist,,
Donald Sabathier,508123,Occidental Inc,647983,No,No,Senior Advisor,1988-08-01,1990-01-01
Angela Clark,513136,Occidental Inc,647983,No,No,Various Positions,,
Billie Redmond,1670830,Occidental Inc,647983,No,No,Managing Member,,
Mark Evans,1851405,Occidental Inc,647983,No,No,Intern,1976-01-01,1976-01-01
Gene Nesbeda,349787,Performance Catalysts LLC,647984,No,No,MD,2002-09-01,
Doctor Gian Fulgoni,345938,EasterSeals Inc,647985,Yes,Yes,Director - SD,,
Kristen Barnfield,1822090,EasterSeals Inc,647985,No,No,Assistant VP,2004-01-01,2016-01-01
Kristen Barnfield,1822090,EasterSeals Inc,647985,No,No,Vice President - Public Relations,2016-01-01,2017-02-01
Jed Johnson,1989727,EasterSeals Inc,647985,No,No,Vice President - Program,2018-02-01,2018-10-01
Jed Johnson,1989727,EasterSeals Inc,647985,No,No,Various Positions,2000-09-01,2007-01-01
Jed Johnson,1989727,EasterSeals Inc,647985,No,No,Director - Non-Brd,2007-01-01,2015-01-01
Jed Johnson,1989727,EasterSeals Inc,647985,No,No,Vice President - Strategic Initiatives,2015-01-01,2018-02-01
Ron Ekstrand Jr,1977778,EasterSeals Inc,647985,No,No,Senior VP - IT,2016-04-01,2018-01-01
Angela Williams,1977774,EasterSeals Inc,647985,No,No,President/CEO/Assistant Secretary,2017-11-28,
Bill Fehrman,1977780,EasterSeals Inc,647985,No,No,Vice President - Development,2016-03-01,2018-05-01
Julie Hubbard,1977779,EasterSeals Inc,647985,No,No,Senior VP - Finance,2016-01-01,
Sharon Watson,1977783,EasterSeals Inc,647985,No,No,Vice President - Marketing/Communications,,
Ron Ekstrand Jr,1977778,EasterSeals Inc,647985,Yes,No,Senior VP/Assistant Secretary,2018-01-01,2018-06-01
Derba Vizzi,1941611,EasterSeals Inc,647985,No,No,ED - Non-Brd,,2009-03-01
Mary Glassbrenner,980251,EasterSeals Inc,647985,No,No,Volunteer,2008-01-01,
Jim Williams Jr,844290,EasterSeals Inc,647985,Yes,No,President/CEO/Assistant Secretary,1990-06-01,2015-01-01
Elgin Manhard Jr,844493,EasterSeals Inc,647985,Yes,No,Director - ED,2005-10-16,
Elgin Manhard Jr,844493,EasterSeals Inc,647985,Yes,Yes,Director - SD,2000-01-01,2005-10-16
Jim Williams Jr,844290,EasterSeals Inc,647985,No,No,Various Positions,1970-01-01,1990-06-01
Armando Lasa-Ferrer,844263,EasterSeals Inc,647985,Yes,No,Secretary,,2009-01-01
Ray Stafford,775245,EasterSeals Inc,647985,No,No,President,,
Tom Waters,998315,EasterSeals Inc,647985,No,No,Senior Manager,,
Amy Franze,1039663,EasterSeals Inc,647985,No,No,Various Positions,,
Tressa Cooper,1492729,EasterSeals Inc,647985,No,No,Human Resources Officer,2008-06-01,2010-11-01
Denise Tobin-McCarthy,1482268,EasterSeals Inc,647985,No,No,Co-Founder,,
Karen Wolf-Branigin,1468829,EasterSeals Inc,647985,No,No,Director - Technical,2001-11-01,2011-05-01
Ann Williams,1468827,EasterSeals Inc,647985,No,No,Assistant VP,2007-01-01,2010-01-01
Jeanette Lee,1465968,EasterSeals Inc,647985,No,No,Various Positions,1984-01-01,1998-01-01
Karen Wolf-Branigin,1468829,EasterSeals Inc,647985,No,No,Co-Director,2011-06-01,2013-03-01
Linda Mayo,1464095,EasterSeals Inc,647985,No,No,Vice President,2013-01-01,2016-01-01
Seth Abraham,1301929,EasterSeals Inc,647985,No,No,Officer,2006-01-01,2010-01-01
Seth Abraham,1301929,EasterSeals Inc,647985,No,No,HR Manager,2002-01-01,2006-01-01
Richard Vincent,1292796,EasterSeals Inc,647985,Yes,No,Director - ED,2005-01-01,2012-01-01
Nancy Goguen,1292800,EasterSeals Inc,647985,Yes,No,Secretary,2010-01-01,2013-01-01
Richard Vincent,1292796,EasterSeals Inc,647985,Yes,No,Treasurer,2012-01-01,2013-01-01
Randy Rutta,1292824,EasterSeals Inc,647985,No,No,Senior VP - Government Relations,2005-01-01,2007-01-01
Katy Neas,1292823,EasterSeals Inc,647985,No,No,Senior VP - Government Relations,2010-01-01,2015-01-01
Katy Neas,1292823,EasterSeals Inc,647985,No,No,Vice President,2007-01-01,2010-01-01
Patricia Jones,1292819,EasterSeals Inc,647985,No,No,Chief Strategy Officer,2015-01-01,2016-01-01
Patricia Jones,1292819,EasterSeals Inc,647985,No,No,Executive VP - Services,2000-01-01,2015-01-01
Maureen Haller,1292818,EasterSeals Inc,647985,No,No,Senior VP - Development,2010-06-01,2014-12-01
Maureen Haller,1292818,EasterSeals Inc,647985,No,No,Assistant VP - Marketing,1998-07-01,2004-07-01
Sara Brewster,1292817,EasterSeals Inc,647985,No,No,Vice President - Communications,1988-01-01,2014-03-01
Le Monte Booker Sr,1292816,EasterSeals Inc,647985,No,No,CFO,2010-08-01,2015-01-01
Jennifer Bielat,1292815,EasterSeals Inc,647985,No,No,Assistant VP - Marketing,2001-09-01,2010-06-01
Jennifer Bielat,1292815,EasterSeals Inc,647985,No,No,Service Manager,1993-01-01,2001-09-01
Jennifer Bartlett,1292812,EasterSeals Inc,647985,No,No,Vice President,2012-01-01,2017-01-01
Jennifer Bartlett,1292812,EasterSeals Inc,647985,No,No,Various Positions,1996-04-01,2006-01-01
Alison Coady,1292797,EasterSeals Inc,647985,Yes,No,Secretary,2011-01-01,2012-01-01
Alison Coady,1292797,EasterSeals Inc,647985,Yes,No,Secretary,2009-01-01,2010-01-01
Randy Rutta,1292824,EasterSeals Inc,647985,No,No,President/CEO/Assistant Secretary,2015-01-01,2017-03-01
Katy Neas,1292823,EasterSeals Inc,647985,No,No,Executive VP - Public Affairs,2015-01-01,2017-10-01
Maureen Haller,1292818,EasterSeals Inc,647985,No,No,Vice President - Development,2004-07-01,2010-06-01
Maureen Haller,1292818,EasterSeals Inc,647985,No,No,Director - Marketing Services,1995-03-01,1998-07-01
Maureen Haller,1292818,EasterSeals Inc,647985,No,No,Project Manager,1993-05-01,1995-03-01
Jeanne Sowa,1292825,EasterSeals Inc,647985,No,No,Senior VP - Mktg,1999-06-01,2014-01-01
Jennifer Bielat,1292815,EasterSeals Inc,647985,No,No,Vice President - Mktg,2010-06-01,2014-01-01
Randy Rutta,1292824,EasterSeals Inc,647985,No,No,Executive VP - Public Affairs,2007-01-01,2015-01-01
Randy Rutta,1292824,EasterSeals Inc,647985,No,No,Various Positions,1981-08-01,2005-01-01
