name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Joe Gallagher Jr,594881,Fiduciary Asset Management LLC,952391,No,No,Executive MD/COO,1994-01-01,2011-01-01
Jim Cunnane Jr,594898,Fiduciary Asset Management LLC,952391,No,No,MD/Chief Investment Officer,2009-04-01,2012-03-01
Pavel Begun,1281116,Fiduciary Asset Management LLC,952391,No,No,Research Analyst,2002-01-01,2004-07-01
Farah Alam,1998601,Fiduciary Asset Management LLC,952391,No,No,Various Positions,2007-07-01,2012-12-01
Charlie Walbrandt,878024,Fiduciary Asset Management LLC,952391,No,No,CEO,1974-01-01,1994-10-25
Mohammed Riad,878025,Fiduciary Asset Management LLC,952391,Yes,No,MD,1999-01-01,2010-12-01
Charlie Walbrandt,878024,Fiduciary Asset Management LLC,952391,No,No,CEO/Chief Investment Officer,1994-10-25,2009-01-01
Charlie Walbrandt,878024,Fiduciary Asset Management LLC,952391,Yes,Yes,Chairman,2009-01-01,2015-06-01
Quinn Kiley,1057917,Fiduciary Asset Management LLC,952391,Yes,No,MD,2005-10-01,2012-03-01
Susan Steiner,1622743,Fiduciary Asset Management LLC,952391,No,No,Chief Compliance Officer,,
Robert Ammerman,766507,Capital Resource Partners IV LP,952400,Yes,No,Managing Member,1987-01-01,
Steve Jenks,766521,Capital Resource Partners IV LP,952400,No,No,Partner,,2007-01-01
Sandy McGrath,182856,Capital Resource Partners IV LP,952400,No,No,Senior Partner,,2008-01-01
Jay Madhu,830875,Fifth Avenue Group LLC,952401,No,No,President,2002-01-01,2007-01-01
Oleg Batratchenko,999487,Fifth Avenue Group LLC,952401,No,No,Senior VP,,
Tom Halliwell,1085473,Gandhara Capital Ltd,952403,No,No,Various Positions,,
Spencer Mash,647139,Gandhara Capital Ltd,952403,No,No,Investment Analyst,2008-01-01,2009-01-01
Kevin Nee,1479716,Capital Z Investments LP,952406,No,No,Various Positions,,
John Kim,1203954,Capital Z Investments LP,952406,No,No,Partner,2002-01-01,2006-09-01
Raffaele Savi,1247786,Capitalia Asset Management SGR SpA,952407,No,No,CEO/Chief Investment Officer,1998-01-01,2005-01-01
Professor Giorgio Di Giorgio,1069527,Capitalia Asset Management SGR SpA,952407,Yes,Yes,Independent Director,2001-01-01,2008-01-01
Massimo Ferrari,1254230,Capitalia Asset Management SGR SpA,952407,No,No,CEO/Chief Investment Officer,1997-01-01,2004-01-01
Ole Lorentzen,500372,Caprice AS,952409,Yes,Yes,Chairman,1987-10-01,
Doctor Pug Winokur Jr,274951,Capricorn Investors II LP,952410,Inside,No,Managing Partner,1994-01-01,
Doctor Pug Winokur Jr,274951,Capricorn Investors III LP,952411,Inside,No,Managing Partner,1999-01-01,
Olivier Sichel,32498,Taptu Ltd,952414,Yes,Yes,NED,2009-01-03,2012-08-06
Andreas Bernstrm,1992132,Taptu Ltd,952414,No,No,COO,2008-09-01,2009-08-01
Krishna Visvanathan,1075660,Taptu Ltd,952414,Yes,Yes,NED,2008-07-16,2012-09-13
Tom Russo,2126571,Gardner Russo & Gardner,952417,No,No,Partner,1989-01-01,
Hannah Strasser,2170628,Cardinal Capital Management LLC,952418,No,No,Co-Head,1995-04-01,2001-09-01
Daragh Lane,1832497,Cardinal Capital Management LLC,952418,No,No,Associate Director,2015-01-01,
Amy Minella,1735720,Cardinal Capital Management LLC,952418,No,No,Managing Partner,1995-04-01,2013-12-01
