name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Colin Balmer,458060,QINETIQ GROUP PLC,47469,Yes,Yes,Independent NED,2011-01-01,2014-01-31
Graham Love,457970,QINETIQ GROUP PLC,47469,Yes,No,CEO,2006-02-15,2009-10-31
Glenn Youngkin,457985,QINETIQ GROUP PLC,47469,Yes,Yes,NED,2006-02-15,2007-02-08
Hal Kruth,481749,QINETIQ GROUP PLC,47469,No,No,Commercial Manager,,2008-01-01
Admiral Ed Giambastiani Jr,598288,QINETIQ GROUP PLC,47469,Yes,Yes,Independent NED,2008-02-01,2011-08-02
Mike Stolarik,513782,QINETIQ GROUP PLC,47469,No,No,Division President/COO,2012-01-01,2013-04-01
Mike Stolarik,513782,QINETIQ GROUP PLC,47469,No,No,Division President,2007-03-01,2009-04-09
Mike Stolarik,513782,QINETIQ GROUP PLC,47469,No,No,Division COO,2009-04-09,2012-01-01
Duane Andrews,323765,QINETIQ GROUP PLC,47469,No,No,Division CEO,2006-06-22,2013-03-31
Jeff Yorsz,321434,QINETIQ GROUP PLC,47469,No,No,Division President,2016-05-20,
David Langstaff,183817,QINETIQ GROUP PLC,47469,Yes,Yes,Independent NED,2009-08-05,2011-04-18
Lynn Brubaker,220562,QINETIQ GROUP PLC,47469,Yes,Yes,Independent NED,2016-01-27,
George Tenet,3959,QINETIQ GROUP PLC,47469,Yes,Yes,Independent NED,2006-10-24,2008-02-01
Phil Odeen,39136,QINETIQ GROUP PLC,47469,No,No,Regional CEO,2006-02-15,2006-06-22
Heddwyn Davies,1953333,QINETIQ GROUP PLC,47469,No,No,Employee,,
Neetu Ogle,1919289,QINETIQ GROUP PLC,47469,No,No,Various Positions,2006-02-15,2011-05-01
David Wishnow,1053663,Midland Montagu Ltd,47471,No,No,Head of Division,,1995-01-01
Mark Hemsley,1037798,Midland Montagu Ltd,47471,No,No,Various Positions,,
Guy Cornelius,1133035,Midland Montagu Ltd,47471,No,No,Trader,1988-01-01,1990-01-01
Conor Mullett,767632,Midland Montagu Ltd,47471,No,No,Executive,1988-01-01,1991-01-01
Simon McNamara,1388112,Midland Montagu Ltd,47471,No,No,Manager,1984-10-01,1989-12-01
John Ward,84427,Midland Montagu Ltd,47471,No,No,Regional CEO,1987-01-01,1990-01-01
David Potter,106656,Midland Montagu Ltd,47471,No,No,Division MD,1985-01-01,1989-01-01
Martin Jaskel,323946,Midland Montagu Ltd,47471,No,No,Division Director - Sales,1988-01-01,1990-01-01
Bob Kowit,2159673,Midland Montagu Ltd,47471,No,No,Regional MD,1987-01-01,1990-01-01
Martin Graham,457897,Midland Montagu Ltd,47471,No,No,Various Positions,,
Brendan Cummins,25841,Ciba Geigy Group,47474,No,No,Head of Division,1999-01-01,2000-01-01
Brendan Cummins,25841,Ciba Geigy Group,47474,No,No,Head of HR,1984-01-01,1997-01-01
Brendan Cummins,25841,Ciba Geigy Group,47474,No,No,Various Positions,1971-01-01,1984-01-01
Doctor Frank Douglas,27259,Ciba Geigy Group,47474,No,No,Various Positions,1984-01-01,1991-01-01
Doctor Anders Hove,31278,Ciba Geigy Group,47474,No,No,Various Positions,1992-01-01,1996-01-01
Steve Jennings,329569,Ciba Geigy Group,47474,No,No,Various Positions,,
Doctor Holger Heidrich,337256,Ciba Geigy Group,47474,No,No,Various Positions,,1985-01-01
Doctor Don Kellerman,338778,Ciba Geigy Group,47474,No,No,Various Positions,,
Doctor Ken Shaw,340108,Ciba Geigy Group,47474,No,No,Senior Scientist,1983-01-01,1989-01-01
Shri Narendra Borkar,337833,Ciba Geigy Group,47474,No,No,Head of Division,1992-01-01,1997-08-01
Doctor Alan Hutchison,340068,Ciba Geigy Group,47474,No,No,Various Positions,1981-01-01,1989-01-01
Professor Doctor Bill Rutter,16794,Ciba Geigy Group,47474,Outside,Yes,Director - SD,1995-01-01,1999-01-01
Robert Luciano,34076,Ciba Geigy Group,47474,No,No,Division President,1975-01-01,1977-01-01
Robert Luciano,34076,Ciba Geigy Group,47474,No,No,Vice President - Mktg,1973-01-01,1975-01-01
Robert Luciano,34076,Ciba Geigy Group,47474,No,No,Vice President - Admin,1971-01-01,1973-01-01
Robert Luciano,34076,Ciba Geigy Group,47474,No,No,Director - Public Affairs,1970-01-01,1971-01-01
Rob McClelland,1753898,Ciba Geigy Group,47474,No,No,Sales Representative,1992-01-01,1995-01-01
Jim Murphy,1264191,Ciba Geigy Group,47474,No,No,Various Positions,,
Doctor Pierre Etienne,843093,Ciba Geigy Group,47474,No,No,Associate Director,1983-01-01,1989-01-01
Pascal Vise,456684,Stedelijk Museum Amsterdam,47475,No,No,Member,,
Mark Sawyer,600509,Lonza Biologics PLC,47477,No,No,Vice President - Engineering,,
Doctor Hemant Kumar,1958932,Lonza Biologics PLC (Celltech Biologics PLC prior to 07/1996),47477,No,No,Quality Director,2008-06-01,2009-12-01
Lisa Cozza,1367973,Lonza Biologics PLC,47477,No,No,Director - Manufacturing,1995-01-01,2003-01-01
Matthew Jones,1448748,Lonza Biologics PLC,47477,No,No,Vice President - Business Development,2012-12-01,2014-01-01
Bill Squadron,1515149,International Management Group (IMG),47480,No,No,Senior VP - Technology,2003-01-01,2006-01-01
Doyle Queally,1490678,International Management Group (IMG),47480,No,No,Various Positions,,
Tony Perricone,1661761,International Management Group (IMG),47480,No,No,Various Positions,,
