name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Christian Blanc,1620694,Xylem Inc (ITT WCO Inc prior to 07/2011) (Listed 10/2011),1728936,No,No,Vice President - Sales,2011-05-04,2011-10-03
Ylva Lindquist,1532896,Xylem Inc (ITT WCO Inc prior to 07/2011) (Listed 10/2011),1728936,No,No,Division VP/General Counsel,2011-05-04,2011-10-13
Bob Wolpert,1452059,Xylem Inc (ITT WCO Inc prior to 07/2011) (Listed 10/2011),1728936,No,No,Regional President,,
The Hon. Frank Jimenez,886624,Xylem Inc (ITT WCO Inc prior to 07/2011) (Listed 10/2011),1728936,Yes,Yes,Director - SD,2011-01-01,2011-10-13
Nick Kendall-Jones,2140117,Xylem Inc (ITT WCO Inc prior to 07/2011) (Listed 10/2011),1728936,No,No,Various Positions,2011-05-04,2011-10-13
Aris Chicles,491216,Xylem Inc (ITT WCO Inc prior to 07/2011) (Listed 10/2011),1728936,Yes,Yes,Director - SD,2011-01-01,2011-10-13
Gretchen McClain,532168,Xylem Inc (ITT WCO Inc prior to 07/2011) (Listed 10/2011),1728936,Yes,Yes,Director - SD,2011-01-01,2011-10-13
Doctor Curt Crawford,34115,Xylem Inc (ITT WCO Inc prior to 07/2011) (Listed 10/2011),1728936,Yes,Yes,Independent Director,2011-10-12,2011-10-13
Ron Port,1973578,Xylem Inc (ITT WCO Inc prior to 07/2011) (Listed 10/2011),1728936,No,No,Head of Business,2011-05-01,2011-10-01
John Sullivan,1811773,Xylem Inc (ITT WCO Inc prior to 07/2011) (Listed 10/2011),1728936,No,No,VP/CFO,2011-05-04,2011-10-13
Allison Reardon,1949938,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,No,No,Various Positions,2011-05-04,2011-10-31
Janet McGregor,34828,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,No,No,Corporate VP/Treasurer,2011-08-01,2011-10-31
Greg Kudla,533668,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,No,No,VP/Chief Accounting Officer,2011-10-11,2011-10-31
Aris Chicles,491216,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,Yes,Yes,Director - SD,2011-01-01,2011-10-13
Lt. Gen. David Melcher,766676,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,Yes,Yes,Director - SD,2011-01-01,2011-10-31
The Hon. Frank Jimenez,886624,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,Yes,Yes,Director - SD,2011-10-13,2011-01-01
The Hon. Frank Jimenez,886624,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,Yes,Yes,Director - SD,2011-01-01,2011-10-13
Katy Herr,630065,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,No,No,Vice President - IR,2011-09-01,2011-10-01
Brigadier General Kelvin Coppock,1471964,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,No,No,Division Director/General Manager,2011-10-01,2011-10-31
Janet Oliver,1471963,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,No,No,Vice President - Business Development,2011-10-01,2011-10-31
Matthew Klein,1471962,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,No,No,VP/CFO,2011-05-01,2011-10-31
Pete Martin,1480646,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,No,No,Various Positions,2011-05-04,2011-10-31
General Bob Edmonds,1364542,Exelis Inc (ITT DCO Inc prior to 07/2011) (Listed 10/2011),1728937,No,No,Vice President,2011-05-26,2011-10-31
Chartsiri Sophonpanich,1249399,National Science and Technology Development Agency (NSTDA),1728938,Yes,Yes,Director - SD,2013-06-05,
Professor Doctor Pairash Thajchayapong,1283754,National Science and Technology Development Agency (NSTDA),1728938,Yes,Yes,Director - SD,1998-01-01,2004-01-01
Professor Doctor Pairash Thajchayapong,1283754,National Science and Technology Development Agency (NSTDA),1728938,No,No,Senior Advisor,2005-01-01,
Doctor John Ryan,553214,Oil Mining Co Inc (The),1728940,No,No,President,,
Professor Doctor Vijayaraghavan Chariar,1999853,MOIL LTD (Manganese Ore (India) Ltd prior to 08/2010),1728941,Yes,Yes,Independent Director,,
John Storms,595811,Becks Prime Inc,1728947,No,No,CFO,1984-01-01,
Doctor Wilms Baille,2091761,Labopharm Inc,1728948,No,No,Manager,2011-10-12,2012-06-01
Doctor Damon Smith,843588,Labopharm Inc,1728948,No,No,Senior VP - Research & Development,2011-10-12,2012-05-01
Doctor Vladimir Torchilin,1387767,Labopharm Inc,1728948,No,No,Consultant,,
Shams Rustom,1260023,Labopharm Inc,1728948,No,No,Senior Director - Product Development,2011-10-12,2012-01-01
Jeffery Cohen,1335510,Greektown Superholdings Inc,1728949,Yes,Yes,Director - SD,2013-09-10,
Steven Rosenthal,1335509,Greektown Superholdings Inc,1728949,Yes,Yes,Director - SD,2013-09-09,
Soo Kim,1350725,Greektown Superholdings Inc,1728949,Yes,Yes,Director - SD,2012-08-14,2013-04-10
Matt Cullen,1397650,Greektown Superholdings Inc,1728949,No,No,President/CEO,2013-12-16,
George Boyer III,888141,Greektown Superholdings Inc,1728949,Yes,No,Chairman (Executive),2011-06-15,2013-02-11
George Boyer III,888141,Greektown Superholdings Inc,1728949,Yes,No,Chairman (Executive)/Interim CEO,2010-08-10,2011-06-15
George Boyer III,888141,Greektown Superholdings Inc,1728949,Yes,Yes,Chairman,2010-03-17,2010-08-10
Jay Barrett Jr,885383,Greektown Superholdings Inc,1728949,Yes,Yes,Independent Director,2012-08-14,2013-05-17
John Bitove Jr,734341,Greektown Superholdings Inc,1728949,Yes,Yes,Director - SD,2010-06-30,2013-05-17
Glen Tomaszewski,1087063,Greektown Superholdings Inc,1728949,No,No,Senior VP/CFO,2011-10-12,2013-01-01
Glen Tomaszewski,1087063,Greektown Superholdings Inc,1728949,No,No,Senior VP/CFO/Treasurer,2013-01-01,2015-09-01
Chuck Moore,1083935,Greektown Superholdings Inc,1728949,Yes,Yes,Vice Chairman,2012-08-14,
Mike Duggan,1124016,Greektown Superholdings Inc,1728949,Yes,Yes,Director - SD,2011-03-22,2013-01-21
Yvette Landau,220166,Greektown Superholdings Inc,1728949,Yes,Yes,Independent Director,2010-06-30,2013-05-17
Linus Gitahi,831574,African Media Initiative (AMI),1728952,Yes,Yes,Director - SD,,
Jim McEleney,1131586,BNY Mellon International Operations (India) Pvt Ltd,1728953,No,No,CEO,2009-10-13,2011-10-13
Sharad Verma,1543063,BNY Mellon International Operations (India) Pvt Ltd,1728953,No,No,HR Director,2004-12-01,2007-04-01
Shekar Ranganathan,1778482,BNY Mellon International Operations (India) Pvt Ltd,1728953,No,No,CFO/Chief Administrative Officer,2004-12-01,2009-08-01
Sudish Panicker,2103593,BNY Mellon International Operations (India) Pvt Ltd,1728953,No,No,MD/Head of Operations,2018-01-01,
Sudish Panicker,2103593,BNY Mellon International Operations (India) Pvt Ltd,1728953,No,No,Division MD,2017-05-01,2018-01-01
Sudish Panicker,2103593,BNY Mellon International Operations (India) Pvt Ltd,1728953,No,No,Senior Operations Director,2016-06-01,2017-05-01
Sudish Panicker,2103593,BNY Mellon International Operations (India) Pvt Ltd,1728953,No,No,MD - Ops,2009-07-01,2016-06-01
David Kappler,6799,Premier Foods PLC (Hillsdown Holdings PLC prior to 07/1999) (Listed 07/2004),1728955,Yes,Yes,Chairman (Independent NED),2004-07-19,2004-07-23
Charles Metropoulos,1333039,Premier Foods PLC (Hillsdown Holdings PLC prior to 07/1999) (Listed 07/2004),1728955,Yes,Yes,Chairman,2002-01-01,2004-05-13
Charles Metropoulos,1333039,Premier Foods PLC (Hillsdown Holdings PLC prior to 07/1999) (Listed 07/2004),1728955,Yes,No,Chairman,1999-11-01,2002-01-01
Mike Dion,801669,Premier Foods PLC (Hillsdown Holdings PLC prior to 07/1999) (Listed 07/2004),1728955,No,No,Vice President - Finance,1999-01-01,2004-01-01
