name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Renzo DiCarlo,1709210,ADA Medical Ltd,2451043,No,No,CEO,2013-09-01,2014-01-01
Kai Eberspaecher,1709292,Herion Systemtechnik GmbH,2451045,No,No,Intern,1995-06-01,1995-08-01
Jamie Boyton,1058145,JJROK Ltd,2451047,Yes,Yes,NED,,
Jamie Boyton,1058145,Cannon Investment Advisors (HK) Ltd,2451049,Yes,Yes,NED,2011-05-18,2015-11-09
Roberta Costlow,549445,Lake Shore Associates Inc (LSA),2451050,No,No,Vice President - Client Services,2014-08-01,2016-02-01
Doctor Hugo Chaufan,1708264,Isal Holland BV,2451054,No,No,MD,,2000-12-31
Doctor Hugo Chaufan,1708264,Isal Investments Co NV,2451055,No,No,MD,1987-01-01,2000-12-31
Doctor Hugo Chaufan,1708264,Isal Nadlan (1994) Ltd,2451058,No,No,MD,,2000-12-31
Tawan Davis,1708209,Peebles Capital Partners LLC,2451060,No,No,President/Chief Investment Officer,2014-03-01,2016-02-01
Captain Mark Murakami,1794710,Damon Key Leong Kupchak Hastert LC,2451064,No,No,Director - Non-Brd,2005-11-01,
Nelson Befitel,2125456,Damon Key Leong Kupchak Hastert LC,2451064,No,No,Attorney,1998-01-01,2002-01-01
Diane Hastert,1292795,Damon Key Leong Kupchak Hastert LC,2451064,No,No,Of Counsel,1978-09-01,
Vicky Lai,2204310,First Avenue Entertainment LLLP (FAE),2451066,No,No,MD,2010-04-01,2019-07-01
Howard Lincoln,1306818,First Avenue Entertainment LLLP (FAE),2451066,Yes,Yes,Director - SD,,
Farayha Arrine,1709205,Hafeez & Youssef PLLC,2451073,No,No,Attorney,,2009-01-01
Robb Strukoff,1478724,Lyon Senior Care LLC,2451074,No,No,CFO,2015-04-01,2016-10-01
Jude Hoffner,2184631,DSD Inc,2451076,No,No,Account Manager,1997-01-01,2004-01-01
Rob Infantino,1854325,DSD Inc,2451076,No,No,Division Manager,1989-01-01,1989-01-01
Doctor Maria Atkinson,1049744,Australian Renewable Energy Agency (ARENA),2451079,No,No,Director - Non-Brd,2016-04-13,
Martijn Wilder,2099026,Australian Renewable Energy Agency (ARENA),2451079,Yes,Yes,Chairman,,
Doctor Paul Ebert,1709294,Australian Renewable Energy Agency (ARENA),2451079,No,No,Chairman,2015-02-01,
Doctor Paul Ebert,1709294,Australian Renewable Energy Agency (ARENA),2451079,No,No,Member,2013-07-01,2015-02-01
Michael Humphry,1709328,BDR Projects Pty Ltd,2451087,No,No,Project Manager,2010-01-01,2011-01-01
Ahmed Al-Bader,1722635,Mohammed Alsubeaei & Sons Investments Co (MASIC),2451088,No,No,Director - Strategy,2012-03-01,2014-03-01
Trey Campbell,1709189,TCSC Ventures LLC,2451092,No,No,President/CEO,2012-09-01,2016-01-01
Doctor Tony Wild,10950,Sermonix Pharmaceuticals LLC,2451095,Yes,Yes,Chairman,2016-05-03,
Dick DeSchutter,14023,Sermonix Pharmaceuticals LLC,2451095,Yes,Yes,Director - SD,2019-04-23,
Doctor Michael Friedman,325847,Sermonix Pharmaceuticals LLC,2451095,Yes,Yes,Director - SD,2019-04-23,
Doctor Michael McClung,981845,Sermonix Pharmaceuticals LLC,2451095,No,No,Scientific Advisor,,
Dennis Cowan,2128062,City of Royal Oak,2451097,No,No,Mayor,1993-01-01,2001-01-01
Dennis Cowan,2128062,City of Royal Oak,2451097,No,No,Commissioner,1987-01-01,1993-01-01
Dennis Cowan,2128062,City of Royal Oak,2451097,No,No,Member,,2013-01-01
Peter Webster,1709222,City of Royal Oak,2451097,No,No,Mayor,1999-01-01,2000-01-01
Peter Webster,1709222,City of Royal Oak,2451097,No,No,Commissioner,1997-01-01,1999-01-01
Peter Webster,1709222,City of Royal Oak,2451097,No,No,Director - Non-Brd,1996-01-01,1997-01-01
Doctor Paul Ebert,1709294,Grasmere Project (The),2451098,No,No,Director - Non-Brd,,
Doctor Yusuf bin Abdullah Al-Shubaili,1709316,Al Maya Supermarket LLC,2451102,No,No,Sharia Board Member,,
Khalid Bin Abdullah Al-Subeaei,1709275,ASEC International Corp (Active Smart Efficient Creative),2451103,Yes,Yes,Director - SD,2011-01-01,
Dave Christensen,1709120,California Cartage Company LLC,2451106,No,No,Various Positions,,
Kent Prokop,605059,California Cartage Company LLC,2451106,No,No,Vice President - Logistics,2011-10-01,2014-02-01
Khalid Bin Abdullah Al-Subeaei,1709275,Abdullah Ibrahim Subaie & Sons Holding Co,2451107,Yes,Yes,Director - SD,,
Jimm Bunch,1003112,Tennessee Christian Medical Center Foundation,2451108,No,No,CEO,2000-01-01,2006-01-01
Jennifer Bisceglie,1267475,Vigillence Inc,2451114,No,No,CEO,2014-09-01,2018-02-01
Darrell West,1709743,Stewart Estes & Donnell PLC,2451115,No,No,Associate,,2009-01-01
Peter Klett III,1709426,Stewart Estes & Donnell PLC,2451115,No,No,Partner,1987-07-01,2008-01-01
Autumn Gentry,1709400,Stewart Estes & Donnell PLC,2451115,No,No,Associate,2004-02-01,2009-01-01
Tom Donnell Jr,1709390,Stewart Estes & Donnell PLC,2451115,No,No,Managing Partner,1970-01-01,2009-01-01
Jeff Beemer,1709259,Stewart Estes & Donnell PLC,2451115,No,No,Partner,2003-07-01,2008-12-01
Jeff Beemer,1709259,Stewart Estes & Donnell PLC,2451115,No,No,Attorney,1996-08-01,2003-07-01
John Anderson Sr,1709250,Stewart Estes & Donnell PLC,2451115,No,No,Partner,1992-03-01,2008-12-01
Martin Holmes,1709209,Stewart Estes & Donnell PLC,2451115,No,No,Attorney,1986-07-01,2008-12-01
Patricia Arnold,1745003,Stewart Estes & Donnell PLC,2451115,No,No,Paralegal,1998-01-01,2002-01-01
David Caas,1886357,Stewart Estes & Donnell PLC,2451115,No,No,Attorney,1995-09-01,1998-03-01
Tom Belmont,1709629,Midnite Express International Couriers Ltd,2451117,Yes,Yes,Secretary,2018-10-01,
Tom Belmont,1709629,Midnite Express International Couriers Ltd,2451117,Yes,Yes,Director - SD,2014-08-04,2018-10-01
Jan Van't Riet,1709627,Midnite Express International Couriers Ltd,2451117,Yes,Yes,Director - SD,2013-05-01,2016-04-03
Mike Lee,1709674,NextC LLC,2451121,No,No,Co-Founder,2005-11-01,2009-01-01
Sergio Palad III,1709630,JAS Forwarding (USA) Inc,2451125,Yes,No,CFO,1992-05-01,1998-08-01
Jrme Baudry,1805436,JAS Forwarding (USA) Inc,2451125,No,No,Regional Director,2015-09-01,
Mike Meierkort,1823655,JAS Forwarding (USA) Inc,2451125,No,No,Vice President - Services,2005-06-01,2007-11-01
Sergio Palad III,1709630,NACA Logistics (USA) Inc,2451127,No,No,Corporate Controller,1999-12-01,2002-09-01
Bruce Thelen,1709104,German American Chamber of Commerce Midwest Inc,2451128,Yes,Yes,Director - SD,1992-01-01,2008-01-01
Darryl Allen,34208,German American Chamber of Commerce Midwest Inc,2451128,Yes,Yes,Director - SD,,
Vicki Fox,2160600,German American Chamber of Commerce Midwest Inc,2451128,Yes,Yes,Regional Treasurer,,
Doctor Walter Maisel,1666665,German American Chamber of Commerce Midwest Inc,2451128,Yes,Yes,Chairman,2017-04-01,
Doctor Walter Maisel,1666665,German American Chamber of Commerce Midwest Inc,2451128,Yes,Yes,Vice Chairman,,2017-04-01
William Braun,1640570,German American Chamber of Commerce Midwest Inc,2451128,Yes,Yes,Chairman,,
Timo Rehbock,1585111,German American Chamber of Commerce Midwest Inc,2451128,Yes,Yes,Director - SD,,
Jeff Klei,622546,German American Chamber of Commerce Midwest Inc,2451128,Yes,Yes,Director - SD,2017-01-01,
Sergio Palad III,1709630,Cargo Tours International Inc,2451129,No,No,Director - Non-Brd,1998-10-01,1999-12-01
Dave Hirschfeld,1709777,Tudor Software LLC,2451130,No,No,President/CEO,1995-01-01,1996-04-01
Melissa Alcantara,1709238,Brown & Whalen PC (Formerly known as the Brown Law Group PC),2451145,No,No,Of Counsel,2009-10-01,2010-10-01
Melissa Alcantara,1709238,Brown & Whalen PC (Formerly known as the Brown Law Group PC),2451145,No,No,Associate,2004-09-01,2009-09-01
Adriana Cara,1889427,Brown & Whalen PC (Formerly known as the Brown Law Group PC),2451145,No,No,Associate,2009-09-01,2014-01-01
Seth Gold,1709821,DRL Enterprises Inc,2451147,No,No,Vice President,1997-01-01,
Tony McShane,2157597,DRL Enterprises Inc,2451147,No,No,Attorney,,
Sal Lele,1620295,DRL Enterprises Inc,2451147,No,No,General Counsel,2016-10-01,
Tariq Mahmood,1709647,Invensys Rail Pty Ltd,2451153,No,No,Senior Engineer,2009-06-01,2012-03-01
Tariq Mahmood,1709647,Invensys Rail Pty Ltd,2451153,No,No,Engineer,2007-11-01,2009-06-01
John Sallay,880188,Vardis Inc,2451156,No,No,Advisor,,
Andy Reed,1944134,Vardis Inc,2451156,No,No,Advisor,2016-02-01,2017-09-01
Bryan Loree,1764235,Torino Power Solutions Inc (Torino Ventures Inc prior to 11/2015) (Listed 04/2016),2451164,Yes,No,CFO/Secretary,2015-12-01,2016-04-25
Rav Mlait,1804736,Torino Power Solutions Inc (Torino Ventures Inc prior to 11/2015) (Listed 04/2016),2451164,Yes,No,CEO,2015-12-01,2016-04-25
