name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Bill Zuendt,88787,WELLS FARGO & CO,33264,No,No,Director - Non-Brd,1973-01-01,1986-10-01
Bill Zuendt,88787,WELLS FARGO & CO,33264,Inside,No,Vice Chairman,1986-10-01,1995-01-01
Tom Wolfe,180634,WELLS FARGO & CO,33264,No,No,Division Executive VP,2011-08-01,2014-10-31
Jimmie Paschall,180355,WELLS FARGO & CO,33264,No,No,Executive VP,2012-01-17,
John Chen,141731,WELLS FARGO & CO,33264,Yes,Yes,Independent Director,2006-09-26,2018-04-24
Dick Levitt,84712,WELLS FARGO & CO,33264,Yes,Yes,Vice Chairman,,1987-01-01
Shelley Freeman,1820730,WELLS FARGO & CO,33264,No,No,Various Positions,1996-01-01,2014-09-01
Phil Randell,1823298,WELLS FARGO & CO,33264,No,No,Senior VP,1995-01-01,1998-01-01
Patricia Marquez,1829386,WELLS FARGO & CO,33264,No,No,Business Manager,2008-08-01,
An Phan,1822961,WELLS FARGO & CO,33264,No,No,Assistant VP,1999-09-01,2006-10-01
Shelley Freeman,1820730,WELLS FARGO & CO,33264,No,No,Executive VP,2014-09-01,2017-02-21
Andrew Mansfield,1820637,WELLS FARGO & CO,33264,No,No,District Manager,1992-01-01,2008-03-01
Jenny Hosfeld,1835920,WELLS FARGO & CO,33264,No,No,Assistant VP,1993-07-01,2006-08-01
Chuck Cohn,1837802,WELLS FARGO & CO,33264,No,No,Analyst,2008-06-01,2009-02-01
Otis Anderson,1835999,WELLS FARGO & CO,33264,No,No,Banker,2006-09-01,2007-02-01
Rick Bachman,1834132,WELLS FARGO & CO,33264,No,No,Consultant,2014-04-01,2015-05-01
Dwight Prevo,1831592,WELLS FARGO & CO,33264,No,No,Vice President - Development,2003-07-01,
Doug Getty,1841541,WELLS FARGO & CO,33264,No,No,Division MD - Investments,2008-12-01,2012-03-01
Jennifer Murphy,1835284,WELLS FARGO & CO,33264,No,No,Senior VP,2009-08-01,2009-10-01
Dwight Prevo,1831592,WELLS FARGO & CO,33264,No,No,Officer,2002-08-01,2003-07-01
Jamie Breen,1846018,WELLS FARGO & CO,33264,No,No,Project Leader,2005-01-01,2007-01-01
Jay Febus,1846028,WELLS FARGO & CO,33264,No,No,Chief Information Officer,2004-01-01,2009-01-01
Michele Bassi,1850182,WELLS FARGO & CO,33264,No,No,Manager,2010-11-01,2013-02-01
Karla Kretsch,1851653,WELLS FARGO & CO,33264,No,No,Relationship Manager,2005-01-01,2009-01-01
Josephine Moran,1842949,WELLS FARGO & CO,33264,No,No,Senior VP/President,2009-04-01,2011-04-01
Karla Kretsch,1851653,WELLS FARGO & CO,33264,No,No,Various Positions,1990-01-01,2004-01-01
Nicole Connell,1846704,WELLS FARGO & CO,33264,No,No,Relationship Manager,2013-06-01,2015-03-01
Michele Bassi,1850182,WELLS FARGO & CO,33264,No,No,Representative,2005-08-01,2010-11-01
Jafar Amin,1850907,WELLS FARGO & CO,33264,No,No,Regional President,2017-01-25,
Anna Barreiro Sutti,1843664,WELLS FARGO & CO,33264,No,No,Senior Counsel,2017-05-01,
Richea Powell,1842093,WELLS FARGO & CO,33264,No,No,Regional Manager,2005-11-01,2008-07-01
Nicole Connell,1846704,WELLS FARGO & CO,33264,No,No,Account Executive,2007-04-01,2012-09-01
Elizabeth Lawrence,1849089,WELLS FARGO & CO,33264,No,No,Intern,2009-06-01,2009-08-01
Chris Martin,1851925,WELLS FARGO & CO,33264,No,No,Consultant,2000-09-01,2000-12-01
Candy Moore,1844794,WELLS FARGO & CO,33264,No,No,Regional Senior VP,2010-06-01,
Jay Febus,1846028,WELLS FARGO & CO,33264,No,No,Senior VP - Technology,2009-01-01,2014-01-01
Michele Bassi,1850182,WELLS FARGO & CO,33264,No,No,Consultant,2013-02-01,2014-05-01
Calvin Ward,1844867,WELLS FARGO & CO,33264,No,No,Senior VP,2014-04-01,2018-07-01
Michele Bassi,1850182,WELLS FARGO & CO,33264,No,No,Manager,1996-10-01,2002-12-01
