name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Dave Harvey,1058127,Oak Valley Community Bank,1575180,No,No,Senior VP - Commercial,2005-12-01,2008-01-01
Dave Harvey,1058127,Oak Valley Community Bank,1575180,No,No,Various Positions,2002-06-01,2005-12-01
Rick McCarty,1058126,Oak Valley Community Bank,1575180,No,No,Senior Executive VP/COO/Secretary,2017-01-01,
Rick McCarty,1058126,Oak Valley Community Bank,1575180,No,No,Senior Executive VP/Chief Administrative Officer/Secretary,2016-01-04,2017-01-01
Rick McCarty,1058126,Oak Valley Community Bank,1575180,No,No,Executive VP/CFO/Chief Administrative Officer,2008-01-01,2016-01-04
Rick McCarty,1058126,Oak Valley Community Bank,1575180,No,No,Executive VP/CFO,2000-01-01,2008-01-01
Rick McCarty,1058126,Oak Valley Community Bank,1575180,No,No,Various Positions,1999-08-01,2000-01-01
Rick McCarty,1058126,Oak Valley Community Bank,1575180,No,No,Various Positions,1996-01-01,1997-01-01
Richard Vaughan,1058125,Oak Valley Community Bank,1575180,Yes,Yes,Director - SD,1991-01-01,2013-10-15
Danny Titus,1058124,Oak Valley Community Bank,1575180,Yes,Yes,Director - SD,1992-01-01,
Roger Schrimp,1058123,Oak Valley Community Bank,1575180,Yes,Yes,Chairman,2000-01-01,2016-02-10
Roger Schrimp,1058123,Oak Valley Community Bank,1575180,Yes,Yes,Director - SD,1991-01-01,2000-01-01
Ron Martin,1058122,Oak Valley Community Bank,1575180,Yes,Yes,Director - SD,2013-06-18,
Ron Martin,1058122,Oak Valley Community Bank,1575180,Yes,No,CEO,2004-08-01,2013-06-18
Ron Martin,1058122,Oak Valley Community Bank,1575180,Yes,No,President/CEO,1992-01-01,2004-08-01
Mike Jones,1058121,Oak Valley Community Bank,1575180,Yes,Yes,Director - SD,2004-01-01,
Tom Haidlen,1058120,Oak Valley Community Bank,1575180,Yes,Yes,Director - SD,1991-01-01,
Jay Gilbert,1058119,Oak Valley Community Bank,1575180,Yes,Yes,Director - SD,1991-01-01,
Chris Courtney,1058118,Oak Valley Community Bank,1575180,Yes,No,President/CEO,2013-06-18,
Chris Courtney,1058118,Oak Valley Community Bank,1575180,Yes,No,President,2007-01-01,2013-06-18
Chris Courtney,1058118,Oak Valley Community Bank,1575180,No,No,President,2004-08-01,2007-01-01
Chris Courtney,1058118,Oak Valley Community Bank,1575180,No,No,Executive VP/COO,2000-01-01,
Chris Courtney,1058118,Oak Valley Community Bank,1575180,No,No,Executive VP/Chief Credit Officer,1999-01-01,2000-01-01
Chris Courtney,1058118,Oak Valley Community Bank,1575180,No,No,Various Positions,1996-01-01,1999-01-01
Don Barton,1058117,Oak Valley Community Bank,1575180,Yes,Yes,Director - SD,2006-07-01,
Jeff Gall,1654339,Oak Valley Community Bank,1575180,No,No,Senior VP/CFO,2016-01-04,
Jeff Gall,1654339,Oak Valley Community Bank,1575180,No,No,Vice President - Finance & Accounting,2006-01-01,2016-01-04
H Holder Jr,1651651,Oak Valley Community Bank,1575180,Yes,Yes,Director - SD,2015-12-15,
Barbara Ducey,1591734,Oak Valley Community Bank,1575180,No,No,Vice President,2014-04-08,
Mike Garcia,1591731,Oak Valley Community Bank,1575180,No,No,VP/Manager,2018-05-14,
Mike Garcia,1591731,Oak Valley Community Bank,1575180,No,No,Vice President,2014-03-28,2018-05-14
Susan Quigley,1591727,Oak Valley Community Bank,1575180,No,No,Vice President,2014-01-10,
John Capri,1591719,Oak Valley Community Bank,1575180,No,No,VP/Branch Manager,2014-05-13,
Teddi Lowry,1591717,Oak Valley Community Bank,1575180,No,No,VP/Branch Manager,2015-01-01,
Teddi Lowry,1591717,Oak Valley Community Bank,1575180,No,No,Vice President - Business Development,2014-05-12,2015-01-01
John Coburn,1251743,Oak Valley Community Bank,1575180,No,No,Senior VP,2011-01-01,2014-01-01
Janet Pelton,1311812,Oak Valley Community Bank,1575180,Yes,Yes,Director - SD,2013-06-18,
Terry Withrow,1352424,Oak Valley Community Bank,1575180,Yes,Yes,Independent Director,2013-11-19,
Marc Katz,1058059,Durango Computer Classroom,1575181,No,No,President,1992-01-01,2001-01-01
Clyde Robinson Jr,1058082,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
David Pearson,1202707,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor-in-Chief,,
Adrienne Penta,1355996,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Executive Editor,2000-01-01,2003-01-01
Ken Rollins,1331384,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Managing Editor,,
Henry Blackiston lll,1323895,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Advisor,,
Jim Hatem,1301721,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Managing Editor,1985-01-01,1986-01-01
Ted Murphy,1262697,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Assistant Editor,,
Jim Honaker,1593650,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,2001-01-01,2002-01-01
Matt Meyers,1607578,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
Kelley Edwards,1605930,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Managing Editor,,
G Cory Jr,1605211,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,1993-01-01
Lisa Nousek,1603566,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
John Clarke Jr,1618689,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
Brian Jennings,1618163,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
Adam Greene,1611399,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,2005-01-01
Jason Hazlewood,1647069,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
Kathleen Ferrell,1653112,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Co-Founder,1978-01-01,1981-01-01
Michael Whitlock,1646613,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
Bob Copps,1667148,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Member,1993-01-01,1996-01-01
Jeff Hartlin,1657059,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,1998-01-01,2001-01-01
William Rothschild,1665449,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,1987-01-01,1990-10-01
Jeff White,1663096,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,2004-01-01
David Phillips,1624772,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
Ravi Agarwal,1621894,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Senior Editor,,2009-01-01
Marc Persily,1629280,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Board Member - Non-Brd,1994-01-01,1995-01-01
David Luce,1620313,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
Chris Converse,1629040,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,1999-01-01,2000-01-01
Trevor Chaplick,1628005,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor-in-Chief,1989-01-01,1990-01-01
Chris Ondeck,1626860,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
Len Teti II,1622380,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
Helen Quick,1638139,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
Lori Thompson,1637497,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,1994-01-01,1997-01-01
Michael Elkon,1633295,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,1998-01-01,2000-01-01
Andrew White,1634411,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Officer,1989-01-01,1991-01-01
Charlie Harris,1640435,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,,
Pat Cornelius,1474578,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Member,,
Stuart Stein,1467823,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor,1983-01-01,1985-01-01
Alveno Castilla,2175259,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor-in-Chief,,
Maruti Narayan,2193703,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Managing Editor,,
Jennifer Michael,2194084,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Various Positions,,
Rich Goldman,2210253,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Editor-in-Chief,,
Brendan Thomas,2136330,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Executive Editor,,2010-01-01
Ric Gregoria,2148158,Virginia Tax Review University of Virginia School of Law,1575182,No,No,Managing Editor,,
