name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
K Smith,140240,K Wayne Smith and Associates,1105903,Yes,No,President/CEO,1986-01-01,1989-01-01
Amy Szmania,1813190,Center for Community Solutions,1105904,No,No,Consultant,2011-08-01,2012-12-01
Quentin McCorvey Sr,1750866,Center for Community Solutions,1105904,No,No,Director - Community,1998-02-01,2001-12-01
George Barr,1596197,Barr Group Inc,1105908,No,No,President,1980-01-01,
Chris Ciufo,1684681,Barr Group Inc,1105908,No,No,Associate,2012-05-01,2013-05-01
Doctor Michael Hanley,541645,Isogenica Ltd,1105910,Yes,Yes,NED,,
Doctor FHC Cardoso,67082,Fondation Maison des Sciences de l'Homme,1105912,No,No,Associate Director,1980-01-01,1981-01-01
Doctor FHC Cardoso,67082,World Association for International Relations,1105913,No,No,Founder,1981-01-01,
Chris Sarofim,70142,MLIG Variable Insurance Trust,1105914,No,No,Portfolio Manager,,
Robert Bordeman,1483321,MLIG Variable Insurance Trust,1105914,Yes,Yes,Trustee,,
Kathy Brown,1070817,Diocese of Phoenix,1105915,No,No,Various Positions,,
Jerry Mabry,537999,Virginia Mortgage Lenders Association (VMLA),1105916,Yes,No,Director - ED,,
Jerry Mabry,537999,Virginia Mortgage Lenders Association (VMLA),1105916,Yes,No,Treasurer,2006-01-01,2007-01-01
Richard Owen,1948254,Virginia Mortgage Lenders Association (VMLA),1105916,No,No,ED - Non-Brd,2006-01-01,2013-07-01
Doctor FHC Cardoso,67082,Latin American and Caribbean Institute for Economic and Social Planning (ILPES),1105917,No,No,Deputy Director,1964-01-01,1967-01-01
Enrique Iglesias Garcia,777185,Latin American and Caribbean Institute for Economic and Social Planning (ILPES),1105917,Yes,No,President,1967-01-01,1972-01-01
Craig Boudreaux,493116,Freestanding Hospitals,1105918,No,No,Vice President,,
Doctor Rich Isaacs,2138370,UC Davis Natural Reserve System,1105919,No,No,Director - Non-Brd,1995-01-01,2005-01-01
Tony Wonnacott,1107915,MAGNOLIA COLOMBIA LTD (Stetson Oil & Gas Ltd prior to 06/2017),1105920,Yes,Yes,Director - SD,2006-02-01,2011-03-01
Maurice Colson,1107913,MAGNOLIA COLOMBIA LTD (Stetson Oil & Gas Ltd prior to 06/2017),1105920,Yes,Yes,Director - SD,2011-03-10,
