name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Manuel Tordesillas,1463063,Tullett Prebon (Philippines) Inc,1733423,Yes,Yes,Director - SD,,
Eathorne Smith,1965856,Snowden Group Pty Ltd,1733427,No,No,Controller,2005-03-01,2011-03-01
Doctor Phil Snowden,1452915,Snowden Group Pty Ltd,1733427,No,No,Executive General Manager,,
Doctor Simon Dominy,1514356,Snowden Group Pty Ltd,1733427,No,No,Executive,2004-08-01,2014-12-01
Steve Blower,1260197,Snowden Group Pty Ltd,1733427,No,No,Various Positions,,
Martin Doyle,1269704,Snowden Group Pty Ltd,1733427,No,No,Regional General Manager,2014-10-01,2015-03-01
Brian Imrie,1864695,Debro Chemicals Inc,1733437,Yes,No,Chairman,2014-01-01,
Bill Heise,1038353,Debro Chemicals Inc,1733437,No,No,Marketing Director,2005-01-01,2007-01-01
Bill Heise,1038353,Debro Chemicals Inc,1733437,No,No,President/CEO,2008-05-01,
Bill Heise,1038353,Debro Chemicals Inc,1733437,No,No,Vice President - Sales/Mktg,2007-01-01,2008-05-01
Bill Heise,1038353,Isc Specialty Chemicals Inc,1733439,Yes,Yes,Director - SD,,
Mark Theisen,1012004,Woodmen Financial Services Inc,1733440,Yes,Yes,Chairman,2002-01-01,2011-01-01
Stephen Mellor,1489100,Woodmen Financial Services Inc,1733440,Yes,Yes,Director - SD,,
Lucia Taylor-McCoy,1489092,Woodmen Financial Services Inc,1733440,Yes,Yes,Director - SD,,
Elvis Anderson,1488957,Woodmen Financial Services Inc,1733440,Yes,Yes,Director - SD,,
Bob Maher,1488903,Woodmen Financial Services Inc,1733440,Yes,Yes,Chairman,,
Pat Dees,1488897,Woodmen Financial Services Inc,1733440,Yes,Yes,Director - SD,2011-11-01,
Chuck Driffill,2019603,Woodmen Financial Services Inc,1733440,No,No,Financial Advisor,,
S McMahan,2019598,Woodmen Financial Services Inc,1733440,No,No,Financial Advisor,,
Keith Henderson,1913292,Woodmen Financial Services Inc,1733440,No,No,Various Positions,2006-03-24,2016-09-19
Matt Helt,1907137,Woodmen Financial Services Inc,1733440,No,No,Specialist,2004-07-01,2007-09-01
JoAnn Abt,2209129,Woodmen Financial Services Inc,1733440,No,No,Director - Compliance,2009-01-01,2010-01-01
Scott Shepherd,2198520,Spredfast Inc (Social Agency Inc prior to 01/2010) (Ceased Trading 10/2018),1733441,No,No,Vice President,2016-07-01,2018-10-02
Ricky Pelletier,2130617,Spredfast Inc (Social Agency Inc prior to 01/2010),1733441,No,No,Observer,2013-01-01,2018-09-01
Jean Nobile,2123730,Spredfast Inc (Social Agency Inc prior to 01/2010),1733441,No,No,Program Manager,2017-05-01,2017-11-01
Doug Pepper,753681,Spredfast Inc (Social Agency Inc prior to 01/2010) (Ceased Trading 10/2018),1733441,Yes,Yes,Director - SD,2011-08-01,2018-10-01
Adam Marcus,1449404,Spredfast Inc (Social Agency Inc prior to 01/2010) (Ceased Trading 10/2018),1733441,Yes,Yes,Director - SD,2013-01-01,2018-10-01
Jeff Parks,1336169,Spredfast Inc (Social Agency Inc prior to 01/2010) (Ceased Trading 10/2018),1733441,Yes,Yes,Director - SD,2016-05-01,2018-10-02
Sue Bostrom,67972,Spredfast Inc (Social Agency Inc prior to 01/2010) (Ceased Trading 10/2018),1733441,Yes,Yes,Director - SD,2016-10-11,2018-09-01
Eric Anderson,500207,Spredfast Inc (Social Agency Inc prior to 01/2010) (Ceased Trading 10/2018),1733441,No,No,Chief Revenue Officer,2015-12-01,2018-10-01
Chris Harrington,510539,Spredfast Inc (Social Agency Inc prior to 01/2010),1733441,Yes,Yes,Director - SD,2015-05-05,2017-12-01
