name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Richard Dyke,1340323,WekaIO Inc,2901471,No,No,Vice President - Sales,2016-11-01,
Randy Seidl,1644285,WekaIO Inc,2901471,No,No,Advisor,2018-08-21,
Robert Feller,1515589,Ocean Peak Capital Management LP,2901473,No,No,MD,2016-06-01,2017-06-01
Robert Feller,1515589,RDF Advisors LLC,2901474,No,No,Principal,2016-06-01,
Doctor Shaun Phillips,2083973,University of Wyoming School of Pharmacy,2901476,No,No,Coordinator,,
Doctor Daniel Stewart,2083980,Calhoun County Medical Control Authority,2901477,No,No,Medical Director,,
Dorothy Malcolm,2083970,Calhoun County Medical Control Authority,2901477,Yes,Yes,Chairman,,
Sven Lung,1305910,Atomic Fund,2901478,No,No,Advisor,2018-04-01,
Mark Saunders,740639,ACE Commercial Properties LLC,2901479,No,No,Managing Member,,
Mark Saunders,740639,Route 40 Properties LLC,2901481,No,No,Managing Member,,
Mark Saunders,740639,CMM LLC,2901482,No,No,Managing Member,,
Doctor Mike Ison,1273290,Eurofins ViraCor Inc,2901483,No,No,Medical Advisor,2018-08-21,
David Knecht,1339493,Eurofins ViraCor Inc,2901483,No,No,Director - Financial Planning,2016-06-01,
Mike Haritakis,2083418,Environmental Data Systems LLC (Wastebits),2901489,No,No,Chief Administration Officer,2015-11-01,
Jay Muse,2083483,Med Venture Holdings LLC,2901491,No,No,Operating Partner,2018-01-01,
Jim Goulka,2109866,Arizona Tech Investors (ATI),2901492,No,No,MD,2010-11-01,
Jack Tierney,837387,Arizona Tech Investors (ATI),2901492,No,No,Investor,2013-01-01,
B Wiest,1042264,City of Mobridge,2901495,Yes,Yes,Director - SD,2009-01-01,2017-01-01
Eric von Estorff,735290,Evon Legal LLC,2901497,No,No,Attorney,2010-06-01,
Doctor Shaun Phillips,2083973,Pamida Pharmacy,2901501,No,No,Technician,1997-01-01,1998-01-01
Coppelia Marincovic,2083873,MultiMechanics Inc,2901506,No,No,Observer,2017-07-01,
Tracey Wills,2084042,Span Inc,2901509,No,No,CEO,,
Carl Bass,207884,Oqton Inc,2901511,Yes,Yes,Independent Director,2018-08-21,
Coppelia Marincovic,2083873,Valeal Corp,2901512,No,No,Various Positions,2007-04-01,2007-08-01
Rob Kallio,1842457,Valeal Corp,2901512,No,No,Senior Counsel,2019-05-01,
Christine Chambers,2084134,Moruzzi Advisory Group,2901519,No,No,Principal,2015-01-01,2017-08-01
Mike Carne,2084035,Horner Street Capital Management LLC,2901523,No,No,Principal,2018-01-01,
Mike Carne,2084035,Horner Street Capital Management LLC,2901523,No,No,Chief Compliance Officer,2015-01-01,2018-01-01
Mike Carne,2084035,Horner Street Capital Management LLC,2901523,No,No,Founder,2009-01-01,2015-01-01
Doctor Shirley Lin,1070031,Goldman Sachs Asia Bank Ltd,2901525,Yes,Yes,Director - SD,,
Craig Backman,2084176,Mclellan Group Integrated Communications,2901527,No,No,President,2009-02-01,2013-04-01
Venete Klein,805439,National Economic Development and Labour Council (NEDLAC),2901533,No,No,Member,,
Mike Carne,2084035,Standard Group Holdings LLC,2901538,No,No,Senior Portfolio Manager,1998-01-01,2002-11-01
Roya Salehi,2084136,Muslim Community School and Alim Academy (The),2901550,No,No,Teacher,1993-01-01,1998-01-01
Doctor Jan van Egteren,2083251,Lukens Energy Group Canada Ltd,2901552,No,No,General Manager,,
Doctor Jan van Egteren,2083251,Grasslands Renewable Energy LLC,2901553,Yes,Yes,Chairman,,
