name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Andy Batchelor,1666852,MessageLabs Inc,2394041,No,No,Regional Sales Director,2005-01-01,2008-01-01
Geoff Brookins,1659987,MessageLabs Inc,2394041,No,No,Director - Non-Brd,,
Priya Aggarwal,2123221,MessageLabs Inc,2394041,No,No,Product Marketing Manager,2004-04-01,2008-12-01
Alex Naro,2003649,MessageLabs Inc,2394041,No,No,Various Positions,2003-01-01,2006-01-01
Devin Archer,1837818,MessageLabs Inc,2394041,No,No,Sales Director,2006-01-01,2012-01-01
David Bingaman,1607953,Hertiage Health Products Co,2394042,No,No,Chief Strategy Officer,2002-08-01,2005-05-01
Mike Apperson,1657919,Kidde Safety Inc,2394043,No,No,President/CEO,1996-12-01,2001-05-01
Dominic Harvey,1634196,Wine Co (The),2394044,No,No,International Director,2011-09-01,
Jay Stockmann,1659662,Vetus Maxwell America LLC,2394045,No,No,CEO,2010-01-01,2016-10-01
Jay Stockmann,1659662,Vetus Maxwell America LLC,2394045,No,No,Executive VP,2009-06-01,2010-01-01
David Bingaman,1607953,Aspen Ventures LLC,2394046,No,No,President,2008-02-01,2014-06-01
Paul Arthur,1659291,A2K Technologies Pty Ltd,2394049,No,No,General Manager - Sales,2014-12-01,2015-06-01
Paul Arthur,1659291,PhoenxPLM Pty Ltd,2394050,No,No,General Manager,2012-05-01,2015-06-01
Kim Clouse,1658814,Via Global Advisors LLC,2394053,No,No,CEO,2013-03-01,
Brittany Wismer,1658839,Greysteel Co LLC (The),2394054,No,No,Senior Associate,2015-11-01,
Barry Waxman,1659504,Mvision Technology LLC,2394055,Yes,Yes,Chairman,,
Dan Young,994511,Opa-locka Community Development Corporation Inc (OLCDC),2394058,No,No,CFO,2010-08-01,2015-10-01
Barry Waxman,1659504,Trudeau & Trudeau Associates Inc (T&T),2394060,No,No,Director - Non-Brd,,
Michele Quaranta,1825822,Trudeau & Trudeau Associates Inc (T&T),2394060,No,No,Associate,,2000-01-01
Mirta Maccio,1905534,Hospice Touch,2394061,No,No,ED - Non-Brd,2013-09-01,2017-01-01
Shelly Griffith,1905533,Hospice Touch,2394061,No,No,ED - Non-Brd,2015-11-01,
Kim Phan,1657111,Hospice Touch,2394061,No,No,Founder,2002-01-01,
Cory Gray,1658006,City of Rahway New Jersey (The),2394062,No,No,Attorney,1994-01-01,2007-01-01
David Bingaman,1607953,Regional Emergency Services LP,2394063,Yes,Yes,Director - SD,,
David Bingaman,1607953,American Medical Pathways Inc,2394064,Yes,Yes,Director - SD,,
Bob Watson,1108547,American Medical Pathways Inc,2394064,No,No,CEO,,2000-01-01
Doctor Rick Shinto,1949431,American Medical Pathways Inc,2394064,No,No,Chief Medical Officer/COO,,
Cory Gray,1658006,Rahway Youth Soccer Association,2394067,No,No,Officer,1994-01-01,2006-01-01
Michelle Cooper,2092302,Provenant Health Partners Inc,2394069,No,No,Director - Internal Audit,,
Michael Erne,1681042,Provenant Health Partners Inc,2394069,No,No,Executive VP,,
Rick Welker,515164,Oldfield Farm Inc,2394074,Yes,Yes,Director - SD,1987-01-01,1991-12-01
Christopher Barone,545746,AS Gramercy Realty Inc,2394079,No,No,VP/Chief Accounting Officer,2006-05-01,2010-04-01
Jeff Sklaroff,1659713,United States Bankruptcy Court for the District of Massachusetts,2394083,No,No,Clerk,1980-01-01,1981-01-01
Chad Dale III,1658704,United States Bankruptcy Court for the District of Massachusetts,2394083,No,No,Clerk,,
Craig Druehl,1625825,United States Bankruptcy Court for the District of Massachusetts,2394083,No,No,Intern,,
Ori Katz,1604541,United States Bankruptcy Court for the District of Massachusetts,2394083,No,No,Clerk,,
Adrienne Walker,1602952,United States Bankruptcy Court for the District of Massachusetts,2394083,No,No,Member,,
Judy Mencher,1258619,United States Bankruptcy Court for the District of Massachusetts,2394083,No,No,Clerk,1981-01-01,1983-01-01
