name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Pascal Emsens,896118,Etex SA/NV (Eternit Group SA prior to 1995),11098,Yes,Yes,Director - SD,2018-05-23,
Dom Esposito,1591627,ETHAN ALLEN INTERIORS INC,11099,Yes,Yes,Independent Director,2015-07-21,
Tara Stacom,1616990,ETHAN ALLEN INTERIORS INC,11099,Yes,Yes,Independent Director,2015-09-30,
Mary Garrett,1655201,ETHAN ALLEN INTERIORS INC,11099,Yes,Yes,Independent Director,2016-01-05,
Cynthia Bero,1622196,ETHAN ALLEN INTERIORS INC,11099,No,No,Division VP,2015-07-01,
Cynthia Bero,1622196,ETHAN ALLEN INTERIORS INC,11099,No,No,Various Positions,1992-01-01,2015-07-01
Robin van Puyenbroeck,1622201,ETHAN ALLEN INTERIORS INC,11099,No,No,Division VP - Business Development,2015-02-01,
David Burton,1622198,ETHAN ALLEN INTERIORS INC,11099,No,No,Division VP,2015-12-01,2017-01-01
David Burton,1622198,ETHAN ALLEN INTERIORS INC,11099,No,No,Manager - Store,1995-09-01,2003-10-01
Amy Franks,1470125,ETHAN ALLEN INTERIORS INC,11099,No,No,Division VP,2013-08-01,2019-01-01
Kathy Bliss,1470127,ETHAN ALLEN INTERIORS INC,11099,No,No,Division VP,2013-08-01,2017-10-01
Kathy Bliss,1470127,ETHAN ALLEN INTERIORS INC,11099,No,No,Division Senior VP,2017-10-01,
Kathy Bliss,1470127,ETHAN ALLEN INTERIORS INC,11099,No,No,Regional Manager,2009-01-01,2013-08-01
John Durkott,1470128,ETHAN ALLEN INTERIORS INC,11099,No,No,Division VP,2012-01-01,2017-01-01
Vince Nigro,1271201,ETHAN ALLEN INTERIORS INC,11099,No,No,Vice President,2010-03-01,2013-06-01
Dave Moore,1335455,ETHAN ALLEN INTERIORS INC,11099,No,No,Chief Brand Officer,2013-09-12,2015-01-01
Eric Koster,1346547,ETHAN ALLEN INTERIORS INC,11099,No,No,VP/General Counsel/Corporate Secretary,2013-04-01,
John Bedford II,1380250,ETHAN ALLEN INTERIORS INC,11099,No,No,VP/Corporate Controller,2014-03-17,2019-04-16
John Bedford II,1380250,ETHAN ALLEN INTERIORS INC,11099,No,No,Senior Director,2008-02-01,2014-03-17
Kenneth Musante,1050704,ETHAN ALLEN INTERIORS INC,11099,No,No,Division Controller,2009-01-01,2014-01-01
Matt McNulty,1053086,ETHAN ALLEN INTERIORS INC,11099,No,No,VP/Corporate Controller,2019-04-16,
Henry Kapteina,1050693,ETHAN ALLEN INTERIORS INC,11099,No,No,Director - Internal Audit,2008-01-01,2012-01-01
Jack Moll,1050703,ETHAN ALLEN INTERIORS INC,11099,No,No,Division Senior Director,2012-03-01,2014-01-01
Henry Kapteina,1050693,ETHAN ALLEN INTERIORS INC,11099,No,No,Senior Director - Audit,2012-01-01,2014-01-01
Clifford Thorn,1050706,ETHAN ALLEN INTERIORS INC,11099,No,No,Vice President - Manufacturing,2001-05-01,
Jack Moll,1050703,ETHAN ALLEN INTERIORS INC,11099,No,No,Various Positions,1986-06-01,2012-03-01
Dan Grow,1050697,ETHAN ALLEN INTERIORS INC,11099,No,No,Vice President - Business Development,2009-02-01,2015-02-01
James McCreary,1050700,ETHAN ALLEN INTERIORS INC,11099,No,No,Vice President,2003-01-01,2009-01-01
Tracy Paccione,1050705,ETHAN ALLEN INTERIORS INC,11099,No,No,Director - Non-Brd,1997-07-01,2009-06-01
Dan Grow,1050697,ETHAN ALLEN INTERIORS INC,11099,No,No,Senior VP - Business Development,2015-02-01,
Tracy Paccione,1050705,ETHAN ALLEN INTERIORS INC,11099,No,No,Vice President - Merchandising,2009-06-01,2017-07-01
Paula Mandeville,1050708,ETHAN ALLEN INTERIORS INC,11099,No,No,Director - Client Services,2003-08-01,
November Rawlings,1050709,ETHAN ALLEN INTERIORS INC,11099,No,No,Various Positions,1996-01-01,2009-05-01
Kenneth Musante,1050704,ETHAN ALLEN INTERIORS INC,11099,No,No,Various Positions,1984-10-01,2009-01-01
James McCreary,1050700,ETHAN ALLEN INTERIORS INC,11099,No,No,Vice President,2009-01-01,2013-01-01
November Rawlings,1050709,ETHAN ALLEN INTERIORS INC,11099,No,No,Manager - Media Relations,2009-05-01,
Tracy Paccione,1050705,ETHAN ALLEN INTERIORS INC,11099,No,No,Senior VP - Merchandising,2017-07-01,2018-10-12
Doctor James Schmotter,993897,ETHAN ALLEN INTERIORS INC,11099,Yes,Yes,Independent Director,2014-01-01,2017-12-04
Doctor James Schmotter,993897,ETHAN ALLEN INTERIORS INC,11099,Yes,Yes,Independent Director,2010-04-20,2013-01-01
Doctor James Schmotter,993897,ETHAN ALLEN INTERIORS INC,11099,Yes,Yes,Lead Independent Director,2013-01-01,2014-01-01
