name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Yotam Stanger,1516618,Tinicum Inc,791000,No,No,Associate,2013-08-01,2016-12-01
Blake Nesbitt,1516613,Tinicum Inc,791000,No,No,Principal,2018-01-01,
Michael Wolff,1516620,Tinicum Inc,791000,No,No,Associate,2014-01-01,2017-08-01
Blake Nesbitt,1516613,Tinicum Inc,791000,No,No,Senior Associate,2013-07-01,2018-01-01
Caitlin Emery,1516612,Tinicum Inc,791000,No,No,Associate,2011-08-01,2014-01-01
Caitlin Emery,1516612,Tinicum Inc,791000,No,No,Senior Associate,2014-01-01,2017-06-01
Cynthia Marian,1544746,Tinicum Inc,791000,No,No,VP/Chief Compliance Officer,2013-09-01,2015-01-01
Stephen Carter,181324,Southwestern Bell Telecom Ltd,791001,Inside,No,MD,1987-01-01,
Ed Rygiel,182833,Access Health Inc,791002,Outside,Yes,Director - SD,1990-01-01,1998-01-01
Tom Gardner,13522,Access Health Inc,791002,No,No,CEO,1995-05-01,1997-08-01
Rick Cassidy,486946,Access Health Inc,791002,No,No,Vice President - Sales,1990-01-01,1996-01-01
K Burt,499668,Access Health Inc,791002,No,No,Regional VP,1993-01-01,1996-01-01
Fiona Wood,534590,Access Health Inc,791002,No,No,Senior VP - HR,1998-01-01,1999-01-01
Scott Shute,534206,Access Health Inc,791002,No,No,Senior Director - Ops,1995-01-01,1998-01-01
Ron Wentling,549559,Access Health Inc,791002,No,No,Regional VP,2017-08-01,
Kevin Kerr,597900,Access Health Inc,791002,No,No,Controller,2013-06-01,2017-01-01
Greg Brown,1948607,Access Health Inc,791002,No,No,Regional Sales Director,1991-11-01,1997-10-01
Doctor Tom McDermott,1685013,Access Health Inc,791002,No,No,Manager - Systems,1996-02-01,1997-01-01
Bob Campbell III,1696865,Access Health Inc,791002,Yes,Yes,Director - SD,,
John Barr,1755715,Access Health Inc,791002,No,No,Senior VP - Product Development,1996-07-01,2000-11-01
Zon Dunn,1845483,Access Health Inc,791002,No,No,Various Positions,,
