name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Kevin Kelly,757819,Patient Portal Technologies Inc (Gambino Apparel Group Inc prior to 31/08/2006),897103,Yes,No,Chairman/President/CEO,2006-12-01,2009-01-01
Bill Reilly,1057001,Patient Portal Technologies Inc (Gambino Apparel Group Inc prior to 31/08/2006),897103,Yes,Yes,Chairman,2002-11-01,2005-10-01
Michael Senken,1070875,Patient Portal Technologies Inc (Gambino Apparel Group Inc prior to 08/2006),897103,No,No,VP/CFO,2005-08-01,2007-08-01
Mike Lorenz,999363,Patient Portal Technologies Inc (Gambino Apparel Group Inc prior to 31/08/2006),897103,No,No,President,2009-01-01,2012-04-18
Brian Kelly,1199123,Patient Portal Technologies Inc (Gambino Apparel Group Inc prior to 08/2006),897103,No,No,CEO,2012-04-18,
John O'Mara,1199121,Patient Portal Technologies Inc (Gambino Apparel Group Inc prior to 31/08/2006),897103,No,No,President,2012-04-18,
Mike Snyder,510970,Patient Portal Technologies Inc (Gambino Apparel Group Inc prior to 31/08/2006),897103,No,No,Advisor,,
Rounsevelle Schaum,511160,Patient Portal Technologies Inc (Gambino Apparel Group Inc prior to 08/2006),897103,Yes,Yes,Independent Director,2008-04-25,2009-01-01
Joe Gray,510923,Service Lloyds Insurance Co,897104,Inside,No,Chairman/President/CEO,2000-04-01,
Joe Gray,510923,Service Lloyds Insurance Co,897104,No,No,Employee,1986-01-01,2000-04-01
Rocky Engemoen Jr,510915,Service Lloyds Insurance Co,897104,Inside,No,ED,,2006-03-31
Olivier Heckenroth,510846,Hr Courtage,897111,Yes,Yes,Director - SD,,
Olivier Heckenroth,510846,Lalys Textile SA,897114,Yes,Yes,Board Member - SD,,
Olivier Heckenroth,510846,Larcouest Investissement,897115,Yes,Yes,Board Member - SD,,
Brian Bayley,511368,Clydesdale Capital Corp,897117,Outside,Yes,Director - SD,1996-04-01,
Azmat Siddiqi,502294,FIRST SOLAR INC,897123,No,No,Senior VP - Quality,2012-07-01,2017-01-01
Jim Lamon,514240,FIRST SOLAR INC,897123,No,No,Division Senior VP,2008-08-01,2012-08-01
John Gaffney,595182,FIRST SOLAR INC,897123,No,No,Executive VP/Secretary,2008-10-01,2009-12-01
John Gaffney,595182,FIRST SOLAR INC,897123,No,No,Executive VP/General Counsel/Corporate Secretary,2008-01-15,2008-10-01
Mike Sweeney,542545,FIRST SOLAR INC,897123,Yes,Yes,Independent Director,2003-07-01,
Bruce Sohn,550927,FIRST SOLAR INC,897123,Yes,Yes,Independent Director,2003-07-01,2007-03-01
Mike Ahearn,550938,FIRST SOLAR INC,897123,Yes,Yes,Chairman,2012-07-30,
Mike Ahearn,550938,FIRST SOLAR INC,897123,Yes,No,Chairman (Executive),2012-05-03,2012-07-30
Mike Ahearn,550938,FIRST SOLAR INC,897123,Yes,No,Chairman/Interim CEO,2011-10-25,2012-05-03
Mike Ahearn,550938,FIRST SOLAR INC,897123,Yes,Yes,Chairman,2011-01-01,2011-10-25
