name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Jeff Fee,1342658,Parkridge Medical Center Inc,861246,No,No,President/CEO,2004-08-01,2006-08-01
Warren Smith,1591157,Parkridge Medical Center Inc,861246,No,No,Assistant Controller,1997-01-01,1999-07-01
Jim Gardner Jr,991937,Parkridge Medical Center Inc,861246,No,No,Administrator,,
Doctor Randall Dabbs,1070039,Parkridge Medical Center Inc,861246,No,No,Physician,,
Marty Davidoff,348427,Leonard C Green & Co,861247,No,No,Manager,,
Ed Mylett Jr,497959,Shawmutt Bank of Boston,861248,No,No,Management Trainee,1972-01-01,1977-01-01
Erin Motameni,1733569,Shawmutt Bank of Boston,861248,No,No,Various Positions,,1983-01-01
Monica Marchese,1042360,Shawmutt Bank of Boston,861248,No,No,Vice President - HR,1994-01-01,1995-11-01
Leon Wilson,1485142,Shawmutt Bank of Boston,861248,No,No,Senior Leader,,
Doctor Robert Ang,765718,Cure Therapeutics Inc,861249,No,No,COO,2006-05-01,2007-12-01
David Geliebter,1672687,Cure Therapeutics Inc,861249,Yes,Yes,Chairman,,
Sven Jacobson,1672694,Cure Therapeutics Inc,861249,No,No,Interim COO,2005-01-01,2007-01-01
Doctor Ron Burch,454805,Cure Therapeutics Inc,861249,No,No,Advisory Board Member,,2006-03-16
Doctor Ron Burch,454805,Cure Therapeutics Inc,861249,No,No,CEO,2006-03-16,
Doctor Bruce Gans,372782,Cure Therapeutics Inc,861249,No,No,Advisor,,
Bob Baldini,182998,Cure Therapeutics Inc,861249,No,No,Advisor,,
Doctor Mike Woehler,324028,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Yes,Yes,Director - SD,2006-07-24,
Doctor Hiroshi Uchida,323377,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Yes,No,President/CEO,2010-02-24,2012-01-01
Doctor Bob Rosenthal,371655,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Yes,No,President/CEO,2005-10-01,2010-02-24
Michael Mullen,371640,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,CFO,2006-07-01,2009-10-01
Doctor Vin Miles,345846,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Yes,Yes,Director - SD,,
Eli Berk,600860,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,Observer,,
Tom Hancock,594027,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Yes,Yes,Director - SD,,
David Frank,552630,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,CFO,2004-01-01,2006-07-01
Doctor Herb Hooper,510377,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Outside,Yes,Chairman,,
Mike Bigham,320554,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Yes,Yes,Director - SD,2007-02-28,2012-01-01
Doctor Heiner Dreismann,505044,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Yes,Yes,Director - SD,2007-08-30,2015-01-01
Doctor Dan Omstead,555477,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Yes,Yes,Director - SD,2006-01-01,
Nancy Sandy,2165130,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,Vice President - Global Marketing,2009-01-01,2011-01-01
Amy Winslow,1712098,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,President/CEO,2011-10-01,2018-01-01
Darren Braccia,1669416,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,Vice President - Business Development,2005-07-01,2008-12-01
Doug Kaspar,1879150,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,VP/CFO,2010-01-01,2012-01-01
Adrian Bunce,1879147,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,Executive VP/Chief Innovation Officer,2006-01-01,2013-01-01
Pam Gornall,1887575,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,CFO,,2012-01-01
Peter Glick,1597560,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Yes,No,Chairman,2011-01-01,2016-01-01
Jeffrey Cohen,1338706,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,Vice President - IT,2008-12-01,2011-10-01
Chris Destro,1287125,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,Regional Director - Sales,2007-01-01,2011-02-01
Chris Destro,1287125,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,Regional VP - Sales,2011-02-01,2011-07-01
Stuart Auerbach,603157,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Yes,Yes,Director - SD,2007-08-30,
Doctor Larry McCarthy,843066,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Yes,Yes,Director - SD,2007-08-01,
Mike Pettigrew,1089461,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,No,No,Vice President - Business Development,2008-03-01,2009-12-01
Peter Parker,1084977,Magellan Diagnostics Inc (Formerly known as Magellan Biosciences Inc),861254,Yes,Yes,Director - SD,,
Rafael Berber,548631,ATLAS ESTATES LTD,861257,No,No,Division Chairman,2006-03-01,2013-01-01
