name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Klaus Tilmes,1373140,World Bank Group,36246,No,No,Senior Advisor,2018-01-01,
Doctor Beth King,1373135,World Bank Group,36246,No,No,Manager,,2009-01-01
Mavko Mitja,1373930,World Bank Group,36246,Yes,Yes,Deputy Governor,2013-04-01,
Doctor Beth King,1373135,World Bank Group,36246,No,No,Acting VP,2009-01-01,2013-10-01
Mouhamadou Diagne,1373133,World Bank Group,36246,No,No,Corporate Manager,2010-05-01,2014-01-01
Bernard Lauwers,1373136,World Bank Group,36246,No,No,Director - Accounting/Controller,2009-03-01,2014-02-17
Klaus Tilmes,1373140,World Bank Group,36246,No,No,Acting VP,2013-10-01,2014-06-01
Klaus Tilmes,1373140,World Bank Group,36246,No,No,Manager,2004-07-01,2008-08-01
Zoubida Allaoua,1373129,World Bank Group,36246,Yes,Yes,Director - SD,2013-01-01,
Klaus Tilmes,1373140,World Bank Group,36246,No,No,Trade Director,2014-07-01,2017-12-01
Klaus Tilmes,1373140,World Bank Group,36246,No,No,Advisor,2008-09-01,2010-07-01
Bernard Lauwers,1373136,World Bank Group,36246,No,No,VP/CFO/Acting MD,2019-02-01,
Doctor Beth King,1373135,World Bank Group,36246,No,No,Senior Advisor,2014-06-01,2014-08-01
Doctor Beth King,1373135,World Bank Group,36246,No,No,Vice President - Development,2013-10-01,2014-06-01
Riccardo Puliti,1375152,World Bank Group,36246,No,No,Senior Director,2016-11-01,
Zoubida Allaoua,1373129,World Bank Group,36246,No,No,Director - Finance,2009-05-01,2013-01-01
Sunil Kappagoda,1394262,World Bank Group,36246,No,No,Various Positions,,
Patrick McGinnis,1377382,World Bank Group,36246,No,No,Consultant,2012-04-01,
Doctor Michael Wasserman,805001,World Innovation Foundation (WIF),36247,No,No,Principal,,
John Hendler,832184,WorldCom Inc,36248,No,No,Division VP,1997-01-01,2001-01-01
Joshua Axton,840643,WorldCom Inc,36248,No,No,Employee,,
Larry Griffin,837251,WorldCom Inc,36248,No,No,Director - Development,1988-01-01,1997-01-01
George Fraser,883543,WorldCom Inc,36248,No,No,Regional Director - Sales,,
Mike Salsbury,650260,WorldCom Inc,36248,No,No,General Counsel,,
Mike Salsbury,650260,WorldCom Inc,36248,No,No,General Counsel/Secretary,,
Michael Sauer,652727,WorldCom Inc,36248,No,No,Various Positions,1992-01-01,1998-01-01
Bill Repko,645523,WorldCom Inc,36248,No,No,Various Positions,2002-01-01,2005-09-01
Ren Hendrikse,625500,WorldCom Inc,36248,No,No,Sales Manager,2000-10-01,2002-11-01
Greg Rayburn,607210,WorldCom Inc,36248,No,No,Chief Restructuring Officer,2003-01-01,2004-01-01
Chris Ryan,602723,WorldCom Inc,36248,No,No,Various Positions,1995-01-01,1998-12-01
Mark Schoppet,747695,WorldCom Inc,36248,No,No,Various Positions,,
Ruben Caraveo,744872,WorldCom Inc,36248,No,No,Manager,1989-01-01,1993-12-01
Marian Sabety,734103,WorldCom Inc,36248,No,No,Various Positions,,
Phil Siegel,741177,WorldCom Inc,36248,No,No,Various Positions,,
Rick Weidinger,730059,WorldCom Inc,36248,No,No,Vice President - Development,1996-01-01,1999-03-01
Steve Darr,771375,WorldCom Inc,36248,No,No,Various Positions,,
John Kluge,763639,WorldCom Inc,36248,Yes,Yes,Director - SD,,
Vik Desai,1123468,WorldCom Inc,36248,No,No,Various Positions,,
Dan Berl,985452,WorldCom Inc,36248,No,No,Senior Executive,,
Latissa Richardson,990625,WorldCom Inc,36248,No,No,Executive Assistant,2002-02-01,2002-07-01
Anthony Iacovone,1051115,WorldCom Inc,36248,No,No,Various Positions,,
Mitch Mitchell,1078578,WorldCom Inc,36248,No,No,Various Positions,,
Charles Cannada,1078371,WorldCom Inc,36248,Yes,Yes,Director - SD,,
Steve Gill,1072620,WorldCom Inc,36248,No,No,Various Positions,,
Nate Wigle,1392842,WorldCom Inc,36248,No,No,Various Positions,,
Don Scribner,1372287,WorldCom Inc,36248,No,No,Vice President - Sales/Mktg,1994-01-01,1997-11-01
Brian Prince,1328616,WorldCom Inc,36248,No,No,Account Manager,,
Bharet Malhotra,1326967,WorldCom Inc,36248,No,No,Manager,1999-01-01,2000-01-01
Dennis Empey,1328087,WorldCom Inc,36248,No,No,Director - Product Management,1995-01-01,1997-01-01
Steve Rubio,1330984,WorldCom Inc,36248,No,No,Assistant Corporate Controller,1999-01-01,2002-01-01
Jeffrey Pearl,1341861,WorldCom Inc,36248,No,No,Various Positions,1986-01-01,1996-01-01
Hunter Newby,1354233,WorldCom Inc,36248,No,No,Various Positions,1996-01-01,1998-01-01
Greg Boden,1278194,WorldCom Inc,36248,No,No,Account Executive,2001-01-01,2003-09-01
Jennifer Manner,1283706,WorldCom Inc,36248,No,No,Director - Non-Brd,1996-01-01,2001-01-01
Steven Dean,1253013,WorldCom Inc,36248,No,No,Various Positions,1991-01-01,1996-01-01
The Hon. Jim Greenwood,1257963,WorldCom Inc,36248,No,No,Various Positions,,
Edgar Guthrie,1290625,WorldCom Inc,36248,No,No,Consultant,,
Kathleen Walsh,1514301,WorldCom Inc,36248,No,No,Senior Accounting Manager,1995-10-01,1997-04-01
Tom Durkin,1515035,WorldCom Inc,36248,No,No,Vice President - Engineering,1987-01-01,1996-01-01
Leon Ferguson,1483223,WorldCom Inc,36248,No,No,IT Director,1995-01-01,1996-01-01
Steve Garrou,1482586,WorldCom Inc,36248,No,No,Product Manager,1994-01-01,1997-01-01
David Keasey,1479668,WorldCom Inc,36248,No,No,Executive Manager,1997-01-01,2000-03-01
Todd Ward,1520028,WorldCom Inc,36248,No,No,Various Positions,,
Jeremy Slater,1602783,WorldCom Inc,36248,No,No,Project Manager,1997-01-01,2001-06-01
