name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Daisuke Fujihira,2145083,GENIEE INC,2753859,Yes,Yes,Outside Director,2017-12-18,
Katsumasa Niki,1188581,GENIEE INC,2753859,Yes,Yes,Outside Director,2018-01-01,
Lu Montague,1957170,Charles Rutenberg Realty Inc,2753860,No,No,Associate Broker,2006-08-01,2012-02-01
Jeff Markowitz,1973511,Charles Rutenberg Realty Inc,2753860,No,No,Partner,2006-06-01,2014-03-01
Adam Sauerteig,1968433,First New England Capital III LP,2753867,No,No,Analyst,2010-01-01,2011-01-01
Kevin Kiser,1968082,Pure Axis Group LLC,2753869,No,No,Co-Founder,2007-09-01,2010-04-01
Dan Feidt,1968080,Pure Axis Group LLC,2753869,No,No,Various Positions,2009-01-01,2010-07-01
Rich Gage,1262398,Aviation Home Office (The),2753871,Yes,Yes,Chairman,,
Doug McDonald,1947099,Ohio Statuary Hall Commission (OSHC),2753874,No,No,Chairman/President,2009-01-01,
Adam Sauerteig,1968433,David Adam Realty (DAR) Inc,2753875,No,No,Analyst,2008-09-01,2010-08-01
Regina Watson,1968447,Watson Capital Management Inc,2753877,No,No,Senior Counsel,2016-10-01,2017-11-01
Adam Greenman,1935731,Rhode Island Afterschool Plus Alliance (RIASPA),2753889,No,No,ED - Non-Brd,2009-01-01,2014-07-01
Steve Godber,27066,Fertility Focus Inc,2753891,Yes,Yes,Chairman,,
Steve Godber,27066,Lifelines Ltd (Arompark Ltd prior to 02/1999),2753894,Yes,Yes,Chairman,2011-09-20,
Beatrice Lee,1968444,Beijing Baofeng Technology Co Ltd,2753896,No,No,CEO,2016-10-01,2017-09-01
Steve Godber,27066,Forum Bioscience Ltd,2753897,No,No,CEO,,
Barry Walker,1968454,Bergemont LLC,2753900,No,No,Founder,2015-06-01,
Pete Hidalgo Jr,1947065,IT Cost Optimization LLC (itCO),2753904,No,No,President,2008-01-01,
Julio Quintero,1967972,Guggenheim Credit Services LLC,2753909,No,No,Vice President,,2015-09-01
Seth Schorr,1992173,Fifth Street Gaming LLC,2753910,Yes,No,Partner/CEO,2011-01-01,
Marc Schorr,206039,Fifth Street Gaming LLC,2753910,No,No,Strategic Advisor,2017-01-01,
Farzana Giga,1968474,Capital Plus Financial LLC,2753916,No,No,CFO,2014-01-01,
Eric Donnelly,1968472,Capital Plus Financial LLC,2753916,No,No,CEO,2014-01-01,2017-12-01
John Anderson,1615415,8thMountain.com Inc,2753919,No,No,Executive,,
Steve Godber,27066,Forum Products Ltd (Forum Chemicals Ltd prior to 11/1995),2753921,Yes,No,Chairman/CEO,2004-01-01,2011-01-01
Professor Doctor Muhammad Mukhtar,1934938,University of Agriculture Faisalabad (UAF),2753922,No,No,Lecturer,1985-01-01,1989-01-01
Doctor Dennis Thompson,1255104,University of Agriculture Faisalabad (UAF),2753922,No,No,Scientist,2014-06-01,
Peter Munachen,1860891,Karonie Gold NL (KGO),2753927,Yes,No,ED,,
Peter Nicolas,1967438,Prager Metis International LLC,2753931,No,No,Member,,
Herbert Rothschild,1990747,Prager Metis International LLC,2753931,No,No,Partner Emeritus,2010-01-01,
David Neste,1990742,Prager Metis International LLC,2753931,No,No,Co-Managing Partner,2013-01-01,
Steve Godber,27066,L S Consulting Services Ltd (Aqualution Systems Ltd prior to 09/2009),2753934,Yes,Yes,NED,2008-12-12,
Julia Pond,1968134,Art Monastery Project (The),2753937,No,No,Advisor,2009-12-01,2014-01-01
Julia Pond,1968134,Art Monastery Project (The),2753937,No,No,Program Director,2007-10-01,2009-12-01
Professor Doctor Muhammad Mukhtar,1934938,Ghazi University Dera Ghazi Khan,2753938,No,No,Vice Chancellor,2014-06-01,2014-07-01
Professor Doctor Muhammad Mukhtar,1934938,Government Sadiq College Women University (GSCWU),2753941,No,No,Vice Chancellor,2013-03-01,2014-07-01
Edward Sherrington,12043,G=mc2 Co (The),2753946,No,No,Chief Strategy Officer,2017-09-01,
Mark Luce,894687,G=mc2 Co (The),2753946,No,No,Partner/COO,2017-09-01,
Eric Donnelly,1968472,Urban Commercial Mortgage (UCM),2753947,No,No,Managing Partner,2005-01-01,
Doctor Abdul Rana,989257,ZQEdge Corp,2753948,No,No,President/CEO,2012-01-01,
