name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Roger O'Sullivan,1811807,COGSTATE LTD,636738,No,No,General Counsel/Corporate Secretary,2008-10-01,2013-03-01
Brad O'Connor,1811759,COGSTATE LTD,636738,Yes,No,CEO/MD,2005-12-01,
Brad O'Connor,1811759,COGSTATE LTD,636738,No,No,CFO/Company Secretary,2004-05-12,2005-12-01
John Gillis Jr,537733,Armstrong Teasdale LLP,636740,No,No,Senior Counsel,2007-01-01,2009-01-01
John Gillis Jr,537733,Armstrong Teasdale LLP,636740,No,No,Partner,1975-01-01,2006-12-01
John Gillis Jr,537733,Armstrong Teasdale LLP,636740,No,No,Associate,1968-01-01,1975-01-01
Bruce Woodruff,486573,Armstrong Teasdale LLP,636740,No,No,Partner,1959-01-01,1995-01-01
Jarrod Sharp,1666934,Armstrong Teasdale LLP,636740,No,No,Associate,2001-08-01,2011-03-01
Sara Melly,1516788,Armstrong Teasdale LLP,636740,No,No,Partner,2013-01-01,2014-10-01
Sara Melly,1516788,Armstrong Teasdale LLP,636740,No,No,Attorney,2005-01-01,2013-01-01
Ed Adkins,2169548,Armstrong Teasdale LLP,636740,No,No,Partner,2019-04-26,
Jaimie Mansfield,2159489,Armstrong Teasdale LLP,636740,No,No,Partner,2019-01-01,
Armstrong Zimmerman,2159494,Armstrong Teasdale LLP,636740,No,No,Partner,2019-01-01,2019-05-01
Armstrong Zimmerman,2159494,Armstrong Teasdale LLP,636740,No,No,Associate,2015-02-01,2019-01-01
Mark Thomas,2159492,Armstrong Teasdale LLP,636740,No,No,Partner,2019-01-01,
Mark Thomas,2159492,Armstrong Teasdale LLP,636740,No,No,Associate Attorney,2012-03-01,2019-01-01
Jaimie Mansfield,2159489,Armstrong Teasdale LLP,636740,No,No,Attorney,2015-05-01,2019-01-01
Steve Tolman,2158956,Armstrong Teasdale LLP,636740,No,No,Partner,2019-03-21,
Dale Degenshein,2175740,Armstrong Teasdale LLP,636740,No,No,Partner,2019-05-24,
Julie Schechter,2182561,Armstrong Teasdale LLP,636740,No,No,Partner,2019-01-01,
Michael Gnibus,2192293,Armstrong Teasdale LLP,636740,No,No,Partner,2019-07-01,
John McAnnar,2192719,Armstrong Teasdale LLP,636740,No,No,Various Positions,,
Lucas Pendry,2106618,Armstrong Teasdale LLP,636740,No,No,Associate,2015-05-01,
Christine McCoy,2153723,Armstrong Teasdale LLP,636740,No,No,Partner,,2012-01-01
Winston Calvert,2152438,Armstrong Teasdale LLP,636740,No,No,Attorney,2005-08-01,2014-05-01
Tom Niemann,2152411,Armstrong Teasdale LLP,636740,No,No,Attorney,,
Michael Murphy,2141974,Armstrong Teasdale LLP,636740,No,No,Partner,2010-01-01,2013-09-01
The Hon. William Webster,33983,Armstrong Teasdale LLP,636740,No,No,Partner,1949-01-01,1950-01-01
Francine Katz,41316,Armstrong Teasdale LLP,636740,No,No,Attorney,,1988-01-01
Ramon Murguia,85232,Armstrong Teasdale LLP,636740,No,No,Associate,1984-01-01,
Bruce Leslie,341950,Armstrong Teasdale LLP,636740,No,No,Partner,2008-01-01,2014-01-01
Leonard Wagner,597267,Armstrong Teasdale LLP,636740,No,No,Various Positions,,
Gary Rutledge,593097,Armstrong Teasdale LLP,636740,No,No,Partner,,1997-01-01
Bill Corrigan Jr,480128,Armstrong Teasdale LLP,636740,No,No,Partner,2018-01-01,
Bill Corrigan Jr,480128,Armstrong Teasdale LLP,636740,Yes,No,Partner,2017-05-01,2018-01-01
Bill Corrigan Jr,480128,Armstrong Teasdale LLP,636740,No,No,Partner,1990-02-01,2017-05-01
Patrick Kenny,456157,Armstrong Teasdale LLP,636740,No,No,Partner,1993-07-01,
Jeffrey Fisher,345020,Armstrong Teasdale LLP,636740,No,No,Partner,1982-01-01,1999-06-01
Jeffrey Fisher,345020,Armstrong Teasdale LLP,636740,No,No,Associate,1975-05-01,1981-12-01
Ken Teasdale Jr,346781,Armstrong Teasdale LLP,636740,Yes,No,Managing Partner,1986-01-01,1993-01-01
Ken Teasdale Jr,346781,Armstrong Teasdale LLP,636740,No,No,Various Positions,1964-01-01,1986-01-01
Richard Scherrer,344385,Armstrong Teasdale LLP,636740,No,No,Of Counsel,2007-03-01,2017-01-01
Richard Scherrer,344385,Armstrong Teasdale LLP,636740,No,No,Managing Partner,1998-01-01,2007-03-01
Richard Scherrer,344385,Armstrong Teasdale LLP,636740,Yes,No,Co-Chairman,1979-01-01,1998-01-01
Bill Ojile Jr,377319,Armstrong Teasdale LLP,636740,No,No,Partner,2015-06-08,
Nick Varsam,440869,Armstrong Teasdale LLP,636740,No,No,Partner,2007-05-04,2009-02-01
Nick Varsam,440869,Armstrong Teasdale LLP,636740,No,No,Various Positions,2007-01-01,2007-05-04
