name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date
Doctor Dinesh Patel,647398,Acunova Life Sciences Inc,2022215,Yes,Yes,Chairman,,
Jeff Cummings,1668653,Skyline Products Inc,2022217,No,No,Director - Customer Services,2003-01-01,2006-01-01
Vance Brown,1595344,Skyline Products Inc,2022217,No,No,VP/General Counsel,2003-04-01,2007-01-01
Bill Alexander,1590715,Skyline Products Inc,2022217,No,No,Division Director - Ops,2012-03-01,2015-07-01
Aaron McHugh,1356870,Skyline Products Inc,2022217,No,No,General Manager,2009-01-01,2012-11-01
Aaron McHugh,1356870,Skyline Products Inc,2022217,No,No,Manager - Product Development,2007-01-01,2009-01-01
Aaron McHugh,1356870,Skyline Products Inc,2022217,No,No,Business Development Manager,2005-01-01,2007-01-01
Tom McGowran,324907,Pressmart Media Ltd,2022218,No,No,Sales Director,2008-01-01,2010-01-01
Vin Dham,61862,Pressmart Media Ltd,2022218,Yes,Yes,Director - SD,,
Hisham Bin Zainal Mokhtar,1328761,AstroOverseas Ltd,2022219,No,No,COO,2014-07-01,
Bernard Cragg,5047,AstroOverseas Ltd,2022219,Yes,Yes,NED,2011-01-01,2017-03-31
Tom Ruffing,339108,J P Morgan Bank International LLC (Chase Manhattan Bank International LLC prior to 2001),2022225,No,No,Various Positions,1990-01-01,2000-12-31
Sir Roderic Lyne,443982,J P Morgan Bank International LLC (Chase Manhattan Bank International LLC prior to 2001),2022225,Yes,Yes,Director - SD,2014-10-28,
Christopher Teague,1534351,J P Morgan Bank International LLC (Chase Manhattan Bank International LLC prior to 2001),2022225,No,No,MD,1997-09-01,2002-04-01
Boyd Heath III,1457777,J P Morgan Bank International LLC (Chase Manhattan Bank International LLC prior to 2001),2022225,No,No,Associate,1993-08-01,1996-05-01
Dave Conroy,883928,J P Morgan Bank International LLC (Chase Manhattan Bank International LLC prior to 2001),2022225,No,No,Consultant,1993-01-01,1996-01-01
Dean Vlecides II,1001109,Buckingham Place LLC,2022227,Yes,No,President,,
Joydeep Das,1357125,Fuzzy Logix Inc,2022233,No,No,Chief Strategy Officer,2013-12-01,2014-12-01
Doctor Vivek Mohindra,1003684,Fuzzy Logix Inc,2022233,Yes,Yes,Chairman,,
Doctor Jeff Evenson,1112584,Fuzzy Logix Inc,2022233,Yes,Yes,Director - SD,2016-09-22,
Doctor Ken Berryman,647024,Fuzzy Logix Inc,2022233,Yes,Yes,Director - SD,2016-09-22,
Kumar Mahadeva,141392,Fuzzy Logix Inc,2022233,Yes,Yes,Director - SD,2016-09-22,
Sandeep Farias,1356548,Elevar Equity Advisors Pvt Ltd,2022247,No,No,MD,2008-04-08,
Jonathan Lowenhar,1449702,Joingo LLC,2022249,No,No,Advisor,2012-07-01,
