company_id,university_id,company,university,n_grad,company_lat,company_lng,university_lat,university_lng
2411,64966,APTARGROUP INC,Wharton School University of Pennsylvania,1,42.2349115,-88.3006549,39.951273,-75.1978103
2597,64966,ARMSTRONG WORLD INDUSTRIES INC,Wharton School University of Pennsylvania,1,40.0368051,-76.3719967,39.951273,-75.1978103
2696,64966,ASBURY AUTOMOTIVE GROUP INC,Wharton School University of Pennsylvania,1,34.0051292,-84.093353,39.951273,-75.1978103
2949,64966,ATLAS AIR WORLDWIDE HOLDINGS INC,Wharton School University of Pennsylvania,2,41.0167566,-73.7111992,39.951273,-75.1978103
3101,64966,AUTOMATIC DATA PROCESSING (ADP) INC,Wharton School University of Pennsylvania,1,40.8155809,-74.31007,39.951273,-75.1978103
3248,64966,AVNET INC,Wharton School University of Pennsylvania,1,33.4274752,-111.9800088,39.951273,-75.1978103
3286,64966,AXCELIS TECHNOLOGIES INC,Wharton School University of Pennsylvania,2,42.575727,-70.905115,39.951273,-75.1978103
3439,64966,BALL CORP,Wharton School University of Pennsylvania,2,39.9117473,-105.0996988,39.951273,-75.1978103
3897,64966,BEAZER HOMES USA INC,Wharton School University of Pennsylvania,1,33.9343834,-84.3544514,39.951273,-75.1978103
4262,64966,BIG LOTS INC,Wharton School University of Pennsylvania,2,40.0798843,-82.8571445,39.951273,-75.1978103
4354,64966,BIOMARIN PHARMACEUTICAL INC,Wharton School University of Pennsylvania,1,37.9702453,-122.5257479,39.951273,-75.1978103
4391,64966,ANI PHARMACEUTICALS INC (BioSante Pharmaceuticals Inc prior to 07/2013),Wharton School University of Pennsylvania,1,48.7144754,-94.6194851,39.951273,-75.1978103
4527,64966,BANK OZK (Bank of the Ozarks Inc prior to 07/2018),Wharton School University of Pennsylvania,1,34.7701306,-92.4599341,39.951273,-75.1978103
4584,64966,BLACKROCK INC,Wharton School University of Pennsylvania,1,40.7592391,-73.9735483,39.951273,-75.1978103
4621,64966,H & R BLOCK INC,Wharton School University of Pennsylvania,1,39.0977292,-94.5823411,39.951273,-75.1978103
4730,64966,BOEING CO,Wharton School University of Pennsylvania,1,41.8838466,-87.6387642,39.951273,-75.1978103
4862,64966,BOSTON PRIVATE FINANCIAL HLDGS INC (Boston Private Bank prior to 05/1998),Wharton School University of Pennsylvania,1,42.3565143,-71.0558474,39.951273,-75.1978103
4865,64966,BOSTON SCIENTIFIC CORP,Wharton School University of Pennsylvania,1,42.3611381,-71.5614533,39.951273,-75.1978103
4972,64966,BRADY CORP (W H Brady Co prior to 06/1998),Wharton School University of Pennsylvania,1,43.1471647,-87.9919625,39.951273,-75.1978103
5006,64966,BRANDYWINE REALTY TRUST,Wharton School University of Pennsylvania,1,39.9520852,-75.1839951,39.951273,-75.1978103
5076,64966,BRIDGE BANCORP INC,Wharton School University of Pennsylvania,1,40.934182,-72.3118265,39.951273,-75.1978103
5192,64966,BROOKS AUTOMATION INC,Wharton School University of Pennsylvania,1,42.5867377,-71.3229621,39.951273,-75.1978103
5272,64966,BUCKEYE PARTNERS LP,Wharton School University of Pennsylvania,1,29.7327747,-95.4325967,39.951273,-75.1978103
5561,64966,CALLON PETROLEUM CO,Wharton School University of Pennsylvania,2,29.7582519,-95.6181152,39.951273,-75.1978103
5587,64966,CAMBREX CORP,Wharton School University of Pennsylvania,1,40.8061864,-74.0787006,39.951273,-75.1978103
5620,64966,CAMPBELL SOUP CO,Wharton School University of Pennsylvania,1,39.9394842,-75.1079245,39.951273,-75.1978103
5734,64966,CAPITAL ONE FINANCIAL CORP,Wharton School University of Pennsylvania,1,38.9245733,-77.2135063,39.951273,-75.1978103
5749,64966,BLACKSTONE MORTGAGE TRUST INC (Capital Trust Inc prior to 05/2013),Wharton School University of Pennsylvania,1,40.7579332,-73.9722189,39.951273,-75.1978103
5867,64966,CARNIVAL CORP,Wharton School University of Pennsylvania,1,25.8072615,-80.3357092,39.951273,-75.1978103
5880,64966,CARPENTER TECHNOLOGY CORP,Wharton School University of Pennsylvania,1,39.9536631,-75.1695865,39.951273,-75.1978103
6098,64966,CBS CORP,Wharton School University of Pennsylvania,2,40.7611804,-73.9788194,39.951273,-75.1978103
6271,64966,CENTERPOINT ENERGY INC,Wharton School University of Pennsylvania,1,29.7571169,-95.3679888,39.951273,-75.1978103
6353,64966,CENTURYLINK INC,Wharton School University of Pennsylvania,1,32.5895496,-92.0669497,39.951273,-75.1978103
6375,64966,CERNER CORP,Wharton School University of Pennsylvania,1,39.1498641,-94.5459231,39.951273,-75.1978103
6382,64966,FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006),Wharton School University of Pennsylvania,1,30.3184009,-81.6762696,39.951273,-75.1978103
6592,64966,CHENIERE ENERGY INC,Wharton School University of Pennsylvania,1,29.7601109,-95.365608,39.951273,-75.1978103
6633,64966,BJ'S RESTAURANTS INC (Chicago Pizza & Brewery prior to 08/2004),Wharton School University of Pennsylvania,2,33.734938,-117.9951405,39.951273,-75.1978103
6647,64966,CHILDREN'S PLACE INC (Children's Place Retail Stores Inc prior to 06/2014),Wharton School University of Pennsylvania,2,40.7878337,-74.0449298,39.951273,-75.1978103
6738,64966,CHOICE HOTELS INTERNATIONAL INC,Wharton School University of Pennsylvania,1,39.0857316,-77.1489833,39.951273,-75.1978103
6893,64966,CIRCOR INTERNATIONAL INC,Wharton School University of Pennsylvania,1,42.493765,-71.189723,39.951273,-75.1978103
6930,64966,CITIGROUP INC,Wharton School University of Pennsylvania,1,40.7206782,-74.0111516,39.951273,-75.1978103
6935,64966,CITIZENS AND NORTHERN CORP,Wharton School University of Pennsylvania,1,41.7482803,-77.3017561,39.951273,-75.1978103
6959,64966,CITRIX SYSTEMS INC,Wharton School University of Pennsylvania,1,26.2039173,-80.1539354,39.951273,-75.1978103
7058,64966,CLEVELAND-CLIFFS INC (Cliffs Natural Resources Inc prior to 08/2017),Wharton School University of Pennsylvania,1,41.49998,-81.6918898,39.951273,-75.1978103
7147,64966,CMS ENERGY CORP,Wharton School University of Pennsylvania,1,42.2466617,-84.4022463,39.951273,-75.1978103
7204,64966,COCA-COLA CO,Wharton School University of Pennsylvania,1,33.7542763,-84.3818443,39.951273,-75.1978103
7262,64966,COHERENT INC,Wharton School University of Pennsylvania,1,37.404801,-121.9851671,39.951273,-75.1978103
7368,64966,COLUMBUS MCKINNON CORP,Wharton School University of Pennsylvania,1,43.0413005,-78.7461973,39.951273,-75.1978103
7387,64966,COMCAST CORP (AT&T Comcast Corp prior to 11/2002),Wharton School University of Pennsylvania,1,39.9549688,-75.168451,39.951273,-75.1978103
7431,64966,COMMERCE BANCSHARES INC,Wharton School University of Pennsylvania,2,39.1021449,-94.5825038,39.951273,-75.1978103
7584,64966,DXC TECHNOLOGY CO (Computer Sciences Corp prior to 04/2017),Wharton School University of Pennsylvania,1,38.9235896,-77.2204864,39.951273,-75.1978103
7682,64966,CONNECTICUT WATER SERVICE INC,Wharton School University of Pennsylvania,1,41.2786433,-72.5371432,39.951273,-75.1978103
7753,64966,CONSTELLATION BRANDS INC (Canandaigua Brands prior to 01/2000),Wharton School University of Pennsylvania,1,43.029708,-77.435198,39.951273,-75.1978103
7847,64966,MOLSON COORS BREWING CO,Wharton School University of Pennsylvania,2,39.7475235,-104.9898868,39.951273,-75.1978103
7852,64966,COPART INC,Wharton School University of Pennsylvania,1,32.9390113,-96.8226646,39.951273,-75.1978103
7905,64966,INGREDION INC (Corn Products International Inc prior to 06/2012),Wharton School University of Pennsylvania,1,41.8453955,-87.9052856,39.951273,-75.1978103
7915,64966,CORNING INC,Wharton School University of Pennsylvania,1,42.1453767,-77.0558823,39.951273,-75.1978103
8022,64966,COSTCO WHOLESALE CORP (Costco Companies Inc prior to 06/1999),Wharton School University of Pennsylvania,1,47.5485708,-122.0506521,39.951273,-75.1978103
8117,64966,CRAWFORD & CO,Wharton School University of Pennsylvania,1,33.975325,-84.225311,39.951273,-75.1978103
8119,64966,CRAY INC,Wharton School University of Pennsylvania,1,47.6057778,-122.3318444,39.951273,-75.1978103
8304,64966,CROWN CASTLE INTERNATIONAL CORP,Wharton School University of Pennsylvania,1,29.7546993,-95.48327,39.951273,-75.1978103
8414,64966,CULLEN FROST BANKERS INC,Wharton School University of Pennsylvania,1,29.4262536,-98.494108,39.951273,-75.1978103
8446,64966,CURTISS-WRIGHT CORP,Wharton School University of Pennsylvania,1,35.5031582,-80.863162,39.951273,-75.1978103
8468,64966,CVS HEALTH CORP (CVS Caremark Corp prior to 09/2014),Wharton School University of Pennsylvania,2,41.9910645,-71.476792,39.951273,-75.1978103
8697,64966,DARDEN RESTAURANTS INC,Wharton School University of Pennsylvania,1,28.418282,-81.4250584,39.951273,-75.1978103
8867,64966,DECKERS OUTDOOR CORP,Wharton School University of Pennsylvania,2,34.4287369,-119.8629881,39.951273,-75.1978103
8946,64966,DELTA AIR LINES INC,Wharton School University of Pennsylvania,1,33.7489954,-84.3879824,39.951273,-75.1978103
9023,64966,DENTSPLY SIRONA INC (DENTSPLY International Inc prior to 02/2016),Wharton School University of Pennsylvania,1,35.0607938,-80.8458228,39.951273,-75.1978103
9103,64966,DEVON ENERGY CORP,Wharton School University of Pennsylvania,1,35.4669418,-97.5177018,39.951273,-75.1978103
9109,64966,ADTALEM GLOBAL EDUCATION INC (DeVry Education Group Inc prior to 05/2017),Wharton School University of Pennsylvania,1,41.8808419,-87.6407695,39.951273,-75.1978103
9168,64966,DIAMOND HILL INVESTMENT GROUP INC,Wharton School University of Pennsylvania,1,39.9679291,-83.0080211,39.951273,-75.1978103
9172,64966,DIAMOND OFFSHORE DRILLING INC,Wharton School University of Pennsylvania,1,29.7841127,-95.6556135,39.951273,-75.1978103
9201,64966,DIEBOLD NIXDORF INC (Diebold Inc prior to 12/2016),Wharton School University of Pennsylvania,1,40.9079494,-81.421885,39.951273,-75.1978103
9474,64966,DOLLAR TREE INC (Dollar Tree Stores Inc prior to 03/2008),Wharton School University of Pennsylvania,1,36.7681471,-76.2426183,39.951273,-75.1978103
9503,64966,DONALDSON CO INC,Wharton School University of Pennsylvania,1,44.8341441,-93.2971164,39.951273,-75.1978103
9693,64966,DTE ENERGY CO,Wharton School University of Pennsylvania,1,42.3312401,-83.0539923,39.951273,-75.1978103
9787,64966,DXP ENTERPRISES INC,Wharton School University of Pennsylvania,1,29.8418366,-95.5008463,39.951273,-75.1978103
9793,64966,DYCOM INDUSTRIES INC,Wharton School University of Pennsylvania,1,37.2266918,-77.4013696,39.951273,-75.1978103
9816,64966,DMC GLOBAL INC (Dynamic Materials Corp prior to 11/2016),Wharton School University of Pennsylvania,1,40.0732366,-105.2027065,39.951273,-75.1978103
9876,64966,EAGLE BANCORP INC,Wharton School University of Pennsylvania,1,38.9877754,-77.0998855,39.951273,-75.1978103
9940,64966,EASTMAN CHEMICAL CO,Wharton School University of Pennsylvania,1,36.5354128,-82.5508778,39.951273,-75.1978103
9989,64966,EBAY INC,Wharton School University of Pennsylvania,1,37.2951452,-121.9261113,39.951273,-75.1978103
10364,64966,ELECTRONIC ARTS INC,Wharton School University of Pennsylvania,1,37.5232799,-122.2541417,39.951273,-75.1978103
10748,64966,ENTERCOM COMMUNICATIONS CORP,Wharton School University of Pennsylvania,1,40.0043773,-75.2197653,39.951273,-75.1978103
10868,64966,EPLUS INC,Wharton School University of Pennsylvania,1,38.9528571,-77.416496,39.951273,-75.1978103
10896,64966,EQUIFAX INC,Wharton School University of Pennsylvania,2,33.7966512,-84.3884949,39.951273,-75.1978103
10909,64966,EQT CORP (Equitable Resources Inc prior to 02/2009),Wharton School University of Pennsylvania,1,40.4424701,-80.0009554,39.951273,-75.1978103
11074,64966,ESTEE LAUDER COS INC,Wharton School University of Pennsylvania,3,40.7636433,-73.9726971,39.951273,-75.1978103
11117,64966,E*TRADE FINANCIAL CORP (E Trade Group prior to 10/2003),Wharton School University of Pennsylvania,1,40.7567252,-73.9896231,39.951273,-75.1978103
11239,64966,EURONET WORLDWIDE INC,Wharton School University of Pennsylvania,1,38.9284078,-94.6268765,39.951273,-75.1978103
11430,64966,EXXON MOBIL CORP,Wharton School University of Pennsylvania,1,32.8900057,-96.9499086,39.951273,-75.1978103
11485,64966,FACTSET RESEARCH SYSTEMS INC,Wharton School University of Pennsylvania,1,41.1467171,-73.4270264,39.951273,-75.1978103
11499,64966,FAIR ISAAC CORP (FICO) (Fair Isaac & Co Inc prior to 4/2003),Wharton School University of Pennsylvania,1,37.3685081,-121.9186616,39.951273,-75.1978103
11500,64966,AIRCASTLE LIMITED,Wharton School University of Pennsylvania,1,41.0499099,-73.5378788,39.951273,-75.1978103
11649,64966,FEDERAL REALTY INVESTMENT TRUST,Wharton School University of Pennsylvania,1,39.0611389,-77.1271556,39.951273,-75.1978103
11652,64966,FEDERAL SIGNAL CORP,Wharton School University of Pennsylvania,1,41.8460813,-87.9553377,39.951273,-75.1978103
11658,64966,MACY'S INC (Federated Department Stores Inc prior to 06/2007),Wharton School University of Pennsylvania,3,39.1033122,-84.5141082,39.951273,-75.1978103
11964,64966,FIRSTENERGY CORP,Wharton School University of Pennsylvania,2,41.083384,-81.5183258,39.951273,-75.1978103
12030,64966,FLAGSTAR BANCORP INC,Wharton School University of Pennsylvania,2,42.5935122,-83.176205,39.951273,-75.1978103
12299,64966,FORRESTER RESEARCH INC,Wharton School University of Pennsylvania,1,42.3982665,-71.1490059,39.951273,-75.1978103
12453,64966,FRANKLIN ELECTRIC CO INC,Wharton School University of Pennsylvania,1,40.9995618,-85.2259184,39.951273,-75.1978103
12593,64966,FTI CONSULTING INC,Wharton School University of Pennsylvania,1,38.8968172,-77.0274317,39.951273,-75.1978103
12641,64966,HB FULLER CO,Wharton School University of Pennsylvania,1,45.0454315,-93.0516256,39.951273,-75.1978103
12761,64966,ARTHUR J GALLAGHER & CO,Wharton School University of Pennsylvania,1,42.0504323,-87.9692582,39.951273,-75.1978103
12812,64966,TEGNA INC (Gannett Co Inc prior to 06/2015),Wharton School University of Pennsylvania,1,38.9229745,-77.2327641,39.951273,-75.1978103
12862,64966,GARTNER INC (Gartner Group Inc prior to 08/2001),Wharton School University of Pennsylvania,1,41.0304821,-73.5503025,39.951273,-75.1978103
12886,64966,GATX CORP,Wharton School University of Pennsylvania,1,41.8788792,-87.6358363,39.951273,-75.1978103
12977,64966,GCI LIBERTY INC (General Communication Inc prior to 02/2018),Wharton School University of Pennsylvania,1,39.5531852,-104.8457211,39.951273,-75.1978103
12984,64966,GENERAL DYNAMICS CORP,Wharton School University of Pennsylvania,1,38.8690333,-77.2150053,39.951273,-75.1978103
13003,64966,ALLY FINANCIAL INC (GMAC Inc prior to 05/2010),Wharton School University of Pennsylvania,2,42.3299803,-83.0451883,39.951273,-75.1978103
13254,64966,GIBRALTAR INDUSTRIES INC (Gibraltar Steel prior to 10/2004),Wharton School University of Pennsylvania,1,42.7921907,-78.8490336,39.951273,-75.1978103
13267,64966,G-III APPAREL GROUP LTD,Wharton School University of Pennsylvania,1,40.7534496,-73.9893388,39.951273,-75.1978103
13324,64966,GLATFELTER(PH)CO,Wharton School University of Pennsylvania,1,39.9611905,-76.7272968,39.951273,-75.1978103
13417,64966,GLOBAL PAYMENTS INC,Wharton School University of Pennsylvania,1,33.8517433,-84.3675947,39.951273,-75.1978103
13564,64966,GOLDMAN SACHS GROUP INC,Wharton School University of Pennsylvania,1,40.7148544,-74.0144968,39.951273,-75.1978103
13610,64966,GOODYEAR TIRE & RUBBER CO,Wharton School University of Pennsylvania,1,41.0592172,-81.4769863,39.951273,-75.1978103
13714,64966,WR GRACE & CO,Wharton School University of Pennsylvania,1,39.1903151,-76.903156,39.951273,-75.1978103
13915,64966,GRIFFON CORP,Wharton School University of Pennsylvania,3,40.7622869,-73.9750432,39.951273,-75.1978103
14195,64966,HAIN CELESTIAL GROUP INC,Wharton School University of Pennsylvania,4,40.7575186,-73.7003652,39.951273,-75.1978103
14343,64966,HARMONIC INC,Wharton School University of Pennsylvania,1,37.4211359,-121.9610865,39.951273,-75.1978103
14355,64966,L3HARRIS TECHNOLOGIES INC (Harris Corp prior to 07/2019),Wharton School University of Pennsylvania,1,28.0907781,-80.6385483,39.951273,-75.1978103
14365,64966,HARSCO CORP,Wharton School University of Pennsylvania,1,40.2602355,-76.9106004,39.951273,-75.1978103
14484,64966,WELLTOWER INC (Health Care REIT Inc prior to 09/2015),Wharton School University of Pennsylvania,1,41.6565317,-83.6459718,39.951273,-75.1978103
14523,64966,ENCOMPASS HEALTH CORP (HealthSouth Corp prior to 01/2018),Wharton School University of Pennsylvania,1,33.477506,-86.704251,39.951273,-75.1978103
14571,64966,HEIDRICK & STRUGGLES INTERNATIONAL INC,Wharton School University of Pennsylvania,2,41.8788764,-87.6359149,39.951273,-75.1978103
14669,64966,HENRY SCHEIN INC,Wharton School University of Pennsylvania,1,40.7677851,-73.4175607,39.951273,-75.1978103
14722,64966,HP INC (Hewlett-Packard Co prior to 11/2015),Wharton School University of Pennsylvania,1,37.4120244,-122.1483485,39.951273,-75.1978103
15053,64966,HORACE MANN EDUCATORS CORP,Wharton School University of Pennsylvania,1,39.8022923,-89.6449482,39.951273,-75.1978103
15093,64966,HOST HOTELS & RESORTS INC (Host Marriott Corp prior to 04/2006),Wharton School University of Pennsylvania,1,39.0277524,-77.1403372,39.951273,-75.1978103
15223,64966,HUNT(J.B.)TRANSPORT SERVICES INC,Wharton School University of Pennsylvania,1,36.2455249,-94.1477949,39.951273,-75.1978103
15235,64966,HUNTINGTON BANCSHARES INC,Wharton School University of Pennsylvania,1,39.9610405,-83.0007547,39.951273,-75.1978103
15548,64966,DINE BRANDS GLOBAL INC (DineEquity Inc prior to 02/2018),Wharton School University of Pennsylvania,2,34.1465163,-118.2547507,39.951273,-75.1978103
15684,64966,IMMUNOMEDICS INC,Wharton School University of Pennsylvania,1,40.824088,-74.476534,39.951273,-75.1978103
15783,64966,INCYTE CORP (Incyte Genomics prior to 03/2003),Wharton School University of Pennsylvania,1,39.7625852,-75.5535578,39.951273,-75.1978103
16168,64966,INSTEEL INDUSTRIES INC,Wharton School University of Pennsylvania,1,36.528539,-80.63557,39.951273,-75.1978103
16204,64966,INTEGRA LIFESCIENCES HLDGS CORP,Wharton School University of Pennsylvania,1,40.3280772,-74.5849552,39.951273,-75.1978103
16626,64966,INTUIT INC,Wharton School University of Pennsylvania,1,37.4306146,-122.0960646,39.951273,-75.1978103
17084,64966,ISTAR INC (iStar Financial Inc prior to 08/2015),Wharton School University of Pennsylvania,1,40.7546664,-73.9828494,39.951273,-75.1978103
17216,64966,J & J SNACK FOODS CORP,Wharton School University of Pennsylvania,1,39.9314107,-75.0696929,39.951273,-75.1978103
17690,64966,KANSAS CITY SOUTHERN (Kansas City Southern Industries prior to 05/2002),Wharton School University of Pennsylvania,1,39.0996289,-94.589712,39.951273,-75.1978103
17777,64966,KELLOGG CO,Wharton School University of Pennsylvania,2,42.3208655,-85.1863367,39.951273,-75.1978103
17984,64966,KLA CORP (KLA Tencor Corp prior to 07/2019),Wharton School University of Pennsylvania,1,37.4207877,-121.924156,39.951273,-75.1978103
18060,64966,KOHLS CORP,Wharton School University of Pennsylvania,1,43.121978,-88.12319,39.951273,-75.1978103
18164,64966,MONDELEZ INTERNATIONAL INC (Kraft Foods Inc prior to 10/2012),Wharton School University of Pennsylvania,1,42.1637696,-87.879201,39.951273,-75.1978103
18329,64966,TRUEBLUE INC (Labor Ready Inc prior to 12/2007),Wharton School University of Pennsylvania,2,47.2538354,-122.436809,39.951273,-75.1978103
18385,64966,LAMAR ADVERTISING CO,Wharton School University of Pennsylvania,1,30.4255441,-91.1347773,39.951273,-75.1978103
18646,64966,LEGG MASON INC,Wharton School University of Pennsylvania,1,39.2825875,-76.6016034,39.951273,-75.1978103
18648,64966,LEGGETT & PLATT INC,Wharton School University of Pennsylvania,2,37.1774372,-94.3843215,39.951273,-75.1978103
18770,64966,LEXINGTON REALTY TRUST (Lexington Corporate Property Trust prior to 01/2007),Wharton School University of Pennsylvania,1,40.7511657,-73.9922402,39.951273,-75.1978103
18922,64966,LINDSAY CORP (Lindsay Manufacturing prior to 12/2006),Wharton School University of Pennsylvania,1,41.2796331,-96.0857929,39.951273,-75.1978103
18993,64966,LITTELFUSE INC,Wharton School University of Pennsylvania,1,41.9864821,-87.8452295,39.951273,-75.1978103
19065,64966,LOEWS CORP,Wharton School University of Pennsylvania,1,40.7644359,-73.9701995,39.951273,-75.1978103
19327,64966,M&T BANK CORP,Wharton School University of Pennsylvania,1,42.8837738,-78.8742684,39.951273,-75.1978103
19364,64966,MAXAR TECHNOLOGIES INC (Maxar Technologies Ltd prior to 01/2019),Wharton School University of Pennsylvania,1,39.9124942,-105.0018244,39.951273,-75.1978103
19381,64966,MACK CALI REALTY CORP,Wharton School University of Pennsylvania,1,40.7192445,-74.0330877,39.951273,-75.1978103
19820,64966,MATTEL INC,Wharton School University of Pennsylvania,1,33.920575,-118.3914183,39.951273,-75.1978103
19823,64966,MATTHEWS INTERNATIONAL CORP,Wharton School University of Pennsylvania,1,40.4475719,-80.002528,39.951273,-75.1978103
19869,64966,MAXIMUS INC,Wharton School University of Pennsylvania,1,38.9492634,-77.3407942,39.951273,-75.1978103
19939,64966,MCCORMICK & CO INC,Wharton School University of Pennsylvania,1,39.4925584,-76.652849,39.951273,-75.1978103
19953,64966,S&P GLOBAL INC (McGraw Hill Financial Inc prior to 04/2016),Wharton School University of Pennsylvania,1,40.7033782,-74.009675,39.951273,-75.1978103
20133,64966,MEDIFAST INC (HealthRite Inc prior to 02/2001),Wharton School University of Pennsylvania,2,39.2825875,-76.6016034,39.951273,-75.1978103
20302,64966,MEREDITH CORP,Wharton School University of Pennsylvania,2,41.5834196,-93.639238,39.951273,-75.1978103
20601,64966,MICROSOFT CORP,Wharton School University of Pennsylvania,1,47.6423318,-122.1369302,39.951273,-75.1978103
20636,64966,MIDDLEBY CORP,Wharton School University of Pennsylvania,1,42.0643919,-88.2480957,39.951273,-75.1978103
20719,64966,MILLER INDUSTRIES INC (TN),Wharton School University of Pennsylvania,1,35.082852,-85.084722,39.951273,-75.1978103
20757,64966,MINERALS TECHNOLOGIES INC,Wharton School University of Pennsylvania,2,40.7497798,-73.9757003,39.951273,-75.1978103
21017,64966,MONMOUTH REAL ESTATE INVT CORP,Wharton School University of Pennsylvania,1,40.2355799,-74.2721248,39.951273,-75.1978103
21071,64966,MOODYS CORP (Dun & Bradstreet Corp prior to 09/2000),Wharton School University of Pennsylvania,1,40.7134166,-74.0119311,39.951273,-75.1978103
21072,64966,MOOG INC,Wharton School University of Pennsylvania,1,42.8050971,-78.6127751,39.951273,-75.1978103
21174,64966,MOTOROLA SOLUTIONS INC (Motorola Inc prior to 01/2011),Wharton School University of Pennsylvania,1,41.8808419,-87.6407695,39.951273,-75.1978103
21232,64966,MSC INDUSTRIAL DIRECT CO INC,Wharton School University of Pennsylvania,1,40.7770931,-73.4112069,39.951273,-75.1978103
21279,64966,MUELLER INDUSTRIES INC,Wharton School University of Pennsylvania,1,35.04158,-89.7026749,39.951273,-75.1978103
21423,64966,MYERS INDUSTRIES INC,Wharton School University of Pennsylvania,1,41.051759,-81.526698,39.951273,-75.1978103
21662,64966,NATUS MEDICAL INC,Wharton School University of Pennsylvania,1,37.6596925,-121.8994391,39.951273,-75.1978103
21838,64966,NETGEAR INC,Wharton School University of Pennsylvania,1,37.3945488,-121.9254446,39.951273,-75.1978103
22406,64966,NORDSTROM INC,Wharton School University of Pennsylvania,3,47.6124423,-122.3364045,39.951273,-75.1978103
22965,64966,OFFICE DEPOT INC,Wharton School University of Pennsylvania,1,26.404215,-80.121159,39.951273,-75.1978103
23040,64966,OLD DOMINION FREIGHT LINE INC,Wharton School University of Pennsylvania,1,35.90898,-80.0587312,39.951273,-75.1978103
23113,64966,OMNICOM GROUP INC,Wharton School University of Pennsylvania,1,40.7573533,-73.9752435,39.951273,-75.1978103
23134,64966,ON SEMICONDUCTOR CORP,Wharton School University of Pennsylvania,1,33.4625944,-111.972991,39.951273,-75.1978103
23441,64966,OSI SYSTEMS INC,Wharton School University of Pennsylvania,1,33.9186321,-118.3302139,39.951273,-75.1978103
23506,64966,OWENS CORNING (Owens Corning Inc prior to 10/2006),Wharton School University of Pennsylvania,1,41.6461679,-83.5342454,39.951273,-75.1978103
23520,64966,OXFORD INDUSTRIES INC,Wharton School University of Pennsylvania,1,33.7811208,-84.3836503,39.951273,-75.1978103
23746,64966,PAPA JOHNS INTERNATIONAL INC,Wharton School University of Pennsylvania,1,38.2125113,-85.5317798,39.951273,-75.1978103
23945,64966,PAYCHEX INC,Wharton School University of Pennsylvania,1,43.1250668,-77.4923887,39.951273,-75.1978103
24040,64966,PEGASYSTEMS INC,Wharton School University of Pennsylvania,1,42.3658806,-71.0780218,39.951273,-75.1978103
24093,64966,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST (PREIT),Wharton School University of Pennsylvania,1,39.9493155,-75.1647924,39.951273,-75.1978103
24151,64966,PEPSICO INC,Wharton School University of Pennsylvania,2,41.0344724,-73.6928681,39.951273,-75.1978103
24165,64966,AVID BIOSERVICES INC (Peregrine Pharmaceuticals Inc prior to 01/2018),Wharton School University of Pennsylvania,1,33.7210295,-117.8021543,39.951273,-75.1978103
24183,64966,PERKINELMER INC (EG&G prior to 07/1999),Wharton School University of Pennsylvania,1,42.4047616,-71.2742976,39.951273,-75.1978103
24266,64966,PDC ENERGY INC (Petroleum Development Corp prior to 06/2012),Wharton School University of Pennsylvania,1,39.7445109,-104.9851612,39.951273,-75.1978103
24343,64966,ALTRIA GROUP INC (Philip Morris Cos prior to 01/2003),Wharton School University of Pennsylvania,2,37.6006628,-77.5167315,39.951273,-75.1978103
24531,64966,PITNEY BOWES INC,Wharton School University of Pennsylvania,1,41.0708536,-73.5484089,39.951273,-75.1978103
24669,64966,PNC FINANCIAL SERVICES GROUP INC,Wharton School University of Pennsylvania,1,40.4399686,-80.0002473,39.951273,-75.1978103
24726,64966,RALPH LAUREN CORP (Polo Ralph Lauren Corp prior to 08/2011),Wharton School University of Pennsylvania,1,40.7639879,-73.9713457,39.951273,-75.1978103
25020,64966,T ROWE PRICE GROUP INC,Wharton School University of Pennsylvania,1,39.2871714,-76.6128397,39.951273,-75.1978103
25087,64966,PRINCIPAL FINANCIAL GROUP INC,Wharton School University of Pennsylvania,2,41.588566,-93.62759,39.951273,-75.1978103
25150,64966,PROCTER & GAMBLE CO,Wharton School University of Pennsylvania,1,39.1032195,-84.5052772,39.951273,-75.1978103
25199,64966,PROGRESSIVE CORP (OHIO),Wharton School University of Pennsylvania,2,41.5359019,-81.4510402,39.951273,-75.1978103
25523,64966,QUAKER CHEMICAL CORP,Wharton School University of Pennsylvania,1,40.0743164,-75.2891343,39.951273,-75.1978103
25539,64966,NEXTGEN HEALTHCARE INC (Quality Systems Inc prior to 09/2018),Wharton School University of Pennsylvania,1,33.680327,-117.8539145,39.951273,-75.1978103
25730,64966,RPT REALTY (Ramco-Gershenson Properties Trust prior to 11/2018),Wharton School University of Pennsylvania,1,42.5191709,-83.3382761,39.951273,-75.1978103
25951,64966,REGENCY CENTERS CORP,Wharton School University of Pennsylvania,1,30.3258498,-81.6588228,39.951273,-75.1978103
25982,64966,REGIS CORP,Wharton School University of Pennsylvania,1,44.9687794,-93.3267062,39.951273,-75.1978103
25995,64966,REINSURANCE GROUP OF AMERICA INC,Wharton School University of Pennsylvania,1,38.661306,-90.56653,39.951273,-75.1978103
26166,64966,REVLON INC,Wharton School University of Pennsylvania,2,40.7020841,-74.0118801,39.951273,-75.1978103
26544,64966,ROPER TECHNOLOGIES INC (Roper Industries Inc prior to 04/2015),Wharton School University of Pennsylvania,2,27.3837107,-82.4317818,39.951273,-75.1978103
